outcome,case,placebo_unit,ddd
agreement_china_minus_usa,CHL,EST,-0.028031984565804094
agreement_china_minus_usa,CHL,FIN,-0.007133406253982465
agreement_china_minus_usa,CHL,FJI,0.005745690709804406
agreement_china_minus_usa,CHL,FRA,0.10141285110155568
agreement_china_minus_usa,CHL,FSM,-0.3570759808227164
agreement_china_minus_usa,CHL,GBR,0.03545447267427839
agreement_china_minus_usa,CHL,GEO,-0.0701848318618427
agreement_china_minus_usa,CHL,GRC,0.1021471567215227
agreement_china_minus_usa,CHL,GRD,-0.18153907717449153
agreement_china_minus_usa,CHL,GTM,0.21439927765761335
agreement_china_minus_usa,CHL,GUY,-0.051054095900749226
agreement_china_minus_usa,CHL,HND,0.12459243271111617
agreement_china_minus_usa,CHL,HRV,-0.05909517516963264
agreement_china_minus_usa,CHL,HTI,0.08288744832343545
agreement_china_minus_usa,CHL,HUN,-0.051662268609086105
agreement_china_minus_usa,CHL,IND,-0.03147929979950252
agreement_china_minus_usa,CHL,IRL,-0.017464036122504606
agreement_china_minus_usa,CHL,ISL,-0.013658619521041018
agreement_china_minus_usa,CHL,ISR,0.07980070615618445
agreement_china_minus_usa,CHL,ITA,-0.056586097167264815
agreement_china_minus_usa,CHL,JAM,-0.05071366922742274
agreement_china_minus_usa,CHL,JOR,0.0930817182699539
agreement_china_minus_usa,CHL,KEN,-0.05419328119652909
agreement_china_minus_usa,CHL,KNA,0.36312372815761107
agreement_china_minus_usa,CHL,LBN,-0.0028076515742190794
agreement_china_minus_usa,CHL,LBY,0.0665949712547423
agreement_china_minus_usa,CHL,LCA,-0.06018825768177575
agreement_china_minus_usa,CHL,LKA,0.022990206427657166
agreement_china_minus_usa,CHL,LSO,0.019904942822504983
agreement_china_minus_usa,CHL,LTU,-0.021694180205138018
agreement_china_minus_usa,CHL,LVA,-0.06436102481040483
agreement_china_minus_usa,CHL,MAR,-0.04165635613387101
agreement_china_minus_usa,CHL,MDA,-0.04745532453213115
agreement_china_minus_usa,CHL,MDG,-0.07443220733264198
agreement_china_minus_usa,CHL,MDV,-0.05407974375892549
agreement_china_minus_usa,CHL,MEX,0.061830830232083134
agreement_china_minus_usa,CHL,MHL,-0.3616866293652481
agreement_china_minus_usa,CHL,MKD,-0.06966869265037623
agreement_china_minus_usa,CHL,MUS,-0.05558098952477071
agreement_china_minus_usa,CHL,MWI,0.19869519193860466
agreement_china_minus_usa,CHL,NAM,0.0966023810051455
agreement_china_minus_usa,CHL,NGA,0.010405349621360324
agreement_china_minus_usa,CHL,NIC,0.4027822763377486
agreement_china_minus_usa,CHL,NLD,-0.09090889378091477
agreement_china_minus_usa,CHL,NOR,-0.0016710677810413375
agreement_china_minus_usa,CHL,NPL,0.045252965128849666
agreement_china_minus_usa,CHL,PAK,-0.036084588587310625
agreement_china_minus_usa,CHL,POL,-0.09522294973716984
agreement_china_minus_usa,CHL,PRT,-0.009308127604905668
agreement_china_minus_usa,CHL,PRY,0.135809490562719
agreement_china_minus_usa,CHL,ROU,-0.08458198093742422
agreement_china_minus_usa,CHL,RWA,0.018303360324785727
agreement_china_minus_usa,CHL,SEN,0.05945361245675473
agreement_china_minus_usa,CHL,SGP,0.03447332970809139
agreement_china_minus_usa,CHL,SLV,0.08503687514020933
agreement_china_minus_usa,CHL,SUR,0.06620223079149513
agreement_china_minus_usa,CHL,SVK,-0.06068917132606974
agreement_china_minus_usa,CHL,SVN,-0.023985306508738514
agreement_china_minus_usa,CHL,SWE,0.010790293611147332
agreement_china_minus_usa,CHL,SWZ,0.009487613547280878
agreement_china_minus_usa,CHL,SYR,0.05308153553609265
agreement_china_minus_usa,CHL,TGO,-0.0942110719194621
agreement_china_minus_usa,CHL,TTO,-0.013263596607948009
agreement_china_minus_usa,CHL,TUN,0.015027353826148854
agreement_china_minus_usa,CHL,TUR,0.09373245135623645
agreement_china_minus_usa,CHL,UGA,0.13262766463117778
agreement_china_minus_usa,CHL,VCT,0.11515766403142833
agreement_china_minus_usa,CHL,WSM,-0.1787321335200917
agreement_china_minus_usa,BRA,AFG,0.1300865961900647
agreement_china_minus_usa,BRA,ALB,-0.08551432251907473
agreement_china_minus_usa,BRA,AND,0.056718001563791386
agreement_china_minus_usa,BRA,ARE,0.029517649484901775
agreement_china_minus_usa,BRA,ARG,0.0374868003852161
agreement_china_minus_usa,BRA,ATG,-0.04415357030637335
agreement_china_minus_usa,BRA,AUT,-0.044837954806532854
agreement_china_minus_usa,BRA,AZE,0.027619354803827927
agreement_china_minus_usa,BRA,BGD,0.031627937384441446
agreement_china_minus_usa,BRA,BGR,-0.016103554833749503
agreement_china_minus_usa,BRA,BHR,-0.062001730033047674
agreement_china_minus_usa,BRA,BHS,-0.02711360923306055
agreement_china_minus_usa,BRA,BLR,-0.015185753960724519
agreement_china_minus_usa,BRA,BLZ,-6.691165987669976e-5
agreement_china_minus_usa,BRA,BOL,0.08806069691222422
agreement_china_minus_usa,BRA,BRB,-0.06531794663414547
agreement_china_minus_usa,BRA,BRN,0.030729992501991713
agreement_china_minus_usa,BRA,BTN,-0.03398220371816794
agreement_china_minus_usa,BRA,BWA,-0.09344883442206725
agreement_china_minus_usa,BRA,CAN,-0.040210373428144854
agreement_china_minus_usa,BRA,CIV,-0.01087048190896759
agreement_china_minus_usa,BRA,COL,-0.15640028570405567
agreement_china_minus_usa,BRA,COM,0.1216237880730413
agreement_china_minus_usa,BRA,CPV,-0.07009082849862257
agreement_china_minus_usa,BRA,CRI,-0.010924963116030008
agreement_china_minus_usa,BRA,CYP,-0.013396552751764592
agreement_china_minus_usa,BRA,CZE,-0.0679489798823668
agreement_china_minus_usa,BRA,DEU,-0.041135937353693565
agreement_china_minus_usa,BRA,DJI,0.010985247215536027
agreement_china_minus_usa,BRA,DMA,0.10507880180485918
agreement_china_minus_usa,BRA,DNK,-0.04031407350784972
agreement_china_minus_usa,BRA,DOM,0.17358180012480748
agreement_china_minus_usa,BRA,DZA,-0.007815931156372332
agreement_china_minus_usa,BRA,ECU,0.03663601436047371
agreement_china_minus_usa,BRA,EGY,-0.009068466159872111
agreement_china_minus_usa,BRA,ESP,0.03725168176590284
agreement_china_minus_usa,BRA,EST,-0.0177153940464057
agreement_china_minus_usa,BRA,FIN,-0.0012936287266759907
agreement_china_minus_usa,BRA,FJI,0.003461614329623934
agreement_china_minus_usa,BRA,FRA,0.0731933841161354
agreement_china_minus_usa,BRA,FSM,-0.16281776349923274
agreement_china_minus_usa,BRA,GBR,0.02382606643994825
agreement_china_minus_usa,BRA,GEO,-0.14759151936026305
agreement_china_minus_usa,BRA,GRC,0.14051685521869847
agreement_china_minus_usa,BRA,GRD,-0.12998197795261904
agreement_china_minus_usa,BRA,GTM,0.03638127268599233
agreement_china_minus_usa,BRA,GUY,-0.0472168973317153
agreement_china_minus_usa,BRA,HND,0.0330929951113557
agreement_china_minus_usa,BRA,HRV,0.006976042722951526
agreement_china_minus_usa,BRA,HTI,-0.017445767317123873
agreement_china_minus_usa,BRA,HUN,-0.061204115797888745
agreement_china_minus_usa,BRA,IND,-0.07354340768527896
agreement_china_minus_usa,BRA,IRL,-0.026294944219376736
agreement_china_minus_usa,BRA,ISL,1.8600993251953922e-5
agreement_china_minus_usa,BRA,ISR,0.04900312255476985
agreement_china_minus_usa,BRA,ITA,-0.04595648001809412
agreement_china_minus_usa,BRA,JAM,-0.0964692264182007
agreement_china_minus_usa,BRA,JOR,0.06000590679953402
agreement_china_minus_usa,BRA,KEN,0.008848936745362069
agreement_china_minus_usa,BRA,KNA,0.10618229812210091
agreement_china_minus_usa,BRA,LBN,0.0965215394412316
agreement_china_minus_usa,BRA,LBY,-0.07661277171081045
agreement_china_minus_usa,BRA,LCA,-0.04673102579384764
agreement_china_minus_usa,BRA,LKA,0.06383984497395472
agreement_china_minus_usa,BRA,LSO,0.061565903162860716
agreement_china_minus_usa,BRA,LTU,-0.031612385085623466
agreement_china_minus_usa,BRA,LVA,-0.05649575370662107
agreement_china_minus_usa,BRA,MAR,0.03618284258822739
agreement_china_minus_usa,BRA,MDA,-0.035095563727653344
agreement_china_minus_usa,BRA,MDG,-0.016123340440677723
agreement_china_minus_usa,BRA,MDV,-0.0656138340364651
agreement_china_minus_usa,BRA,MEX,-0.040988297149521694
agreement_china_minus_usa,BRA,MHL,-0.1336810954931163
agreement_china_minus_usa,BRA,MKD,-0.06646894594743931
agreement_china_minus_usa,BRA,MUS,-0.14305217676017723
agreement_china_minus_usa,BRA,MWI,0.10304952249806669
agreement_china_minus_usa,BRA,NAM,0.05597743067539121
agreement_china_minus_usa,BRA,NGA,0.0875643430786884
agreement_china_minus_usa,BRA,NIC,0.1900450770881258
agreement_china_minus_usa,BRA,NLD,-0.04089777419862574
agreement_china_minus_usa,BRA,NOR,0.020924693658562497
agreement_china_minus_usa,BRA,NPL,0.060724636007724264
agreement_china_minus_usa,BRA,PAK,-0.08307969298173315
agreement_china_minus_usa,BRA,POL,-0.09062612785570218
agreement_china_minus_usa,BRA,PRT,0.056368848851651825
agreement_china_minus_usa,BRA,PRY,0.039232975723036814
agreement_china_minus_usa,BRA,ROU,-0.028786798863782662
agreement_china_minus_usa,BRA,RWA,-0.037840628933379854
agreement_china_minus_usa,BRA,SEN,0.00920498217642175
agreement_china_minus_usa,BRA,SGP,0.11009209999332392
agreement_china_minus_usa,BRA,SLV,0.04199817063778735
agreement_china_minus_usa,BRA,SUR,0.11642080560696207
agreement_china_minus_usa,BRA,SVK,-0.03340270021205003
agreement_china_minus_usa,BRA,SVN,0.04896858310742533
agreement_china_minus_usa,BRA,SWE,-0.08116125193849047
agreement_china_minus_usa,BRA,SWZ,0.10722436662814296
agreement_china_minus_usa,BRA,SYR,-0.09593499511014626
agreement_china_minus_usa,BRA,TGO,-0.10003742869903795
agreement_china_minus_usa,BRA,TTO,-0.021547022765210585
agreement_china_minus_usa,BRA,TUN,0.0010343373362882078
agreement_china_minus_usa,BRA,TUR,0.09755780191749491
agreement_china_minus_usa,BRA,UGA,0.11601493154537977
agreement_china_minus_usa,BRA,VCT,0.11367209884461753
agreement_china_minus_usa,BRA,WSM,-0.21013051558467902
agreement_china_minus_usa,ZAF,AFG,0.13818068019454202
agreement_china_minus_usa,ZAF,ALB,-0.07994828883203794
agreement_china_minus_usa,ZAF,AND,0.06141651999700253
agreement_china_minus_usa,ZAF,ARE,0.05623780346800166
agreement_china_minus_usa,ZAF,ARG,-0.0087033055796012955
agreement_china_minus_usa,ZAF,ATG,0.010949238846876609
agreement_china_minus_usa,ZAF,AUT,-0.013491290857109105
agreement_china_minus_usa,ZAF,AZE,-0.022237096605593292
agreement_china_minus_usa,ZAF,BGD,0.035434255047665994
agreement_china_minus_usa,ZAF,BGR,-0.006741113560261366
agreement_china_minus_usa,ZAF,BHR,0.00900770184295859
agreement_china_minus_usa,ZAF,BHS,-0.05052223028615683
agreement_china_minus_usa,ZAF,BLR,0.0015580559862872988
agreement_china_minus_usa,ZAF,BLZ,0.023111740047206744
agreement_china_minus_usa,ZAF,BOL,0.04884006661345209
agreement_china_minus_usa,ZAF,BRB,-0.07504040882299821
agreement_china_minus_usa,ZAF,BRN,0.056230206023346024
agreement_china_minus_usa,ZAF,BTN,-0.030572238519821784
agreement_china_minus_usa,ZAF,BWA,-0.031210004068961496
agreement_china_minus_usa,ZAF,CAN,-0.08290982735684882
agreement_china_minus_usa,ZAF,CIV,0.027242941442169558
agreement_china_minus_usa,ZAF,COL,-0.16943334372028246
agreement_china_minus_usa,ZAF,COM,0.026324808851497086
agreement_china_minus_usa,ZAF,CPV,-0.03499454312083072
agreement_china_minus_usa,ZAF,CRI,-0.06207877361536272
agreement_china_minus_usa,ZAF,CYP,-0.014182065333075674
agreement_china_minus_usa,ZAF,CZE,-0.003217955649237927
agreement_china_minus_usa,ZAF,DEU,0.03527448603105668
agreement_china_minus_usa,ZAF,DJI,0.004366683439556286
agreement_china_minus_usa,ZAF,DMA,0.0615069368075917
agreement_china_minus_usa,ZAF,DNK,0.025768036989700687
agreement_china_minus_usa,ZAF,DOM,0.04614114772399261
agreement_china_minus_usa,ZAF,DZA,-0.05000756659803076
agreement_china_minus_usa,ZAF,ECU,-0.047336765597190696
agreement_china_minus_usa,ZAF,EGY,-0.039786441010186316
agreement_china_minus_usa,ZAF,ESP,0.04981685301627543
agreement_china_minus_usa,ZAF,EST,0.017421308077274416
agreement_china_minus_usa,ZAF,FIN,0.0172135100294784
agreement_china_minus_usa,ZAF,FJI,0.08488755574382603
agreement_china_minus_usa,ZAF,FRA,0.04236205303822199
agreement_china_minus_usa,ZAF,FSM,-0.11406772929055418
agreement_china_minus_usa,ZAF,GBR,0.022103051455595518
agreement_china_minus_usa,ZAF,GEO,-0.15054972178591355
agreement_china_minus_usa,ZAF,GRC,0.15298782645092512
agreement_china_minus_usa,ZAF,GRD,-0.1528472745914992
agreement_china_minus_usa,ZAF,GTM,-0.08276033320884708
agreement_china_minus_usa,ZAF,GUY,0.0011321536003440274
agreement_china_minus_usa,ZAF,HND,-0.09329751195129125
agreement_china_minus_usa,ZAF,HRV,0.029707521840735482
agreement_china_minus_usa,ZAF,HTI,-0.04333354723940844
agreement_china_minus_usa,ZAF,HUN,0.0067139310188538606
agreement_china_minus_usa,ZAF,IND,-0.09719021344706602
agreement_china_minus_usa,ZAF,IRL,-0.029806040474889335
agreement_china_minus_usa,ZAF,ISL,0.009436008819760146
agreement_china_minus_usa,ZAF,ISR,-0.002598315205443504
agreement_china_minus_usa,ZAF,ITA,0.023947199285965885
agreement_china_minus_usa,ZAF,JAM,-0.04557712019994462
agreement_china_minus_usa,ZAF,JOR,0.014636172009049233
agreement_china_minus_usa,ZAF,KEN,0.05831644625031961
agreement_china_minus_usa,ZAF,KNA,0.12367774490420336
agreement_china_minus_usa,ZAF,LBN,0.09922032679963097
agreement_china_minus_usa,ZAF,LBY,-0.10811363987269514
agreement_china_minus_usa,ZAF,LCA,0.06205136714318437
agreement_china_minus_usa,ZAF,LKA,0.052686343218166155
agreement_china_minus_usa,ZAF,LSO,0.06700920001155278
agreement_china_minus_usa,ZAF,LTU,-0.0015118831088586173
agreement_china_minus_usa,ZAF,LVA,-0.03771542470662424
agreement_china_minus_usa,ZAF,MAR,0.058065685756107543
agreement_china_minus_usa,ZAF,MDA,-0.03740112437584393
agreement_china_minus_usa,ZAF,MDG,0.06102839959833949
agreement_china_minus_usa,ZAF,MDV,-0.02700819118582576
agreement_china_minus_usa,ZAF,MEX,-0.11228993657915272
agreement_china_minus_usa,ZAF,MHL,-0.27662275228680616
agreement_china_minus_usa,ZAF,MKD,0.01667546135912967
agreement_china_minus_usa,ZAF,MUS,-0.11354272581642537
agreement_china_minus_usa,ZAF,MWI,0.08638321450954115
agreement_china_minus_usa,ZAF,NAM,0.025469637943682052
agreement_china_minus_usa,ZAF,NGA,0.08556113645692826
agreement_china_minus_usa,ZAF,NIC,0.08558216833156672
agreement_china_minus_usa,ZAF,NLD,0.04838993081664637
agreement_china_minus_usa,ZAF,NOR,0.015907203412707835
agreement_china_minus_usa,ZAF,NPL,0.06362216176326438
agreement_china_minus_usa,ZAF,PAK,-0.08921258351079983
agreement_china_minus_usa,ZAF,POL,-0.006355282850302888
agreement_china_minus_usa,ZAF,PRT,0.03949487463906982
agreement_china_minus_usa,ZAF,PRY,-0.08347068714258185
agreement_china_minus_usa,ZAF,ROU,0.00790687586247676
agreement_china_minus_usa,ZAF,RWA,-0.027242238702029617
agreement_china_minus_usa,ZAF,SEN,-0.007652087201903361
agreement_china_minus_usa,ZAF,SGP,0.12334886725907343
agreement_china_minus_usa,ZAF,SLV,3.026329253477832e-4
agreement_china_minus_usa,ZAF,SUR,0.12409397252244722
agreement_china_minus_usa,ZAF,SVK,0.033479455880715575
agreement_china_minus_usa,ZAF,SVN,0.06483302060636847
agreement_china_minus_usa,ZAF,SWE,-0.03548899360090131
agreement_china_minus_usa,ZAF,SWZ,0.12705419311584523
agreement_china_minus_usa,ZAF,SYR,-0.09105739197519064
agreement_china_minus_usa,ZAF,TGO,-0.021907157980458922
agreement_china_minus_usa,ZAF,TTO,-0.06851869510431999
agreement_china_minus_usa,ZAF,TUN,-0.03474680424953324
agreement_china_minus_usa,ZAF,TUR,0.02465426116430763
agreement_china_minus_usa,ZAF,UGA,0.10243521151714291
agreement_china_minus_usa,ZAF,VCT,0.04178846909355854
agreement_china_minus_usa,ZAF,WSM,-0.14218537677176302
agreement_china_minus_usa,URY,AFG,0.003640206485373256
agreement_china_minus_usa,URY,ALB,-0.08206709514052915
agreement_china_minus_usa,URY,AND,-0.10792419639332552
agreement_china_minus_usa,URY,ARE,-0.0688978738867673
agreement_china_minus_usa,URY,ARG,0.13820173524963006
agreement_china_minus_usa,URY,ATG,0.0798284664009955
agreement_china_minus_usa,URY,AUT,-0.07947747912256091
agreement_china_minus_usa,URY,AZE,-0.06617426013294195
agreement_china_minus_usa,URY,BGD,0.019829457962340626
agreement_china_minus_usa,URY,BGR,-0.032794772530054805
agreement_china_minus_usa,URY,BHR,-0.010784461365436643
agreement_china_minus_usa,URY,BHS,0.06732275449927243
agreement_china_minus_usa,URY,BLR,-0.011637375177603753
agreement_china_minus_usa,URY,BLZ,0.02716843506583044
agreement_china_minus_usa,URY,BOL,0.2082303343868456
agreement_china_minus_usa,URY,BRB,-0.03151422451839837
agreement_china_minus_usa,URY,BRN,0.03507522245496434
agreement_china_minus_usa,URY,BTN,-0.04145722844124982
agreement_china_minus_usa,URY,BWA,0.0469099921255964
agreement_china_minus_usa,URY,CAN,0.10912111259649447
agreement_china_minus_usa,URY,CIV,0.2424169279103931
agreement_china_minus_usa,URY,COL,-0.022065631555065208
agreement_china_minus_usa,URY,COM,0.007325189222120999
agreement_china_minus_usa,URY,CPV,0.046971240875312875
agreement_china_minus_usa,URY,CRI,0.01410192585187473
agreement_china_minus_usa,URY,CYP,-0.01655356010782401
agreement_china_minus_usa,URY,CZE,3.095955844637007e-5
agreement_china_minus_usa,URY,DEU,-0.012292372245298
agreement_china_minus_usa,URY,DJI,-0.027193701402995926
agreement_china_minus_usa,URY,DMA,-0.1297560611178531
agreement_china_minus_usa,URY,DNK,0.022992873800832987
agreement_china_minus_usa,URY,DOM,0.03618382856149111
agreement_china_minus_usa,URY,DZA,-0.013863923750621704
agreement_china_minus_usa,URY,ECU,0.18064949882985687
agreement_china_minus_usa,URY,EGY,-0.02910580439394688
agreement_china_minus_usa,URY,ESP,-0.050946603385174656
agreement_china_minus_usa,URY,EST,-0.009727567776564127
agreement_china_minus_usa,URY,FIN,-0.09747715201580033
agreement_china_minus_usa,URY,FJI,0.25277104742247447
agreement_china_minus_usa,URY,FRA,-0.16003013112781533
agreement_china_minus_usa,URY,FSM,0.09959066951440657
agreement_china_minus_usa,URY,GBR,-0.16489000817993738
agreement_china_minus_usa,URY,GEO,-0.06378665712863407
agreement_china_minus_usa,URY,GRC,-0.11045780297904034
agreement_china_minus_usa,URY,GRD,0.04064968281925854
agreement_china_minus_usa,URY,GTM,-0.09888538871765978
agreement_china_minus_usa,URY,GUY,0.07044377535971677
agreement_china_minus_usa,URY,HND,0.06865129775362751
agreement_china_minus_usa,URY,HRV,-0.07107240230355885
agreement_china_minus_usa,URY,HTI,0.029449997263643293
agreement_china_minus_usa,URY,HUN,0.042702525139325466
agreement_china_minus_usa,URY,IND,0.003268954113702219
agreement_china_minus_usa,URY,IRL,-0.06126322915777126
agreement_china_minus_usa,URY,ISL,-0.04890200035503929
agreement_china_minus_usa,URY,ISR,0.16378958787351924
agreement_china_minus_usa,URY,ITA,0.01605913028468751
agreement_china_minus_usa,URY,JAM,-0.017316388590986012
agreement_china_minus_usa,URY,JOR,-0.04123171616868498
agreement_china_minus_usa,URY,KEN,0.008023990173195926
agreement_china_minus_usa,URY,KNA,-0.17570383525853528
agreement_china_minus_usa,URY,LBN,-7.240034031890867e-4
agreement_china_minus_usa,URY,LBY,-0.05646329137461097
agreement_china_minus_usa,URY,LCA,0.08319290893375346
agreement_china_minus_usa,URY,LKA,-0.024692071334707365
agreement_china_minus_usa,URY,LSO,0.05933945261270793
agreement_china_minus_usa,URY,LTU,0.039888455357507895
agreement_china_minus_usa,URY,LVA,-0.0047903872551854736
agreement_china_minus_usa,URY,MAR,-0.038886766182178185
agreement_china_minus_usa,URY,MDA,-0.08948938758458441
agreement_china_minus_usa,URY,MDG,0.03317075408378214
agreement_china_minus_usa,URY,MDV,0.04873198092446768
agreement_china_minus_usa,URY,MEX,0.12870192232949842
agreement_china_minus_usa,URY,MHL,-0.2175998043310364
agreement_china_minus_usa,URY,MKD,-0.049937857210364346
agreement_china_minus_usa,URY,MUS,0.060556334788821435
agreement_china_minus_usa,URY,MWI,-0.09426243503439954
agreement_china_minus_usa,URY,NAM,0.03072226865151842
agreement_china_minus_usa,URY,NGA,0.06884982662831875
agreement_china_minus_usa,URY,NIC,0.09141690488340408
agreement_china_minus_usa,URY,NLD,0.012998996451329525
agreement_china_minus_usa,URY,NOR,-0.11560826290275533
agreement_china_minus_usa,URY,NPL,0.050915764144615856
agreement_china_minus_usa,URY,PAK,-0.11950885937318541
agreement_china_minus_usa,URY,POL,0.07569535012516758
agreement_china_minus_usa,URY,PRT,-0.08262991538373948
agreement_china_minus_usa,URY,PRY,0.024841513539389706
agreement_china_minus_usa,URY,ROU,-0.017368742340135718
agreement_china_minus_usa,URY,RWA,0.014656999747986413
agreement_china_minus_usa,URY,SEN,0.02272249519956346
agreement_china_minus_usa,URY,SGP,0.041818303166521374
agreement_china_minus_usa,URY,SLV,0.06992619907003811
agreement_china_minus_usa,URY,SUR,-0.05756160679164497
agreement_china_minus_usa,URY,SVK,-0.010417180854365757
agreement_china_minus_usa,URY,SVN,-0.09659439064320775
agreement_china_minus_usa,URY,SWE,-0.047737687123388356
agreement_china_minus_usa,URY,SWZ,0.04595141142111331
agreement_china_minus_usa,URY,SYR,-0.0488145452751923
agreement_china_minus_usa,URY,TGO,0.10196362729401327
agreement_china_minus_usa,URY,TTO,0.04806977748522361
agreement_china_minus_usa,URY,TUN,0.011669527162525962
agreement_china_minus_usa,URY,TUR,-0.19692412615117227
agreement_china_minus_usa,URY,UGA,-0.10240009691437464
agreement_china_minus_usa,URY,VCT,-0.002787118423812111
agreement_china_minus_usa,URY,WSM,0.23954703644388547
agreement_china_minus_usa,NZL,AFG,0.003640206485373256
agreement_china_minus_usa,NZL,ALB,-0.08206709514052915
agreement_china_minus_usa,NZL,AND,-0.10792419639332552
agreement_china_minus_usa,NZL,ARE,-0.0688978738867673
agreement_china_minus_usa,NZL,ARG,0.13820173524963006
agreement_china_minus_usa,NZL,ATG,0.0798284664009955
agreement_china_minus_usa,NZL,AUT,-0.07947747912256091
agreement_china_minus_usa,NZL,AZE,-0.06617426013294195
agreement_china_minus_usa,NZL,BGD,0.019829457962340626
agreement_china_minus_usa,NZL,BGR,-0.032794772530054805
agreement_china_minus_usa,NZL,BHR,-0.010784461365436643
agreement_china_minus_usa,NZL,BHS,0.06732275449927243
agreement_china_minus_usa,NZL,BLR,-0.011637375177603753
agreement_china_minus_usa,NZL,BLZ,0.02716843506583044
agreement_china_minus_usa,NZL,BOL,0.2082303343868456
agreement_china_minus_usa,NZL,BRB,-0.03151422451839837
agreement_china_minus_usa,NZL,BRN,0.03507522245496434
agreement_china_minus_usa,NZL,BTN,-0.04145722844124982
agreement_china_minus_usa,NZL,BWA,0.0469099921255964
agreement_china_minus_usa,NZL,CAN,0.10912111259649447
agreement_china_minus_usa,NZL,CIV,0.2424169279103931
agreement_china_minus_usa,NZL,COL,-0.022065631555065208
agreement_china_minus_usa,NZL,COM,0.007325189222120999
agreement_china_minus_usa,NZL,CPV,0.046971240875312875
agreement_china_minus_usa,NZL,CRI,0.01410192585187473
agreement_china_minus_usa,NZL,CYP,-0.01655356010782401
agreement_china_minus_usa,NZL,CZE,3.095955844637007e-5
agreement_china_minus_usa,NZL,DEU,-0.012292372245298
agreement_china_minus_usa,NZL,DJI,-0.027193701402995926
agreement_china_minus_usa,NZL,DMA,-0.1297560611178531
agreement_china_minus_usa,NZL,DNK,0.022992873800832987
agreement_china_minus_usa,NZL,DOM,0.03618382856149111
agreement_china_minus_usa,NZL,DZA,-0.013863923750621704
agreement_china_minus_usa,NZL,ECU,0.18064949882985687
agreement_china_minus_usa,NZL,EGY,-0.02910580439394688
agreement_china_minus_usa,NZL,ESP,-0.050946603385174656
agreement_china_minus_usa,NZL,EST,-0.009727567776564127
agreement_china_minus_usa,NZL,FIN,-0.09747715201580033
agreement_china_minus_usa,NZL,FJI,0.25277104742247447
agreement_china_minus_usa,NZL,FRA,-0.16003013112781533
agreement_china_minus_usa,NZL,FSM,0.09959066951440657
agreement_china_minus_usa,NZL,GBR,-0.16489000817993738
agreement_china_minus_usa,NZL,GEO,-0.06378665712863407
agreement_china_minus_usa,NZL,GRC,-0.11045780297904034
agreement_china_minus_usa,NZL,GRD,0.04064968281925854
agreement_china_minus_usa,NZL,GTM,-0.09888538871765978
agreement_china_minus_usa,NZL,GUY,0.07044377535971677
agreement_china_minus_usa,NZL,HND,0.06865129775362751
agreement_china_minus_usa,NZL,HRV,-0.07107240230355885
agreement_china_minus_usa,NZL,HTI,0.029449997263643293
agreement_china_minus_usa,NZL,HUN,0.042702525139325466
agreement_china_minus_usa,NZL,IND,0.003268954113702219
agreement_china_minus_usa,NZL,IRL,-0.06126322915777126
agreement_china_minus_usa,NZL,ISL,-0.04890200035503929
agreement_china_minus_usa,NZL,ISR,0.16378958787351924
agreement_china_minus_usa,NZL,ITA,0.01605913028468751
agreement_china_minus_usa,NZL,JAM,-0.017316388590986012
agreement_china_minus_usa,NZL,JOR,-0.04123171616868498
agreement_china_minus_usa,NZL,KEN,0.008023990173195926
agreement_china_minus_usa,NZL,KNA,-0.17570383525853528
agreement_china_minus_usa,NZL,LBN,-7.240034031890867e-4
agreement_china_minus_usa,NZL,LBY,-0.05646329137461097
agreement_china_minus_usa,NZL,LCA,0.08319290893375346
agreement_china_minus_usa,NZL,LKA,-0.024692071334707365
agreement_china_minus_usa,NZL,LSO,0.05933945261270793
agreement_china_minus_usa,NZL,LTU,0.039888455357507895
agreement_china_minus_usa,NZL,LVA,-0.0047903872551854736
agreement_china_minus_usa,NZL,MAR,-0.038886766182178185
agreement_china_minus_usa,NZL,MDA,-0.08948938758458441
agreement_china_minus_usa,NZL,MDG,0.03317075408378214
agreement_china_minus_usa,NZL,MDV,0.04873198092446768
agreement_china_minus_usa,NZL,MEX,0.12870192232949842
agreement_china_minus_usa,NZL,MHL,-0.2175998043310364
agreement_china_minus_usa,NZL,MKD,-0.049937857210364346
agreement_china_minus_usa,NZL,MUS,0.060556334788821435
agreement_china_minus_usa,NZL,MWI,-0.09426243503439954
agreement_china_minus_usa,NZL,NAM,0.03072226865151842
agreement_china_minus_usa,NZL,NGA,0.06884982662831875
agreement_china_minus_usa,NZL,NIC,0.09141690488340408
agreement_china_minus_usa,NZL,NLD,0.012998996451329525
agreement_china_minus_usa,NZL,NOR,-0.11560826290275533
agreement_china_minus_usa,NZL,NPL,0.050915764144615856
agreement_china_minus_usa,NZL,PAK,-0.11950885937318541
agreement_china_minus_usa,NZL,POL,0.07569535012516758
agreement_china_minus_usa,NZL,PRT,-0.08262991538373948
agreement_china_minus_usa,NZL,PRY,0.024841513539389706
agreement_china_minus_usa,NZL,ROU,-0.017368742340135718
agreement_china_minus_usa,NZL,RWA,0.014656999747986413
agreement_china_minus_usa,NZL,SEN,0.02272249519956346
agreement_china_minus_usa,NZL,SGP,0.041818303166521374
agreement_china_minus_usa,NZL,SLV,0.06992619907003811
agreement_china_minus_usa,NZL,SUR,-0.05756160679164497
agreement_china_minus_usa,NZL,SVK,-0.010417180854365757
agreement_china_minus_usa,NZL,SVN,-0.09659439064320775
