query_partner,query_partner_id,act_id,title,normalized_title,instrument_type_derived,date_celebration,year,invalid_date,agreement_type,status,another_party,other_parties,n_other_parties,partner_in_other_parties,subject_names,principal_subjects,n_subjects,signatory_brazil,signatory_other_party,celebration_location,celebration_country,direct_publication,amendment_ids,amended_instrument_ids,replaced_instrument_id,replaced_instrument_title,replacing_instrument_id,replacing_instrument_title,has_explicit_revision_relation,amendment_or_revision_title,strategic_instrument,strategic_rule_match,record_url,full_document_id,full_document_url,n_additional_documents,raw_search_file,raw_detail_file,duplicate_id_within_query,n_partner_queries_for_act,duplicate_id_across_partner_queries,same_title_date_duplicate,missing_date,missing_counterparty,outside_requested_window,analytic_bilateral,same_day_package_size,in_same_day_package
Uruguai,350,7456,"Acordo, por Troca de Notas, sobre a Simplificação de Legalizações em Documentos Públicos entre a República Federativa do Brasil e a República Oriental do Uruguai",acordo por troca de notas sobre a simplificacao de legalizacoes em documentos publicos entre a republica federativa do brasil e a republica oriental do uruguai,Troca de Notas,2013-07-09,2013,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Antonio de Aguiar Patriota,Luis Almagro Lemes,Brasília,Brasil,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7456,12446,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12446,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7456.json,False,1,False,False,False,False,False,True,2,True
Uruguai,350,7457,Acordo entre a República Federativa do Brasil e a República Oriental do Uruguai sobre Residência Permanente com o Objetivo de Alcançar a Livre Circulação de Pessoas,acordo entre a republica federativa do brasil e a republica oriental do uruguai sobre residencia permanente com o objetivo de alcancar a livre circulacao de pessoas,Acordo,2013-07-09,2013,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Consulares e Migratórios,Consulares e Migratórios,1,Antonio de Aguiar Patriota,Luis Almagro Lemes,Brasília,Brasil,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7457,300,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/300,4,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7457.json,False,1,False,False,False,False,False,True,2,True
Uruguai,350,7375,Acordo entre a República Federativa do Brasil e a República Oriental do Uruguai para o Intercâmbio de Informações em Matéria Tributária.,acordo entre a republica federativa do brasil e a republica oriental do uruguai para o intercambio de informacoes em materia tributaria,Acordo,2012-10-23,2012,False,BL,Tramitação Congresso Nacional,Uruguai,Uruguai,1,True,"Economia, Finanças e Tributos","Economia, Finanças e Tributos",1,Carlos Alberto Freitas Barreto,Carlos Amorim,Brasília,Brasil,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7375,12447,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12447,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7375.json,False,1,False,False,False,False,False,True,1,False
Uruguai,350,7121,Plano de Ação Conjunta entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Fazer Avançar a Cooperação Bilateral na Área de Massificação do Acesso à Internet em Banda Larga e Telecomunicações em Geral (2011 - 2015),plano de acao conjunta entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para fazer avancar a cooperacao bilateral na area de massificacao do acesso a internet em banda larga e telecomunicacoes em geral 2011 2015,Plano de Ação,2011-05-30,2011,False,BL,Expirado,Uruguai,Uruguai,1,True,"Ciência, Tecnologia e Inovação","Ciência, Tecnologia e Inovação",1,Aloizio Mercadante; Paulo Bernardo Silva,Roberto Kreimerman,Montevidéu,Uruguai,False,,,,,,,False,False,True,\bplano (?:de )?acao conjunta\b,https://concordia.itamaraty.gov.br/detalhamento-acordo/7121,2133,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/2133,2,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7121.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7122,Acordo-Quadro entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Intercâmbio de Informações e Cooperação em Segurança Pública,acordo quadro entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para intercambio de informacoes e cooperacao em seguranca publica,Acordo,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Defesa e Segurança,Defesa e Segurança,1,José Eduardo Cardozo,Eduardo Bonomi,Montevidéu,Uruguai,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7122,12635,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12635,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7122.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7123,Ajuste Complementar ao Acordo de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Apoio Ao Fortalecimento do Sistema Nacional Integrado de Saúde do Uruguai com Ênfase em Localidades com Menos de Cinco Mil Habitantes”,ajuste complementar ao acordo de cooperacao tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto apoio ao fortalecimento do sistema nacional integrado de saude do uruguai com enfase em localidades com menos de cinco mil habitantes,Ajuste Complementar,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,João Carlos de Souza Gomes,Luis Almagro,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7123,14202,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/14202,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7123.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7124,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Diagnóstico das Potencialidades de Desenvolvimento Regional na Área de Restauro do Patrimônio Edificado”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto diagnostico das potencialidades de desenvolvimento regional na area de restauro do patrimonio edificado,Ajuste Complementar,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,João Carlos de Souza Gomes,Luis Almagro,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7124,12460,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12460,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7124.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7125,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Capacitação em Português como Língua Estrangeira Instrumental para Agentes do Governo Uruguaio – Polícia Migratória”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto capacitacao em portugues como lingua estrangeira instrumental para agentes do governo uruguaio policia migratoria,Ajuste Complementar,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,João Carlos de Souza Gomes,Luis Almagro,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7125,12548,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12548,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7125.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7126,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Transferência de Metodologia do Programa Protejo para o Ministério do Interior do Uruguai”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto transferencia de metodologia do programa protejo para o ministerio do interior do uruguai,Ajuste Complementar,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,João Carlos de Souza Gomes,Luis Almagro,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7126,12561,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12561,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7126.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7127,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Capacitação e Formação Técnico/Jurídicas e Administrativas Proporcionadas pela Defensoria Pública da União”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto capacitacao e formacao tecnico juridicas e administrativas proporcionadas pela defensoria publica da uniao,Ajuste Complementar,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,João Carlos de Souza Gomes,Luis Almagro,Montevidéu,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7127,13638,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/13638,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7127.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7128,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Consolidação da capacidade Institucional do Ministério de Saúde do Uruguai e Ampliação do Diálogo Regulatório entre as Autoridades Sanitárias de Brasil e Uruguai”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto consolidacao da capacidade institucional do ministerio de saude do uruguai e ampliacao do dialogo regulatorio entre as autoridades sanitarias de brasil e uruguai,Ajuste Complementar,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,João Carlos de Souza Gomes,Luis Almagro,Montevidéu,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7128,13651,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/13651,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7128.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7129,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Apoio Técnico para Implantação da Televisão Digital no Uruguai”.,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto apoio tecnico para implantacao da televisao digital no uruguai,Ajuste Complementar,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,João Carlos de Souza Gomes,Luis Almagro,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7129,13670,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/13670,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7129.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7130,"Comunicado Conjunto dos Presidentes da República Federativa do Brasil, Dilma Rousseff, e da República Oriental do Uruguai, José Mujica.",comunicado conjunto dos presidentes da republica federativa do brasil dilma rousseff e da republica oriental do uruguai jose mujica,Comunicado Conjunto,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Dilma Rousseff,José Alberto Mujica Cordano,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7130,12453,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12453,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7130.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7131,Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai na Área de Assistência Humanitária e Defesa Civil,memorando de entendimento entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai na area de assistencia humanitaria e defesa civil,Memorando de Entendimento,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Fernando Bezerra de Souza Coelho,Luis Almagro,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7131,12452,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12452,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7131.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7132,Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai na Área da Saúde.,memorando de entendimento entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai na area da saude,Memorando de Entendimento,2011-05-30,2011,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Antonio de Aguiar Patriota,Luis Almagro,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7132,12405,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12405,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7132.json,False,1,False,False,False,False,False,True,12,True
Uruguai,350,7021,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Fortalecimento e Aperfeiçoamento do Sistema de Observações Meteorológicas da Direção Nacional de Meteorologia (DNM)”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto fortalecimento e aperfeicoamento do sistema de observacoes meteorologicas da direcao nacional de meteorologia dnm,Ajuste Complementar,2010-12-03,2010,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Meio Ambiente e Sustentabilidade,Meio Ambiente e Sustentabilidade,1,Marco Farani,Nelson Yemil Chabén,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7021,12827,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12827,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7021.json,False,1,False,False,False,False,False,True,6,True
Uruguai,350,7022,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Transferência de Práticas e Metodologias em Polícia Comunitária”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto transferencia de praticas e metodologias em policia comunitaria,Ajuste Complementar,2010-12-03,2010,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Direito, Justiça & Segurança Pública","Direito, Justiça & Segurança Pública",1,Marco Farani,Nelson Yemil Chabén,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7022,12837,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12837,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7022.json,False,1,False,False,False,False,False,True,6,True
Uruguai,350,7023,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Capacitação em Português como Língua Estrangeira Instrumental para Agentes do Governo Uruguaio – Polícia Penitenciária”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto capacitacao em portugues como lingua estrangeira instrumental para agentes do governo uruguaio policia penitenciaria,Ajuste Complementar,2010-12-03,2010,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Direito, Justiça & Segurança Pública","Direito, Justiça & Segurança Pública",1,Marco Farani,Nelson Yemil Chabén,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7023,12824,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12824,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7023.json,False,1,False,False,False,False,False,True,6,True
Uruguai,350,7024,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Apoio Técnico para a Expansão e Consolidação da Rede de Bancos de Leite Humano do Uruguai”.,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto apoio tecnico para a expansao e consolidacao da rede de bancos de leite humano do uruguai,Ajuste Complementar,2010-12-03,2010,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Marco Farani,Nelson Yemil Chabén,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7024,12833,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12833,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7024.json,False,1,False,False,False,False,False,True,6,True
Uruguai,350,7025,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Apoio ao Fortalecimento Institucional do CETP-UTU na Área de Mecânica Industrial”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto apoio ao fortalecimento institucional do cetp utu na area de mecanica industrial,Ajuste Complementar,2010-12-03,2010,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Marco Farani,Nelson Yemil Chabén,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7025,12832,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12832,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7025.json,False,1,False,False,False,False,False,True,6,True
Uruguai,350,7026,Protocolo de Intenção entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai na Área de Ciências Estatísticas,protocolo de intencao entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai na area de ciencias estatisticas,Protocolo,2010-12-03,2010,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Marco Farani,"Nelson Yemil Chabén, Secretário",Uruguai,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7026,12591,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12591,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7026.json,False,1,False,False,False,False,False,True,6,True
Uruguai,350,6895,Acordo entre a República Federativa do Brasil e a República Oriental do Uruguai sobre Transporte Fluvial e Lacustre na Hidrovia Uruguai-Brasil,acordo entre a republica federativa do brasil e a republica oriental do uruguai sobre transporte fluvial e lacustre na hidrovia uruguai brasil,Acordo,2010-07-30,2010,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Serviços e Transporte,Serviços e Transporte,1,Celso Amorin,Luis Almagro,Santana do Livramento,Brasil,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6895,507,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/507,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6895.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6896,"Memorando de Entendimento para a Cooperação Científica, Tecnológica, Acadêmica, e de Inovação entre a República Federativa do Brasil e a República Oriental do Uruguai",memorando de entendimento para a cooperacao cientifica tecnologica academica e de inovacao entre a republica federativa do brasil e a republica oriental do uruguai,Memorando de Entendimento,2010-07-30,2010,False,BL,Expirado,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Celso Amorin,Luis Almagro,Santana do Livramento,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6896,12817,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12817,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6896.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6897,Acordo sobre Cooperação no Âmbito da Defesa entre a República Federativa do Brasil e a República Oriental do Uruguai,acordo sobre cooperacao no ambito da defesa entre a republica federativa do brasil e a republica oriental do uruguai,Acordo,2010-07-30,2010,False,BL,Tramitação Congresso Nacional,Uruguai,Uruguai,1,True,Defesa e Segurança,Defesa e Segurança,1,Nelson Jobim,Luis Rosadilla,Santana do Livramento,Brasil,False,12593,,,,,,True,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6897,12821,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12821,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6897.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6376,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Apoio ao Fortalecimento do Sistema Nacional de Sangue e Hemoderivados do Uruguai.”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto apoio ao fortalecimento do sistema nacional de sangue e hemoderivados do uruguai,Ajuste Complementar,2009-05-25,2009,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,José Eduardo Martins Felício,Dra. María Julia Muñoz,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6376,12810,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12810,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6376.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6377,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Fortalecimento do Ensino Técnico na Área do Meio Ambiente.”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto fortalecimento do ensino tecnico na area do meio ambiente,Ajuste Complementar,2009-05-25,2009,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Meio Ambiente e Sustentabilidade,Meio Ambiente e Sustentabilidade,1,José Eduardo Martins Felício,Wilson Netto marturet,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6377,12811,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12811,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6377.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6378,Ajuste Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República Oriental do Uruguai para Implementação do Projeto “Fortalecimento das Políticas de Enfrentamento à Epidemia de DST/AIDS no Uruguai.”,ajuste complementar ao acordo basico de cooperacao cientifica e tecnica entre o governo da republica federativa do brasil e o governo da republica oriental do uruguai para implementacao do projeto fortalecimento das politicas de enfrentamento a epidemia de dst aids no uruguai,Ajuste Complementar,2009-05-25,2009,False,BL,Em Vigor,Uruguai,Uruguai,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,José Eduardo Martins Felício,Dra. María Julia Muñoz,Montevidéu,Uruguai,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6378,12814,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12814,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6378.json,False,1,False,False,False,False,False,True,3,True
Uruguai,350,6326,Declaração Conjunta,declaracao conjunta,Declaração Conjunta,2009-03-10,2009,False,BL,Em Vigor,Uruguai,Uruguai,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Luiz Inácio Lula da Silva,Tabaré Vázquez,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6326,12668,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/12668,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/uruguai/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6326.json,False,1,False,False,False,False,False,True,3,True
