case_id,theme,doc_symbol,year,country,vote,committee_record_symbol,committee_record_url,draft_symbols,speech_found_in_record,speech_found_for_case,relevance_rule,speaker_excerpt,source_note,date_accessed
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.23,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.23&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,TRUE,TRUE,mentions selected theme,"23. Ms. Li Xiaomei (China) said that efforts to
ensure the right to development should not be limited
to the celebration of the twenty-fifth anniversary of the
Declaration, but should increase the focus on
economic, social and cultural rights to help developing
countries achieve the Millennium Development Goals.
As requested, the Office should submit a strategic
management plan mentioning the source and
distribution of resources for the consideration of the
Human Rights Council and listen to the views of all
countries so as to obtain a broad consensus. To fulfil its
role in investigating human rights violations, OHCHR
should abide by the respective authorization of the
Human Rights Council; adhere to the principles of
impartiality, objectivity and neutrality; respect
sovereignty and territorial integrity, and promote
political dialogue with all parties concerned.
24. Ms. Freedman (Unite…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.24,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.24&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.24,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.24&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.35&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.35&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.41&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.41&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.42&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.42&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.43&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.43&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.44&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.44&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.45&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.45&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.46&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.46&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.47&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,TRUE,TRUE,mentions selected theme,"34. Mr. de Sellos (Brazil) said that his country’s
support for the draft resolution reflected its concern
over the lack of engagement and cooperation between
the Democratic People’s Republic of Korea and the
United Nations human rights system. However the vote
should not be understood as a condemnation but rather
as encouragement to the Democratic People’s Republic
of Korea to strengthen its cooperation with the
international human rights system. His country had
taken note of the positive developments with respect to
cooperation with United Nations agencies, particularly
in the humanitarian field. Support from the
international community for the humanitarian efforts in
the Democratic People’s Republic of Korea was
essential, and all Member States were urged to provide
assistance.
35. In spite of those positive developments, his
country noted with concern the reports of the
Secretary-Gen…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.47&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,TRUE,TRUE,mentions selected theme,"57. Ms. Li Xiaomei (China) said that her delegation
regretted that some States had chosen to advance a
draft resolution against Myanmar within the Third
Committee. Cooperation and dialogue were the best
way to address human rights situations. Through the
positive measures that it had taken to promote national
reconciliation, the Government of Myanmar had shown
that such dialogue was possible. As a neighbouring
State, her Government wished to see economic
progress and stability in Myanmar.
58. Mr. Khan (Indonesia) said that his Government
had been a supporter of the Secretary-General’s good
offices mission in Myanmar, both bilaterally and
within ASEAN. His delegation was heartened to note
that the new Myanmar Government had begun to
implement the reform measures which it had outlined
earlier that year, in particular the establishment of a
human rights commission. The fact that Daw Aung S…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.48&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.48&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.49,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.49&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.49,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.49&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,Brazil,abstain,A/C.3/66/SR.50,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.50&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N2,Country-specific human rights reports: Iran,A/RES/66/175,2011,China,no,A/C.3/66/SR.50,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.50&t=pdf,A/C.3/66/L.54; A/C.3/66/L.55; A/C.3/66/L.55/Rev.1; A/C.3/66/L.56; A/C.3/66/L.57/Rev.1; A/C.3/66/L.70,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.25,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.25&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,TRUE,TRUE,mentions selected theme,"30. Mr. Poli (Brazil) said that the Government of
Brazil had taken account of the recommendations of
the Special Rapporteur in its reform of the judicial
system.
31. Mr. Argüello (Argentina) said that Argentina was
in the process of reforming its military justice system
to bring it in line with international law and planned to
abolish the death penalty still applicable in its Military
Justice Code. He asked whether the Special Rapporteur
would be attending the seminar on respect for human
rights during states of emergency and what impact the
seminar might have on the development of
international humanitarian law.
32. Mr. Llanos (Chile) said that his country would be
participating actively in the seminar announced by the
Special Rapporteur and asked what proposals the
Special Rapporteur would be making in order to
facilitate access to justice.
33. Mr. Navoti (Fiji) thanked the Special Ra…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.25,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.25&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.26,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.26&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.26,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.26&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,TRUE,TRUE,mentions selected theme,"21. Mr. Ke Yousheng (China) said that China had a
complete set of domestic laws on extrajudicial,
summary or arbitrary executions. As a member of the
Human Rights Council, it had always attached
importance to meeting the commitments it had made
while campaigning for membership of the Council, and
had cooperated actively with its special procedures. In
recent years, China had received Special Rapporteurs
on torture, on freedom of religious belief and on theA/C.3/62/SR.26
5 07-56529
right to education, in addition to the Chairman of
the Working Group on Arbitrary Detention. His
Government would make its own plans and
arrangements for visits by different types of Special
Rapporteurs, in an order reflecting a balance between
different kinds of rights.
22. Mr. Menon (Singapore) said that his delegation
wished to address the allegations in the report
(A/62/265) to the effect that the Singapo…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.28,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.28&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.28,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.28&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,TRUE,TRUE,mentions selected theme,"17. Mr. Ke Youshang (China) said that his
Government was in the process of implementing the
recommendations made by the Special Rapporteur after
visiting the country in 2005, and had submitted
updated information in September 2006. It was untrue
that Chinese legislation did not clearly define torture as
a crime or that there was a reluctance to combat
impunity for perpetrators. His Government attached
great importance to the elimination of torture and had
adopted detailed legislative and administrative
measures to that end which were largely in conformity
with the Convention. For example, the use of violence
and ill-treatment were criminal offences. A law had
been passed in July 2006 outlawing the torture or abuse
of detainees, and on 28 October the Lawyers Act had
been adopted, which contained strong human rights
guarantees.
18. Greater efforts had been made to increase training
in hum…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.29,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.29&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.29,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.29&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.39&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.39&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.43&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.43&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,TRUE,TRUE,mentions selected theme,"58. Ms. Zhang (China) said that there was no
international consensus on the abolition of the death
penalty and that the General Assembly had already
discussed it to no avail in 1994 and 1999. It was a
highly complex criminal justice issue and a matter for
sovereign States to decide within the purview of their
national legislation. The International Covenant on
Civil and Political Rights stipulated that the death
penalty could be imposed for the most serious crimes,
but did not ban it.
59. The General Assembly was not the proper forum
to discuss such a divisive issue and could only serve to
politicize it further. The sponsors of the draft resolution
were trying to impose their views on others and not
acting in a spirit of constructive dialogue.
60. Mr. Khani Jooyabad (Islamic Republic of Iran)
said that more than 100 countries recognized that
capital punishment was a deterrent and includ…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.44&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.44&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.45&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,TRUE,TRUE,mentions selected theme,"51. Ms. Maiera (Brazil) said that while a moratorium
on the use of the death penalty was certainly linked to
the issue of the right to life, the right to life itself was
not the main focus of the draft resolution. The oral
amendments proposed by the representative of Egypt
would change the focus of the draft resolution and
undermine its main message. Her delegation believed
that the issue of the right to life deserved full
consideration, but in a more appropriate context, and
therefore objected to the amendments, requested a
recorded vote on the amendments, and called on other
Member States to follow its example and vote
against them.
52. Mr. Davide (Philippines) said that his delegation
fully supported the right to life, including for the
unborn, and would support a separate resolution on that
issue. The proposed amendments were not, however,
germane to the subject of the draft resolut…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.45&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.46&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
