rcid,doc_symbol,unres,session,date,year,period,post_2009,importantvote,amend,para,short,descr,issue,issue_family,issue_domain,any_human_rights,n_issue_codes,vote_brazil,vote_china,vote_usa,brazil_score,china_score,usa_score,china_usa_divergent,china_usa_strong_divergent,agreement_brazil_china,ordinal_similarity_brazil_china,anchor_id,anchor_label,anchor_type,anchor_members_total_n,anchor_members_valid_n,min_valid_members_required,anchor_members_valid_iso3c,anchor_position_valid,anchor_modal_tied,anchor_modal_top_count,anchor_modal_top_share,anchor_modal_vote,anchor_modal_score,anchor_median_score,anchor_mean_score,agreement_brazil_anchor,ordinal_similarity_brazil_anchor,relative_agreement_china_minus_anchor,relative_similarity_china_minus_anchor,document_url,vote_record_url,source
5757,A/RES/60/56,R/60/56,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution II is entitled _Towards a nuclear-weapon-free world: accelerating the implementation of nuclear disarmament commitments<d3>. A separate vote has been requested on operative paragraph 4 of draft resolution II. If there is no objection to that request, I shall first put to the vote operative paragraph 4, resolution II, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,FALSE,TRUE,1,0.5,,,0,0,,0.5,,0.5,https://docs.un.org/en/A/RES/60/56,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F56,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5757,A/RES/60/56,R/60/56,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution II is entitled _Towards a nuclear-weapon-free world: accelerating the implementation of nuclear disarmament commitments<d3>. A separate vote has been requested on operative paragraph 4 of draft resolution II. If there is no objection to that request, I shall first put to the vote operative paragraph 4, resolution II, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,112,20,AFG;ARE;ARG;ATG;BDI;BEN;BFA;BGD;BHR;BHS;BIH;BLZ;BOL;BRB;BRN;BTN;BWA;CAF;CHL;CIV;CMR;COD;COG;COL;COM;CPV;CRI;CUB;DJI;DMA;DOM;DZA;ECU;EGY;ERI;FJI;FSM;GHA;GIN;GNB;GRD;GTM;GUY;HND;HTI;IDN;IND;IRN;IRQ;JAM;JOR;KEN;KHM;KWT;LAO;LBN;LBR;LBY;LCA;LKA;LSO;MAR;MDG;MDV;MLI;MMR;MNG;MOZ;MRT;MUS;MWI;MYS;NAM;NER;NGA;NIC;NPL;OMN;PAK;PAN;PER;PHL;PNG;PRK;PRY;QAT;SAU;SDN;SEN;SGP;SLB;SLE;SLV;SOM;STP;SUR;SYR;THA;TJK;TLS;TTO;TUN;TZA;UGA;URY;VCT;VEN;WSM;YEM;ZAF;ZMB;ZWE,TRUE,FALSE,105,0.9375,yes,1,1,0.9285714285714286,1,1,0,0,https://docs.un.org/en/A/RES/60/56,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F56,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5757,A/RES/60/56,R/60/56,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution II is entitled _Towards a nuclear-weapon-free world: accelerating the implementation of nuclear disarmament commitments<d3>. A separate vote has been requested on operative paragraph 4 of draft resolution II. If there is no objection to that request, I shall first put to the vote operative paragraph 4, resolution II, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,no,-1,-1,-1,0,0,1,1,https://docs.un.org/en/A/RES/60/56,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F56,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5757,A/RES/60/56,R/60/56,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution II is entitled _Towards a nuclear-weapon-free world: accelerating the implementation of nuclear disarmament commitments<d3>. A separate vote has been requested on operative paragraph 4 of draft resolution II. If there is no objection to that request, I shall first put to the vote operative paragraph 4, resolution II, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,19,5,ARG;BLZ;BOL;CHL;COL;CRI;ECU;GTM;GUY;HND;MEX;NIC;PAN;PER;PRY;SLV;SUR;URY;VEN,TRUE,FALSE,19,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/56,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F56,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5757,A/RES/60/56,R/60/56,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution II is entitled _Towards a nuclear-weapon-free world: accelerating the implementation of nuclear disarmament commitments<d3>. A separate vote has been requested on operative paragraph 4 of draft resolution II. If there is no objection to that request, I shall first put to the vote operative paragraph 4, resolution II, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/56,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F56,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5757,A/RES/60/56,R/60/56,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution II is entitled _Towards a nuclear-weapon-free world: accelerating the implementation of nuclear disarmament commitments<d3>. A separate vote has been requested on operative paragraph 4 of draft resolution II. If there is no objection to that request, I shall first put to the vote operative paragraph 4, resolution II, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,south_africa,South Africa,individual,1,1,1,ZAF,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/56,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F56,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5757,A/RES/60/56,R/60/56,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution II is entitled _Towards a nuclear-weapon-free world: accelerating the implementation of nuclear disarmament commitments<d3>. A separate vote has been requested on operative paragraph 4 of draft resolution II. If there is no objection to that request, I shall first put to the vote operative paragraph 4, resolution II, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,united_states,United States,individual,1,1,1,USA,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/60/56,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F56,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5758,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution III is entitled _Prohibition of the dumping of radioactive wastes<d3>. 26 The First Committee adopted draft resolution III without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution III was adopted (resolution 60/57). The Acting President: Draft resolution IV is entitled _Nuclear-weapon-free southern hemisphere and adjacent areas<d3>. Separate votes have been requested on the last three words, _and South Asia<d3>, of operative paragraph 5 and on operative paragraph 5 as a whole. If there is no objection to those requests, I shall first put to the vote the words _and South Asia<d3>, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,FALSE,TRUE,1,0.3333333333333333,,,0,0,,0.5,,0.5,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5758,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution III is entitled _Prohibition of the dumping of radioactive wastes<d3>. 26 The First Committee adopted draft resolution III without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution III was adopted (resolution 60/57). The Acting President: Draft resolution IV is entitled _Nuclear-weapon-free southern hemisphere and adjacent areas<d3>. Separate votes have been requested on the last three words, _and South Asia<d3>, of operative paragraph 5 and on operative paragraph 5 as a whole. If there is no objection to those requests, I shall first put to the vote the words _and South Asia<d3>, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,FALSE,TRUE,1,0.5,,,-0.5,-0.5,,0.25,,0.75,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5758,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution III is entitled _Prohibition of the dumping of radioactive wastes<d3>. 26 The First Committee adopted draft resolution III without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution III was adopted (resolution 60/57). The Acting President: Draft resolution IV is entitled _Nuclear-weapon-free southern hemisphere and adjacent areas<d3>. Separate votes have been requested on the last three words, _and South Asia<d3>, of operative paragraph 5 and on operative paragraph 5 as a whole. If there is no objection to those requests, I shall first put to the vote the words _and South Asia<d3>, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,113,20,AFG;ARE;ARG;ATG;BDI;BEN;BFA;BGD;BHR;BHS;BIH;BLZ;BOL;BRB;BRN;BTN;BWA;CAF;CHL;CIV;CMR;COD;COG;COL;COM;CPV;CRI;CUB;DJI;DMA;DOM;DZA;ECU;EGY;ERI;ETH;FJI;GHA;GIN;GNB;GRD;GTM;GUY;HND;HTI;IDN;IND;IRN;IRQ;JAM;JOR;KEN;KHM;KWT;LBN;LBR;LBY;LCA;LKA;LSO;MAR;MDG;MDV;MLI;MMR;MNG;MOZ;MRT;MUS;MWI;MYS;NAM;NER;NGA;NIC;NPL;OMN;PAK;PAN;PER;PHL;PNG;PRK;PRY;QAT;SAU;SDN;SEN;SGP;SLB;SLE;SLV;SOM;STP;SUR;TGO;THA;TJK;TLS;TTO;TUN;TZA;UGA;URY;VCT;VEN;VNM;VUT;WSM;YEM;ZAF;ZMB;ZWE,TRUE,FALSE,109,0.9646017699115044,yes,1,1,0.9469026548672567,1,1,0,0,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5758,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution III is entitled _Prohibition of the dumping of radioactive wastes<d3>. 26 The First Committee adopted draft resolution III without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution III was adopted (resolution 60/57). The Acting President: Draft resolution IV is entitled _Nuclear-weapon-free southern hemisphere and adjacent areas<d3>. Separate votes have been requested on the last three words, _and South Asia<d3>, of operative paragraph 5 and on operative paragraph 5 as a whole. If there is no objection to those requests, I shall first put to the vote the words _and South Asia<d3>, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,no,-1,-1,-1,0,0,1,1,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5758,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution III is entitled _Prohibition of the dumping of radioactive wastes<d3>. 26 The First Committee adopted draft resolution III without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution III was adopted (resolution 60/57). The Acting President: Draft resolution IV is entitled _Nuclear-weapon-free southern hemisphere and adjacent areas<d3>. Separate votes have been requested on the last three words, _and South Asia<d3>, of operative paragraph 5 and on operative paragraph 5 as a whole. If there is no objection to those requests, I shall first put to the vote the words _and South Asia<d3>, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,19,5,ARG;BLZ;BOL;CHL;COL;CRI;ECU;GTM;GUY;HND;MEX;NIC;PAN;PER;PRY;SLV;SUR;URY;VEN,TRUE,FALSE,19,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5758,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution III is entitled _Prohibition of the dumping of radioactive wastes<d3>. 26 The First Committee adopted draft resolution III without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution III was adopted (resolution 60/57). The Acting President: Draft resolution IV is entitled _Nuclear-weapon-free southern hemisphere and adjacent areas<d3>. Separate votes have been requested on the last three words, _and South Asia<d3>, of operative paragraph 5 and on operative paragraph 5 as a whole. If there is no objection to those requests, I shall first put to the vote the words _and South Asia<d3>, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5758,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution III is entitled _Prohibition of the dumping of radioactive wastes<d3>. 26 The First Committee adopted draft resolution III without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution III was adopted (resolution 60/57). The Acting President: Draft resolution IV is entitled _Nuclear-weapon-free southern hemisphere and adjacent areas<d3>. Separate votes have been requested on the last three words, _and South Asia<d3>, of operative paragraph 5 and on operative paragraph 5 as a whole. If there is no objection to those requests, I shall first put to the vote the words _and South Asia<d3>, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,south_africa,South Africa,individual,1,1,1,ZAF,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5758,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: Draft resolution III is entitled _Prohibition of the dumping of radioactive wastes<d3>. 26 The First Committee adopted draft resolution III without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution III was adopted (resolution 60/57). The Acting President: Draft resolution IV is entitled _Nuclear-weapon-free southern hemisphere and adjacent areas<d3>. Separate votes have been requested on the last three words, _and South Asia<d3>, of operative paragraph 5 and on operative paragraph 5 as a whole. If there is no objection to those requests, I shall first put to the vote the words _and South Asia<d3>, on which a separate, recorded vote has been requested. A",Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,united_states,United States,individual,1,1,1,USA,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5759,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: I shall now put to the voteoperative paragraph 5 as a whole, on which a separate, recorded vote has been requested. A",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,FALSE,TRUE,1,0.3333333333333333,,,0,0,,0.5,,0.5,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5759,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: I shall now put to the voteoperative paragraph 5 as a whole, on which a separate, recorded vote has been requested. A",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,FALSE,TRUE,1,0.5,,,-0.5,-0.5,,0.25,,0.75,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5759,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: I shall now put to the voteoperative paragraph 5 as a whole, on which a separate, recorded vote has been requested. A",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,113,20,AFG;ARE;ARG;ATG;BDI;BEN;BFA;BGD;BHR;BHS;BIH;BLZ;BOL;BRB;BRN;BTN;BWA;CHL;CIV;CMR;COD;COG;COL;COM;CPV;CRI;CUB;DJI;DMA;DOM;DZA;ECU;EGY;ERI;ETH;FJI;GHA;GIN;GNB;GRD;GTM;GUY;HND;HTI;IDN;IND;IRN;IRQ;JAM;JOR;KEN;KHM;KWT;LBN;LBR;LBY;LCA;LKA;LSO;MAR;MDG;MDV;MLI;MMR;MNG;MOZ;MRT;MUS;MWI;MYS;NAM;NER;NGA;NIC;NPL;OMN;PAK;PAN;PER;PHL;PNG;PRK;PRY;QAT;SAU;SDN;SEN;SGP;SLB;SLE;SLV;SOM;STP;SUR;SYR;TGO;THA;TJK;TLS;TTO;TUN;TZA;UGA;URY;VCT;VEN;VNM;VUT;WSM;YEM;ZAF;ZMB;ZWE,TRUE,FALSE,110,0.9734513274336283,yes,1,1,0.9646017699115044,1,1,0,0,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5759,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: I shall now put to the voteoperative paragraph 5 as a whole, on which a separate, recorded vote has been requested. A",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,no,-1,-1,-1,0,0,1,1,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5759,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: I shall now put to the voteoperative paragraph 5 as a whole, on which a separate, recorded vote has been requested. A",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,19,5,ARG;BLZ;BOL;CHL;COL;CRI;ECU;GTM;GUY;HND;MEX;NIC;PAN;PER;PRY;SLV;SUR;URY;VEN,TRUE,FALSE,19,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5759,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: I shall now put to the voteoperative paragraph 5 as a whole, on which a separate, recorded vote has been requested. A",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5759,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: I shall now put to the voteoperative paragraph 5 as a whole, on which a separate, recorded vote has been requested. A",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,south_africa,South Africa,individual,1,1,1,ZAF,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5759,A/RES/60/58,R/60/58,60,2005-12-08,2005,Pre-2009,0,,,1,,"The Acting President: I shall now put to the voteoperative paragraph 5 as a whole, on which a separate, recorded vote has been requested. A",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,united_states,United States,individual,1,1,1,USA,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/60/58,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F58,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5761,A/RES/60/76,R/60/76,60,2005-12-08,2005,Pre-2009,0,,,1,,The Acting President: Draft resolution XXII is entitled _Follow-up to the advisory opinion of the International Court of Justice on the Legality of the Threat or Use of Nuclear Weapons<d3>. A separate vote has been requested on operative paragraph 1 of draft resolution XXII. Are there any objections to this request? I see none. I shall first put to the vote operative paragraph 1 of draft resolution XXII. A recorded vote has been requested. A,Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,TRUE,FALSE,2,0.6666666666666666,yes,1,1,0.33333333333333337,1,1,0,0,https://docs.un.org/en/A/RES/60/76,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F76,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
