sample_id,sample_label,anchor_id,anchor_label,anchor_type,year,period,n_resolutions,mean_brazil_china_agreement,mean_brazil_anchor_agreement,mean_relative_agreement_china_minus_anchor,mean_brazil_china_similarity,mean_brazil_anchor_similarity,mean_relative_similarity_china_minus_anchor,mean_anchor_valid_members
human_rights,Human-rights votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2011,Post-2009,24,0.8333333333333334,0.8333333333333334,0,0.8958333333333334,0.9166666666666666,-0.020833333333333336,2.9583333333333335
human_rights,Human-rights votes,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2012,Post-2009,23,0.782608695652174,0.8695652173913043,-0.08695652173913043,0.8478260869565217,0.9347826086956522,-0.08695652173913046,2.9565217391304346
human_rights,Human-rights votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2005,Pre-2009,21,0.7619047619047619,0.7619047619047619,0,0.8095238095238095,0.9047619047619048,-0.0952380952380952,109.85714285714286
human_rights,Human-rights votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2006,Pre-2009,28,0.6785714285714286,0.75,-0.07142857142857142,0.7857142857142858,0.875,-0.08928571428571429,116.78571428571429
human_rights,Human-rights votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2007,Pre-2009,27,0.7037037037037037,0.7777777777777778,-0.07407407407407407,0.7962962962962963,0.8888888888888888,-0.09259259259259262,116.37037037037037
human_rights,Human-rights votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2008,Pre-2009,26,0.6538461538461539,0.8076923076923077,-0.15384615384615385,0.7884615384615385,0.8846153846153846,-0.09615384615384616,116.42307692307692
human_rights,Human-rights votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2009,Post-2009,23,0.782608695652174,0.9130434782608695,-0.13043478260869565,0.8913043478260869,0.9565217391304348,-0.06521739130434784,117.47826086956522
human_rights,Human-rights votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2010,Post-2009,25,0.72,0.88,-0.16,0.7799999999999999,0.9,-0.11999999999999995,116.6
human_rights,Human-rights votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2011,Post-2009,25,0.8,0.96,-0.16,0.88,1,-0.11999999999999997,117.2
human_rights,Human-rights votes,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2012,Post-2009,23,0.782608695652174,0.9565217391304348,-0.17391304347826086,0.8478260869565217,0.9565217391304348,-0.10869565217391301,119
human_rights,Human-rights votes,india,India,individual,2005,Pre-2009,21,0.7619047619047619,0.6666666666666666,0.09523809523809523,0.8095238095238095,0.8095238095238095,0,1
human_rights,Human-rights votes,india,India,individual,2006,Pre-2009,27,0.6666666666666666,0.6666666666666666,0,0.7777777777777778,0.8148148148148148,-0.037037037037037035,1
human_rights,Human-rights votes,india,India,individual,2007,Pre-2009,27,0.7037037037037037,0.7407407407407407,-0.037037037037037035,0.7962962962962963,0.8333333333333334,-0.037037037037037035,1
human_rights,Human-rights votes,india,India,individual,2008,Pre-2009,26,0.6538461538461539,0.7692307692307693,-0.11538461538461539,0.7884615384615385,0.8461538461538461,-0.05769230769230769,1
human_rights,Human-rights votes,india,India,individual,2009,Post-2009,23,0.782608695652174,0.8695652173913043,-0.08695652173913043,0.8913043478260869,0.9347826086956522,-0.04347826086956523,1
human_rights,Human-rights votes,india,India,individual,2010,Post-2009,25,0.72,0.88,-0.16,0.7799999999999999,0.9,-0.11999999999999994,1
human_rights,Human-rights votes,india,India,individual,2011,Post-2009,25,0.8,0.8,0,0.88,0.9,-0.02,1
human_rights,Human-rights votes,india,India,individual,2012,Post-2009,23,0.782608695652174,0.8260869565217391,-0.043478260869565216,0.8478260869565217,0.8913043478260869,-0.04347826086956523,1
human_rights,Human-rights votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2005,Pre-2009,21,0.7619047619047619,0.7619047619047619,0,0.8095238095238095,0.8809523809523809,-0.07142857142857145,18.571428571428573
human_rights,Human-rights votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2006,Pre-2009,26,0.6923076923076923,0.8076923076923077,-0.11538461538461539,0.7884615384615385,0.9134615384615384,-0.125,18.923076923076923
human_rights,Human-rights votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2007,Pre-2009,27,0.7037037037037037,0.8148148148148148,-0.1111111111111111,0.7962962962962963,0.9074074074074074,-0.11111111111111106,18.444444444444443
human_rights,Human-rights votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2008,Pre-2009,26,0.6538461538461539,0.7692307692307693,-0.11538461538461539,0.7884615384615385,0.9038461538461539,-0.11538461538461536,18.346153846153847
human_rights,Human-rights votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2009,Post-2009,23,0.782608695652174,0.782608695652174,0,0.8913043478260869,0.9130434782608695,-0.021739130434782622,18.608695652173914
human_rights,Human-rights votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2010,Post-2009,24,0.75,0.9166666666666666,-0.16666666666666666,0.7916666666666667,0.9791666666666666,-0.1875,18.541666666666668
human_rights,Human-rights votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2011,Post-2009,25,0.8,0.84,-0.04,0.88,0.92,-0.04,18.36
human_rights,Human-rights votes,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2012,Post-2009,23,0.782608695652174,0.9130434782608695,-0.13043478260869565,0.8478260869565217,0.9565217391304348,-0.10869565217391301,18.73913043478261
human_rights,Human-rights votes,russia,Russia,individual,2005,Pre-2009,21,0.7619047619047619,0.6190476190476191,0.14285714285714285,0.8095238095238095,0.7619047619047619,0.04761904761904758,1
human_rights,Human-rights votes,russia,Russia,individual,2006,Pre-2009,28,0.6785714285714286,0.5357142857142857,0.14285714285714285,0.7857142857142858,0.7321428571428571,0.053571428571428555,1
human_rights,Human-rights votes,russia,Russia,individual,2007,Pre-2009,27,0.7037037037037037,0.5925925925925926,0.1111111111111111,0.7962962962962963,0.7592592592592593,0.037037037037037056,1
human_rights,Human-rights votes,russia,Russia,individual,2008,Pre-2009,26,0.6538461538461539,0.5769230769230769,0.07692307692307693,0.7884615384615385,0.7692307692307693,0.01923076923076926,1
human_rights,Human-rights votes,russia,Russia,individual,2009,Post-2009,23,0.782608695652174,0.6086956521739131,0.17391304347826086,0.8913043478260869,0.8043478260869565,0.08695652173913046,1
human_rights,Human-rights votes,russia,Russia,individual,2010,Post-2009,25,0.72,0.64,0.08,0.7799999999999999,0.78,0,1
human_rights,Human-rights votes,russia,Russia,individual,2011,Post-2009,25,0.8,0.68,0.12,0.88,0.8200000000000001,0.06,1
human_rights,Human-rights votes,russia,Russia,individual,2012,Post-2009,23,0.782608695652174,0.6956521739130435,0.08695652173913043,0.8478260869565217,0.8260869565217391,0.021739130434782542,1
human_rights,Human-rights votes,south_africa,South Africa,individual,2005,Pre-2009,21,0.7619047619047619,0.7142857142857143,0.047619047619047616,0.8095238095238095,0.8571428571428571,-0.047619047619047575,1
human_rights,Human-rights votes,south_africa,South Africa,individual,2006,Pre-2009,28,0.6785714285714286,0.6785714285714286,0,0.7857142857142858,0.8392857142857143,-0.05357142857142856,1
human_rights,Human-rights votes,south_africa,South Africa,individual,2007,Pre-2009,27,0.7037037037037037,0.8148148148148148,-0.1111111111111111,0.7962962962962963,0.9074074074074074,-0.11111111111111109,1
human_rights,Human-rights votes,south_africa,South Africa,individual,2008,Pre-2009,26,0.6538461538461539,0.7692307692307693,-0.11538461538461539,0.7884615384615385,0.8846153846153846,-0.09615384615384616,1
human_rights,Human-rights votes,south_africa,South Africa,individual,2009,Post-2009,23,0.782608695652174,0.8695652173913043,-0.08695652173913043,0.8913043478260869,0.9347826086956522,-0.04347826086956523,1
human_rights,Human-rights votes,south_africa,South Africa,individual,2010,Post-2009,25,0.72,0.92,-0.2,0.7799999999999999,0.96,-0.18000000000000005,1
human_rights,Human-rights votes,south_africa,South Africa,individual,2011,Post-2009,24,0.7916666666666666,0.875,-0.08333333333333333,0.875,0.9375,-0.0625,1
human_rights,Human-rights votes,south_africa,South Africa,individual,2012,Post-2009,22,0.7727272727272727,0.9545454545454546,-0.18181818181818182,0.8409090909090909,0.9772727272727273,-0.13636363636363638,1
human_rights,Human-rights votes,united_states,United States,individual,2005,Pre-2009,21,0.7619047619047619,0.19047619047619047,0.5714285714285714,0.8095238095238095,0.28571428571428575,0.5238095238095238,1
human_rights,Human-rights votes,united_states,United States,individual,2006,Pre-2009,28,0.6785714285714286,0.10714285714285714,0.5714285714285714,0.7857142857142858,0.25,0.5357142857142858,1
human_rights,Human-rights votes,united_states,United States,individual,2007,Pre-2009,27,0.7037037037037037,0.1111111111111111,0.5925925925925926,0.7962962962962963,0.22222222222222215,0.5740740740740742,1
human_rights,Human-rights votes,united_states,United States,individual,2008,Pre-2009,26,0.6538461538461539,0.038461538461538464,0.6153846153846154,0.7884615384615385,0.19230769230769232,0.596153846153846,1
human_rights,Human-rights votes,united_states,United States,individual,2009,Post-2009,23,0.782608695652174,0.043478260869565216,0.7391304347826086,0.8913043478260869,0.1739130434782609,0.717391304347826,1
human_rights,Human-rights votes,united_states,United States,individual,2010,Post-2009,25,0.72,0.08,0.64,0.7799999999999999,0.20000000000000004,0.58,1
human_rights,Human-rights votes,united_states,United States,individual,2011,Post-2009,25,0.8,0.12,0.68,0.88,0.22,0.6599999999999999,1
human_rights,Human-rights votes,united_states,United States,individual,2012,Post-2009,23,0.782608695652174,0.13043478260869565,0.6521739130434783,0.8478260869565217,0.1956521739130435,0.6521739130434782,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2005,Pre-2009,20,0.75,0.75,0,0.8,0.85,-0.049999999999999996,3
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2006,Pre-2009,27,0.6666666666666666,0.6666666666666666,0,0.7777777777777778,0.8148148148148148,-0.037037037037037035,2.962962962962963
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2007,Pre-2009,24,0.75,0.75,0,0.8541666666666667,0.8541666666666667,0,3
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2008,Pre-2009,24,0.7083333333333334,0.75,-0.041666666666666664,0.8333333333333334,0.8541666666666667,-0.020833333333333336,3
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2009,Post-2009,22,0.7727272727272727,0.8181818181818182,-0.045454545454545456,0.8863636363636364,0.9090909090909091,-0.022727272727272728,3
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2010,Post-2009,22,0.8181818181818182,0.9090909090909091,-0.09090909090909091,0.8636363636363635,0.9545454545454546,-0.09090909090909093,3
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2011,Post-2009,23,0.8260869565217391,0.8260869565217391,0,0.8913043478260869,0.9130434782608695,-0.021739130434782615,3
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2012,Post-2009,19,0.8421052631578947,0.8421052631578947,0,0.8947368421052632,0.9210526315789473,-0.02631578947368422,2.9473684210526314
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2005,Pre-2009,14,0.7142857142857143,0.7142857142857143,0,0.7857142857142857,0.8214285714285714,-0.03571428571428572,2
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2006,Pre-2009,22,0.6363636363636364,0.6363636363636364,0,0.7727272727272727,0.7954545454545454,-0.022727272727272735,2
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2007,Pre-2009,19,0.7368421052631579,0.7368421052631579,0,0.8421052631578947,0.8421052631578947,0,2
