b,status,att_bsv_r2,att_dm_r1,att_dm_r2,diff_procedure,diff_common_r2
263,ok,-0.04565152178904546,0.01731139677749158,-0.002820562051259789,0.06296291856653705,0.042830959737785675
264,ok,-0.10585078853724207,-0.015061128949946134,-0.09576681221779065,0.09078965958729594,0.010083976319451418
265,ok,-0.06694391413543767,0.03952221407626113,-0.024000133108235185,0.10646612821169879,0.042943781027202484
266,ok,-0.12807552083564286,0.015891507899998433,-0.044420881543606495,0.1439670287356413,0.08365463929203637
267,ok,-0.029673235574594836,0.0482968171440398,-0.01751671086051214,0.07797005271863464,0.012156524714082698
268,ok,-0.06978100626001589,-0.03361727888993043,-0.05940816342112848,0.03616372737008546,0.010372842838887411
269,ok,-0.07394024210997917,-0.08565044125010428,-0.022663548837441812,-0.01171019914012511,0.05127669327253735
270,ok,-0.09724277249653145,-0.08311985897577773,-0.07774763887355844,0.014122913520753719,0.019495133622973004
271,ok,-0.10453434026381152,-0.013109111302575112,-0.0517662401181149,0.09142522896123641,0.05276810014569662
272,ok,-0.10454199808331516,7.890272824661969e-4,-0.02995402956396582,0.10533102536578136,0.07458796851934935
273,ok,-0.05480570674134463,0.026741478196054963,0.003509375068989325,0.0815471849373996,0.05831508181033395
274,ok,-0.06349588643570345,-0.07356548988704956,-0.08259335504309812,-0.01006960345134611,-0.01909746860739467
275,ok,-0.051783264241915025,0.01818328864240085,-0.013179239200873551,0.06996655288431587,0.038604025041041476
276,ok,-0.06714898499279204,0.02899145491357811,-0.01881880189423176,0.09614043990637014,0.04833018309856028
277,ok,-0.10090727398057345,-0.051223124015516014,-0.0394061672551613,0.049684149965057434,0.06150110672541215
278,ok,-0.22082609852170274,-0.12053924844957009,-0.18470056376252214,0.10028685007213264,0.036125534759180594
279,ok,-0.12838731748710017,-0.030974388902476183,-0.0380595394223377,0.09741292858462398,0.09032777806476247
280,ok,-0.08070539356550556,-0.003823014701064525,-0.06326986810064007,0.07688237886444103,0.017435525464865487
281,ok,-0.18037598960931148,-0.09961280615962699,-0.15450820258665743,0.08076318344968449,0.02586778702265405
282,ok,-0.10485293543519791,-0.06104282762918788,-0.10722023424488164,0.04381010780601003,-0.0023672988096837266
283,ok,-0.013465343720986614,0.02160552300669554,0.009234669809188615,0.03507086672768216,0.022700013530175228
284,ok,-0.11488368090478113,-0.023950604542267995,-0.08106078865417177,0.09093307636251313,0.03382289225060936
285,ok,-0.1452256260240145,-0.06629630521056176,-0.11295340661553833,0.07892932081345275,0.032272219408476174
286,ok,-0.09406025884399116,-0.03938967945999449,-0.053543731375824494,0.05467057938399667,0.04051652746816667
287,ok,-0.09161049764638746,-0.024849164751126505,-0.05423712643246841,0.06676133289526096,0.037373371213919045
288,ok,-0.16590135656910143,-0.04517963930919599,-0.11356955094122487,0.12072171725990544,0.052331805627876565
289,ok,-0.1467155303385539,-0.07864010764182215,0.0035971720997830105,0.06807542269673174,0.1503127024383369
290,ok,-0.055280662144214544,0.001364624035642861,-0.036159477653766606,0.0566452861798574,0.01912118449044794
291,ok,-0.10124058627343006,-0.02755729478583545,-0.0043870368254746855,0.07368329148759462,0.09685354944795538
292,ok,-0.1548149887001138,-0.039067166224272074,-0.0777442125703463,0.11574782247584171,0.07707077612976748
293,ok,-0.10871042855855123,-0.06535943821962989,-0.11382217106736423,0.04335099033892134,-0.005111742508812994
294,ok,-0.06510244038749699,0.02753657153752245,5.080174325735545e-4,0.09263901192501944,0.06561045782007055
295,ok,-0.0917828332000535,-0.029531005377627897,-0.06859673095598749,0.062251827822425596,0.023186102244066004
296,ok,-0.11738323481352655,-0.09414081197381369,-0.08827502554569408,0.023242422839712867,0.029108209267832474
297,ok,-0.129260109955211,-0.030909199433355617,-0.10389271120401138,0.09835091052185539,0.02536739875119963
298,ok,-0.03062206800931503,0.013505055632671776,0.014544596147024403,0.04412712364198681,0.04516666415633944
299,ok,-0.08117935212531789,-0.03416066657377661,-0.08231284897818855,0.04701868555154128,-0.0011334968528706607
300,ok,-0.08013522940185283,-0.0038066609624646196,-0.04867142591460049,0.0763285684393882,0.03146380348725234
301,ok,-0.053950740195397515,-0.008518738471672291,-0.05330233518128275,0.045432001723725225,6.484050141147626e-4
302,ok,-0.09208134052656651,0.06194036677321599,-0.05250172064824867,0.15402170729978248,0.03957961987831784
303,ok,-0.015446991653378287,0.04995675614052591,0.04228780572698866,0.06540374779390419,0.05773479738036695
304,ok,-0.09046064653956626,-0.04151865246597973,-0.03730338826355811,0.04894199407358653,0.053157258276008146
305,ok,-0.0247161199984637,0.01751171072332372,0.04993694840910702,0.042227830721787415,0.07465306840757072
306,ok,-0.10140878223917994,-0.034817053541531494,-0.0773387355119082,0.06659172869764846,0.02407004672727174
307,ok,0.007319835167419072,-0.12038702053641746,0.05032295251082331,-0.12770685570383652,0.04300311734340424
308,ok,-0.12977907956998277,-0.08145462356582882,-0.09619128957054117,0.04832445600415396,0.033587789999441606
309,ok,-0.050335050738356694,-0.0857446842611604,-0.11794509153389288,-0.035409633522803706,-0.06761004079553617
310,ok,-0.14473020137172118,-0.08847971980760629,-0.13310834855969222,0.0562504815641149,0.01162185281202896
311,ok,-0.07277383880690251,-0.010426427905316523,-0.05873286267179235,0.062347410901585985,0.014040976135110163
312,ok,-0.11741317514508973,-0.04421826736381538,-0.060342675394256334,0.07319490778127435,0.05707049975083339
313,ok,-0.1319200330543723,-0.018609325362424444,0.03343142937857602,0.11331070769194786,0.16535146243294832
314,ok,-0.09551264934304961,-0.014765722316960484,0.028397445305125585,0.08074692702608913,0.12391009464817519
315,ok,-0.06894354207558964,0.02510905892875312,0.0020567265886659407,0.09405260100434276,0.07100026866425559
316,ok,-0.08207396645267108,-0.03213119453252001,-0.07950397539104662,0.04994277192015107,0.002569991061624463
317,ok,-0.09740782207761399,-0.11964861708607555,-0.15159873719779093,-0.02224079500846156,-0.054190915120176944
318,ok,-0.036686877803560426,-0.09994438209180344,0.005373435643593265,-0.063257504288243,0.04206031344715369
319,ok,-0.12856783790831297,0.027973221770074778,-0.008585969744887633,0.15654105967838775,0.11998186816342533
320,ok,-0.07981708806741021,-0.06327766829460693,-0.08567196462595851,0.01653941977280328,-0.0058548765585483
321,ok,-0.029708417883691295,0.007475443921789171,-0.03806277358691444,0.037183861805480466,-0.008354355703223147
322,ok,-0.11989979086732543,-0.04121772828250741,-0.0880297309523627,0.07868206258481802,0.03187005991496272
323,ok,-0.08434189588849768,0.04525322834522045,0.023147306654048776,0.12959512423371813,0.10748920254254646
324,ok,-0.0748324190843954,0.0037283583688090664,-0.03729797473657184,0.07856077745320447,0.03753444434782356
325,ok,-0.10214652235041777,-0.04712329321799889,-0.02576083336417931,0.055023229132418874,0.07638568898623846
326,ok,-0.09712634716856307,-0.1067654920455522,-0.13147479678262666,-0.009639144876989136,-0.034348449614063595
327,ok,-0.014899169582699507,-0.05208228356101261,-0.031961437305567074,-0.0371831139783131,-0.017062267722867567
328,ok,-0.08807819177547578,-0.02820151610234338,-0.06320269297354986,0.0598766756731324,0.024875498801925924
329,ok,-0.05589451319767496,-0.034433548873342504,-0.021107496037486587,0.021460964324332456,0.03478701716018837
330,ok,-0.14909262245395144,-0.00754755946734158,0.004239712227973604,0.14154506298660985,0.15333233468192503
331,ok,-0.10224251436009704,-0.041980595909984014,-0.08731794035668979,0.06026191845011303,0.014924574003407257
332,ok,-0.10606197545695784,-0.012985615422002389,-0.03994014162871861,0.09307636003495545,0.06612183382823922
333,ok,-0.08886889254983056,-0.0020598908137233617,-0.046533913605814846,0.0868090017361072,0.042334978944015715
334,ok,-0.1603881061367666,-5.967718809667051e-4,-0.06957017510021492,0.1597913342557999,0.09081793103655168
335,ok,-0.07594356549937992,-0.013618545878107487,-0.031125660071918356,0.06232501962127243,0.04481790542746156
336,ok,-0.10450970888962895,-0.056545851464353085,-0.04715268255244604,0.04796385742527586,0.057357026337182905
337,ok,-0.08093305045895482,-0.04020783434069115,-0.09748636225027511,0.04072521611826368,-0.016553311791320288
338,ok,-0.1369276392777404,-0.02090359986039846,-0.03801167374893158,0.11602403941734195,0.09891596552880882
339,ok,-0.07114643766925495,0.0016940780716091263,-0.08337137001207211,0.07284051574086407,-0.012224932342817157
340,ok,-0.047047191233351784,-0.050579285990739443,-0.10819930308628294,-0.003532094757387659,-0.06115211185293115
341,ok,-0.0515725407852357,0.026520840962194724,0.008213289386881662,0.07809338174743043,0.05978583017211737
342,ok,-0.1326405096071829,-4.8407265687528756e-4,-0.048021433606173086,0.13215643695030763,0.08461907600100982
343,ok,-0.09466844177741324,0.029676698917034453,-0.013586165113422158,0.12434514069444769,0.08108227666399108
344,ok,-0.11799435226837275,0.01177539279798607,-0.0487218958948005,0.12976974506635883,0.06927245637357225
345,ok,-0.06728433607621317,0.008454638960395501,-0.049399969621773634,0.07573897503660867,0.01788436645443954
346,ok,-0.06447352521159563,0.03494834945575851,0.0413880962359655,0.09942187466735414,0.10586162144756114
347,ok,-0.12694462344125212,0.00317810467560441,-0.05771756650991015,0.13012272811685655,0.06922705693134198
348,ok,-0.1426013114383739,-0.10946090319347158,-0.12403824282463648,0.03314040824490232,0.018563068613737424
349,ok,-0.11588853024866044,-0.0709199593369577,-0.12369800928909232,0.04496857091170274,-0.007809479040431874
350,ok,-0.09752807810647696,-0.017436012619358884,-0.06940009654904512,0.08009206548711807,0.028127981557431833
351,ok,-0.09678803744720127,0.0333968185143806,-0.04076858109852157,0.13018485596158186,0.0560194563486797
352,ok,-0.1066866344155367,-0.013463074761535526,0.013979875015850171,0.09322355965400118,0.12066650943138688
353,ok,-0.13240914768354778,-0.04711093177869384,-0.07852919401853203,0.08529821590485394,0.053879953665015745
354,ok,-0.09122658356818014,0.043684920208187115,-0.023553997444860617,0.13491150377636726,0.06767258612331953
355,ok,-0.06427647996980938,0.007050263798477079,-0.017417089312528573,0.07132674376828646,0.046859390657280814
356,ok,-0.11201447717007522,-0.07046728326808008,-0.08825106883933377,0.04154719390199514,0.023763408330741448
357,ok,-0.10583717828005905,-0.07516817238350637,-0.03587416141792298,0.03066900589655268,0.06996301686213607
358,ok,-0.12400577393625875,-0.07535120717739402,0.028596636748570887,0.04865456675886473,0.15260241068482963
359,ok,-0.07091687998980943,-0.03669661811264061,-0.020901785279787796,0.03422026187716882,0.050015094710021635
360,ok,-0.12428198460505901,-0.03441229940541356,-0.005236799376172438,0.08986968519964546,0.11904518522888657
361,ok,-0.08504312620173535,-0.07504382089624584,-0.06565485206519864,0.009999305305489509,0.01938827413653671
362,ok,-0.15055027954651257,-0.11018988860801847,-0.16476313842828452,0.0403603909384941,-0.014212858881771956
363,ok,-0.10499994374867126,0.009087538878151271,-0.051925569773569664,0.11408748262682253,0.0530743739751016
364,ok,-0.11754357144862293,-0.07079337915496231,-0.10966969642380041,0.04675019229366062,0.007873875024822521
365,ok,-0.0907848731913921,-0.06160342473311908,-0.007278253743299006,0.029181448458273015,0.0835066194480931
366,ok,-0.10815451500374679,0.02120744806585458,0.006502368312464522,0.12936196306960138,0.11465688331621131
367,ok,-0.05920719685733487,-0.028746118167266518,-0.05125291124079882,0.030461078690068356,0.007954285616536057
368,ok,-0.08726732418800275,-0.029758819132488342,-0.11636826518546364,0.0575085050555144,-0.029100940997460897
369,ok,-0.09244953084276598,-0.055935767838691676,-0.05550231548445293,0.03651376300407431,0.03694721535831305
370,ok,-0.11312107207626808,-0.005683701075281738,-0.054714094098679444,0.10743737100098634,0.058406977977588634
371,ok,-0.07943262834493722,-0.11321759901230408,-0.09029477064698048,-0.033784970667366854,-0.010862142302043257
372,ok,-0.03685724224932458,-0.06890365749962976,-0.0638370201940766,-0.03204641525030518,-0.026979777944752016
373,ok,-0.060326870083602,0.036078556950163064,0.005911746000740302,0.09640542703376506,0.0662386160843423
374,ok,-0.13708112179237614,-0.11316895370731578,-0.09046789289197305,0.02391216808506036,0.04661322890040309
375,ok,-0.08155625262066392,-0.013616056959073567,-0.048314475582613516,0.06794019566159035,0.0332417770380504
376,ok,-0.04839471827775287,0.05675936785148076,0.03613152808404234,0.10515408612923363,0.0845262463617952
377,ok,-0.13011912048511984,-0.04918521970172988,-0.039954770490681725,0.08093390078338997,0.09016434999443812
378,ok,-0.0020728204386498846,-0.05931505861295649,-0.016244775562055544,-0.057242238174306605,-0.014171955123405659
379,ok,-0.10065745106897711,-0.0554220547074483,-0.08636998425294613,0.04523539636152881,0.014287466816030978
380,ok,-0.10181911771464931,-0.046535766491913794,-0.06789664296664859,0.05528335122273552,0.033922474748000725
381,ok,-0.18150712235806657,-0.04282920667389435,-0.09015379090055806,0.1386779156841722,0.09135333145750851
382,ok,-0.13066661859740966,-0.10970277629294335,-0.1322509897137877,0.02096384230446631,-0.0015843711163780472
383,ok,-0.07250745501135156,-0.012384475656675146,-0.07090859326207703,0.06012297935467641,0.0015988617492745244
384,ok,-0.18453513939668503,-0.13454920002379098,-0.18811757548873353,0.049985939372894056,-0.003582436092048502
385,ok,-0.10134631864172841,-0.03363088037802178,0.03174739612228666,0.06771543826370663,0.13309371476401508
386,ok,-0.09576218149713098,0.04978498404734511,0.027744496524310956,0.14554716554447608,0.12350667802144194
387,ok,-0.09219838062719618,-0.005083111258039104,-0.056306474655190696,0.08711526936915708,0.035891905972005485
388,ok,-0.03479354203171662,0.0694951552449699,0.10204045677510278,0.10428869727668652,0.1368339988068194
389,ok,-0.12671785370239036,-0.05041313752852377,-0.11755997553557558,0.07630471617386658,0.009157878166814779
390,ok,-0.05371649597144587,-0.04787622077255894,-0.12149680590003889,0.005840275198886934,-0.06778030992859302
391,ok,-0.06255010049264695,0.03234249217086809,-0.014868727500799334,0.09489259266351505,0.04768137299184762
392,ok,-0.13956304775224365,-0.06799209921911073,-0.03745530011698905,0.07157094853313292,0.1021077476352546
393,ok,-0.09713644076874099,0.0019465201723536188,-0.038973950961848254,0.09908296094109462,0.05816248980689274
394,ok,-0.11844567327157428,-0.09690640171671572,-0.008595431787476904,0.02153927155485856,0.10985024148409737
395,ok,-0.06301790695174757,0.02903322198289734,0.0032393496907980714,0.09205112893464491,0.06625725664254564
396,ok,-0.15983468986066338,-0.10331384524100719,-0.15975632787813748,0.05652084461965619,7.836198252589299e-5
397,ok,-0.06528571556619,0.008629482046517053,-0.02022759520758665,0.07391519761270705,0.045058120358603355
398,ok,-0.07330183026151205,-0.045049415293064804,-0.07114952185063719,0.028252414968447243,0.0021523084108748536
399,ok,-0.10105746452970352,-0.07255043435971208,-0.12634467200757893,0.02850703016999144,-0.025287207477875412
400,ok,-0.08371097593640571,-0.050635796397139436,-0.09305661593253418,0.033075179539266274,-0.009345639996128474
401,ok,-0.1273818988007156,-0.14984507612271664,-0.18490656047057608,-0.022463177322001038,-0.05752466166986048
402,ok,-0.18097040612628926,-0.04231976191651707,-0.13889661299356304,0.1386506442097722,0.04207379313272622
403,ok,-0.055984915226256274,-0.024155553392578376,-0.06563297697537444,0.0318293618336779,-0.00964806174911817
404,ok,-0.10606469820605939,-0.08823461546553284,-0.08860342606706444,0.017830082740526554,0.017461272138994954
405,ok,-0.05153077600867508,0.04919214033977583,0.032073743577323906,0.1007229163484509,0.08360451958599899
406,ok,-0.020426279191439144,-0.04150485196333257,-0.06537260541946205,-0.021078572771893424,-0.0449463262280229
407,ok,-0.11426332525455049,-0.0635534935848594,-0.09903651475349833,0.05070983166969109,0.015226810501052165
408,ok,-0.10143116208684584,-0.004716192346077201,-0.08706198118749368,0.09671496974076864,0.014369180899352157
409,ok,-0.06331493757451588,-0.015856347772994984,-0.04124900434566552,0.0474585898015209,0.022065933228850358
410,ok,-0.04589894921120405,0.055417182393649594,-0.015459849650122967,0.10131613160485364,0.03043909956108108
411,ok,-0.06702493626335344,-0.024874483157685343,-0.04824652580308775,0.042150453105668104,0.018778410460265696
412,ok,-0.043310221497937854,0.07593539985316537,0.03063384596198987,0.11924562135110323,0.07394406745992772
413,ok,-0.04821095171180271,0.02721414178832437,0.008745486517181619,0.07542509350012708,0.05695643822898433
414,ok,-0.06408400008867766,-0.10758564405546078,-0.11243897479914941,-0.04350164396678312,-0.048354974710471746
415,ok,-0.09526114567918764,-0.006162819158392027,-0.03936219375966966,0.08909832652079562,0.055898951919517985
416,ok,-0.0696146565571445,8.636226426870066e-4,-0.054151693733729,0.0704782791998315,0.015462962823415492
417,ok,-0.026814163029861518,0.029205132229196035,0.023339366854641788,0.05601929525905755,0.050153529884503306
418,ok,-0.06220634146942732,-0.017650981631542075,0.009293095429991082,0.04455535983788525,0.0714994368994184
419,ok,-0.1513542484294957,-0.027224362767961082,-0.10338871548657082,0.12412988566153463,0.047965532942924896
420,ok,-0.096289101884194,-0.05755440313079484,-0.044784267613734524,0.03873469875339916,0.051504834270459474
421,ok,-0.11822046034777288,-0.039468750984912156,-0.10866933438900062,0.07875170936286072,0.009551125958772264
422,ok,-0.13973578783521806,-0.04302444130517308,-0.09576758326385432,0.09671134653004498,0.043968204571363745
423,ok,-0.11179175256287548,-0.0341327128672619,0.10548029475711343,0.07765903969561358,0.2172720473199889
424,ok,-0.05520548859347316,-0.003782835312872028,-0.03866414082909647,0.05142265328060114,0.016541347764376692
425,ok,-0.07739111737549588,-0.02663757332191644,-0.04225158430590577,0.050753544053579444,0.03513953306959011
426,ok,-0.15551968887582465,-0.08488599419217342,-0.08750888623005512,0.07063369468365123,0.06801080264576953
427,ok,-0.11273818774108257,-0.0674805805545755,-0.10364477378719304,0.04525760718650708,0.009093413953889531
428,ok,-0.13248819552894806,-0.034792265519283626,-0.0830166388848795,0.09769593000966442,0.04947155664406855
429,ok,-0.08010753060287557,0.017496564448606453,0.0025518411165644716,0.09760409505148201,0.08265937171944003
430,ok,-0.09841491825654645,-0.020109419583978185,-0.03653705156561165,0.07830549867256827,0.061877866690934806
431,ok,-0.1576942626177627,-0.09126485264121632,-0.18611258148620005,0.06642940997654638,-0.028418318868437348
432,ok,-0.05181041364276524,-0.09081108837418635,-0.11935961015507811,-0.0390006747314211,-0.06754919651231286
433,ok,-0.1018507070890222,0.005465542780953656,0.06365553112666066,0.10731624986997586,0.16550623821568286
434,ok,-0.053129439526115575,-0.036456267825138236,-0.030834486034002323,0.01667317170097734,0.022294953492113252
435,ok,-0.0552013465241273,-0.020875270296802674,-0.024030113160480666,0.03432607622732463,0.031171233363646637
436,ok,-0.11764888586902944,0.005368767836868826,-0.0475536429600748,0.12301765370589826,0.07009524290895464
437,ok,-0.0726906346243968,-0.03058340413021979,-0.06957745190270706,0.042107230494177014,0.0031131827216897417
438,ok,-0.11997437011887822,-0.04806299834221484,-0.06629751562642106,0.07191137177666337,0.05367685449245717
439,ok,-0.08512490238255647,-0.12268141180551514,-0.09036504491737606,-0.03755650942295867,-0.005240142534819581
440,ok,-0.09693086441869832,-0.0651306529333202,-0.09989690771302354,0.03180021148537812,-0.0029660432943252185
441,ok,-0.10352220791875666,-0.083521670866519,-0.004923366784942264,0.020000537052237657,0.0985988411338144
442,ok,-0.08208624965196995,0.0031013914101898524,-0.040400238244123116,0.0851876410621598,0.041686011407846835
443,ok,-0.12483265791307564,-0.0890587503519404,-0.14880195921556244,0.03577390756113524,-0.023969301302486798
444,ok,-0.04795846465627083,0.025208629412876545,0.012884601157399707,0.07316709406914737,0.060843065813670535
445,ok,-0.0736444952929885,-0.07678817797725353,-0.10829971310523652,-0.0031436826842650284,-0.03465521781224802
446,ok,-0.017392967125771396,0.0563213294889583,0.045718021122700084,0.0737142966147297,0.06311098824847147
447,ok,-0.10383346279196087,-0.05939282743832449,-0.026738590048997687,0.04444063535363638,0.07709487274296319
448,ok,-0.1265746956428357,-0.04433497461887521,-0.13049697461916498,0.08223972102396049,-0.0039222789763292965
449,ok,-0.08262597758316875,0.03351983214993948,-0.04725375809010137,0.11614580973310823,0.03537221949306738
450,ok,-0.11143947485446296,-0.01704173289157149,-0.009954060413578792,0.09439774196289147,0.10148541444088416
451,ok,-0.0862760651323335,0.016555982713638725,-0.022755371380021587,0.10283204784597223,0.06352069375231192
452,ok,-0.17378933919315673,-0.05695069811608494,-0.15835709334556552,0.11683864107707179,0.015432245847591203
453,ok,-0.05718406936121983,0.013689784868232382,-0.005823472345985619,0.07087385422945221,0.05136059701523421
454,ok,-0.08090921316579498,0.014329625053146455,-0.04010916493696975,0.09523883821894144,0.040800048228825235
455,ok,-0.060586967581991565,0.03153413609905596,-0.009638947749600514,0.09212110368104753,0.05094801983239105
456,ok,-0.1160676271729844,-0.07633114050278081,-0.09049744278527058,0.03973648667020359,0.025570184387713815
457,ok,-0.07794793423487718,0.020758245722123283,-0.06237081307027506,0.09870617995700047,0.015577121164602123
458,ok,-0.14477298538489378,-0.08908239661579133,-0.15999503193915732,0.05569058876910245,-0.01522204655426354
459,ok,-0.07066246112061986,-0.09471203193907372,-0.10433441604493587,-0.024049570818453866,-0.03367195492431602
460,ok,-0.08240904494685079,-0.10959469394316362,-0.0811644517682578,-0.02718564899631283,0.0012445931785929898
461,ok,-0.09149830967743493,-0.014294673852575237,-0.09323003990272802,0.07720363582485969,-0.0017317302252930905
462,ok,-0.12682940555236047,-0.07947756032534427,-0.08707260651579969,0.0473518452270162,0.03975679903656078
463,ok,-0.11310859678603145,-0.04642101257384984,-0.0434604736425836,0.06668758421218161,0.06964812314344786
464,ok,-0.05297385157332848,-0.0020372279097519296,-0.0400325802140655,0.05093662366357655,0.012941271359262978
465,ok,-0.12512077009316322,-0.05963881809553418,-0.09501354786277423,0.06548195199762905,0.03010722223038899
466,ok,-0.16303663548253539,-0.04453714310084638,-0.10090902918957122,0.118499492381689,0.06212760629296417
467,ok,-0.05228296994578771,-1.3294397458953533e-4,-0.03953989429031073,0.05215002597119817,0.012743075655476978
468,ok,-0.09887956272248562,-0.007062126734726562,-0.01723913109526688,0.09181743598775906,0.08164043162721873
469,ok,-0.13124353112420584,-0.028197009238889483,-0.08626463244442233,0.10304652188531635,0.04497889867978351
470,ok,-0.1503375201799459,-0.051753627109845796,-0.09619078814780206,0.0985838930701001,0.05414673203214383
471,ok,-0.02980399145521159,0.03223404350731573,-0.001968397602706001,0.062038034962527314,0.02783559385250559
472,ok,-0.0681421838797302,0.02060876420684657,-0.014190254844238732,0.08875094808657677,0.05395192903549147
473,ok,-0.12973609604897474,-0.035040634582428634,-0.06334650150110746,0.0946954614665461,0.06638959454786728
474,ok,-0.07470099537509634,0.008864518375188734,-0.07445444240196047,0.08356551375028506,2.4655297313586066e-4
475,ok,-0.10647567861055411,0.04790582546203277,0.002336005910835821,0.15438150407258688,0.10881168452138994
476,ok,-0.11081354228358077,-0.019137594258715335,-0.07390351714661844,0.09167594802486544,0.03691002513696233
477,ok,-0.06925331338055615,-0.009411433432927534,0.013827984898486592,0.059841879947628615,0.08308129827904275
478,ok,-0.05095766867488425,-0.05287043409499551,-0.05818087005115288,-0.001912765420111262,-0.007223201376268633
479,ok,-0.09557172833237217,0.04047308525957161,0.017940308277130057,0.1360448135919438,0.11351203660950222
480,ok,-0.16385089830676514,-0.11114315447077638,-0.10733066583615623,0.05270774383598875,0.0565202324706089
481,ok,-0.13995814463024392,-0.09751815987578909,-0.1329646650148368,0.04243998475445483,0.006993479615407111
482,ok,-0.18573589000279428,7.140587933210449e-4,-0.0759873750112294,0.18644994879611532,0.10974851499156488
483,ok,-0.064354044981304,0.04420501550553226,0.0011597652112879655,0.10855906048683625,0.06551381019259196
484,ok,-0.042111253249800314,0.03724696619073672,0.02616352917043316,0.07935821944053703,0.06827478242023347
485,ok,-0.042576062976209646,0.01276946169892771,0.05490192818368812,0.055345524675137356,0.09747799115989778
486,ok,-0.05795187751054424,-0.0641351744564023,-0.04686062295282017,-0.006183296945858056,0.01109125455772407
487,ok,-0.08582718776092726,0.01012000751268584,-0.020255882622169694,0.0959471952736131,0.06557130513875757
488,ok,-0.11844212594115817,-0.07030748638250993,-0.11141575816930357,0.048134639558648246,0.0070263677718546
489,ok,-0.10659122606305037,-0.06499098888623848,-0.12710100910241048,0.04160023717681188,-0.020509783039360116
490,ok,-0.08954852823799428,0.02701353429571466,-0.030531421006095714,0.11656206253370893,0.05901710723189857
491,ok,-0.10049225378187422,-0.025491102654269796,-0.049594073974013414,0.07500115112760443,0.05089817980786081
492,ok,-0.11339478979797199,-0.011063326363495484,-0.053984389954935735,0.10233146343447651,0.059410399843036255
493,ok,-0.0751762790208012,-0.02511147465643207,-0.037491569808946364,0.050064804364369137,0.03768470921185484
494,ok,-0.07797139395828746,0.033681642541977,-0.01914764909484046,0.11165303650026447,0.058823744863447006
495,ok,-0.10382064103280458,0.00828266847467981,-0.04721441282089744,0.1121033095074844,0.056606228211907146
496,ok,-0.05138039500453747,0.07548334484544135,0.016876462470323705,0.1268637398499788,0.06825685747486118
497,ok,-0.11099059077687572,0.01278503565396063,-0.00714142885733276,0.12377562643083635,0.10384916191954295
498,ok,-0.10896695182537304,-0.08670612871015158,-0.11498418035746147,0.022260823115221456,-0.006017228532088428
499,ok,-0.11398276300430522,-0.09949127299239002,-0.09822709598704943,0.0144914900119152,0.015755667017255795
500,ok,-0.06817406638673652,-0.028373689919568946,-0.048839684771074005,0.03980037646716758,0.01933438161566252
501,ok,-0.05494694607619396,-0.030832555250638626,-0.05083133005548326,0.024114390825555332,0.0041156160207106995
502,ok,-0.08533992684799484,-0.01071090031881103,0.025916865389561086,0.07462902652918381,0.11125679223755593
503,ok,-0.10957090702240581,-0.01003161102173442,-0.03063603592771922,0.09953929600067139,0.07893487109468658
504,ok,-0.12055358808512982,-0.08011408842504826,-0.09661316189977562,0.04043949966008156,0.023940426185354205
505,ok,-0.1165911165075197,0.0063312223212536115,-0.03476058321016705,0.12292233882877332,0.08183053329735265
506,ok,-0.06218998454806166,-0.03932542517251551,-0.038652865131802945,0.02286455937554615,0.023537119416258717
507,ok,-0.10896567607291933,0.02692587659093719,-0.022043134408783558,0.13589155266385652,0.08692254166413578
508,ok,-0.005070922386238315,0.026896161939100324,-3.3947039607538e-4,0.03196708432533864,0.004731451990162935
509,ok,-0.08199119765382963,-0.0011581131107923125,-0.04556638476102229,0.08083308454303732,0.03642481289280734
510,ok,-0.15667924607387052,-0.02828448946450813,-0.11464752905789381,0.1283947566093624,0.0420317170159767
511,ok,-0.0691423648539062,-0.0398489210410372,-0.06895897398490694,0.029293443812868997,1.8339086899925305e-4
512,ok,0.04153266821682036,0.12318045018481183,0.04000194132849251,0.08164778196799147,-0.0015307268883278519
513,ok,-0.04631117845118535,0.052540379041594705,-0.03973383192489453,0.09885155749278005,0.006577346526290814
514,ok,-0.09065278416143868,0.041699566623032314,-0.002525255363984623,0.132352350784471,0.08812752879745406
515,ok,-0.10282597399455413,-0.024615495737046113,-0.04481045388899978,0.07821047825750801,0.05801552010555436
516,ok,-0.04990780039965025,-0.032397103432468405,-0.07473010381579683,0.017510696967181848,-0.024822303416146572
517,ok,-0.045351306573788386,0.004098099606637151,0.01425378243432318,0.04944940618042554,0.05960508900811157
518,ok,-0.016763343710053214,-0.01602995693505691,0.01697062173633913,7.333867749963058e-4,0.033733965446392344
519,ok,-0.02002383615019282,0.10290750563972197,0.07754509986777725,0.12293134178991479,0.09756893601797006
520,ok,-0.06684213176949928,0.036816400235376565,-0.014399436372313947,0.10365853200487585,0.05244269539718534
521,ok,-0.10691394983708014,-0.05573889282791791,-0.10086429597144578,0.05117505700916222,0.006049653865634358
522,ok,-0.09236492843669515,-0.017718957917201423,-0.09826493350683724,0.07464597051949373,-0.005900005070142086
523,ok,-0.12660428059142487,-0.054015583579618026,-0.11856696531166773,0.07258869701180684,0.008037315279757137
524,ok,-0.046626319236438646,6.233984071454492e-4,-0.02519899345997279,0.04724971764358409,0.021427325776465857
525,ok,-0.15064912457198465,-0.09343763680739438,-0.11834821446224321,0.05721148776459027,0.03230091010974144
