iso3c,session,year,median_pt,mean_pt,lower,upper
COD,67,2012,0.127156,0.141632971645675,1.6651119999999997,-1.350593
COD,68,2013,-0.06750634999999999,-0.050559937521,1.5911564999999994,-1.648847
COD,69,2014,0.23082,0.2217878820025,1.750655,-1.303601
COD,70,2015,0.00246357,0.013521695973525,1.552441,-1.487396
COD,71,2016,0.1521235,0.1388983094017,1.6801884999999996,-1.4570575
COD,72,2017,0.07127454999999999,0.0854334061795,1.6369794999999998,-1.477562
COD,73,2018,-0.02221355,-0.0247656014246,1.6695489999999995,-1.7237865
COG,64,2009,1.671725,1.69477788275,2.1913235,1.237131
COG,65,2010,0.4457845,0.4404861344335075,1.980160999999998,-1.1247330000000002
COG,66,2011,0.09481715,0.08959899516075,1.5875099999999995,-1.3718254999999997
COG,67,2012,0.04909339999999999,0.064787527648875,1.6276724999999994,-1.4289445
COG,68,2013,0.124833,0.132904104748375,1.6796074999999997,-1.3544315
COG,69,2014,0.302892,0.314499168261,1.8625419999999997,-1.231658
COG,70,2015,0.2156665,0.20729472519675,1.699625499999999,-1.3253525
COG,71,2016,-0.0602346,-0.060788078033025,1.5057919999999998,-1.5375445
COG,72,2017,-0.01878624999999999,-0.02741560932725,1.5210534999999998,-1.5540569999999998
COG,73,2018,-0.006088425,-0.008961016777575,1.628349499999999,-1.656632
COL,64,2009,0.94795,0.9613483035,1.324246,0.61108205
COL,65,2010,0.241103,0.2412567186215,1.7838349999999998,-1.3572045
COL,66,2011,0.233637,0.2238392171638325,1.7307869999999987,-1.3109665
COL,67,2012,0.0110008,0.02918370621735,1.5702539999999996,-1.4831474999999998
COL,68,2013,-0.005217735,-0.00384072948784999,1.5135014999999994,-1.5265145
COL,69,2014,0.1990875,0.1989348426595,1.716689,-1.3498465000000002
COL,70,2015,0.0592729,0.079212958448575,1.555922499999998,-1.3897374999999998
COL,71,2016,0.3013765,0.2799253508067825,1.87415,-1.312897
COL,72,2017,0.06337380000000001,0.06287363816525,1.5858539999999992,-1.485265
COL,73,2018,0.0158195,0.00598389057274999,1.6709369999999997,-1.6067330000000002
COM,64,2009,1.733415,1.76077687725,2.191606,1.3557830000000002
COM,65,2010,-0.3396745,-0.34383703490775003,1.2375914999999984,-1.9227195
COM,66,2011,-0.1206315,-0.1278947076535,1.4669699999999997,-1.7256245
COM,67,2012,-0.0982217,-0.1023471049687,1.4502739999999987,-1.6833440000000002
COM,68,2013,0.03023915,0.03500196053275,1.586691,-1.5114375
COM,69,2014,0.09726715,0.07225014668875,1.6343559999999997,-1.543779
COM,70,2015,-0.129382,-0.11999691338275,1.4489679999999994,-1.6561590000000002
COM,71,2016,-0.2257335,-0.209507689909075,1.385384499999999,-1.7336845
COM,72,2017,-0.109839,-0.12186011036125,1.478954,-1.7641725
COM,73,2018,-0.0118132,-0.00209344787414,1.6437765,-1.576189
CPV,64,2009,1.670195,1.70005366075,2.1819404999999996,1.3014995
CPV,65,2010,0.03512015,0.03922865990425,1.4339729999999986,-1.3627765
CPV,66,2011,0.27328600000000003,0.23416205968225,1.6573734999999998,-1.2485995
CPV,67,2012,-0.5274749999999999,-0.494944909586,1.0715594999999998,-1.941083
CPV,68,2013,-0.2393155,-0.23753220110225,1.214708999999999,-1.6120325
CPV,69,2014,-0.4132655,-0.4058405160435,1.0247594999999992,-1.775057
CPV,70,2015,-0.01868865,-0.0195346985185,1.3702759999999996,-1.395705
CPV,71,2016,-0.209341,-0.20013862934425,1.2057574999999998,-1.5765625
CPV,72,2017,0.360914,0.35573899498125,1.7154684999999994,-1.0651020000000002
CPV,73,2018,-0.00327159,-0.026182179261275,1.6367359999999995,-1.7047635
CRI,64,2009,0.702324,0.71192275775,1.01208,0.42096189999999994
CRI,65,2010,0.148942,0.127841314159,1.6230109999999995,-1.4941765
CRI,66,2011,-0.1439835,-0.13620523303075,1.337408999999999,-1.5726575
CRI,67,2012,-0.213075,-0.21281316723,1.2735364999999994,-1.731594
CRI,68,2013,-0.3898915,-0.36529803475475,1.165532,-1.886341
CRI,69,2014,-0.2364105,-0.23724387536165,1.2926194999999985,-1.762042
CRI,70,2015,-0.164505,-0.16261927657825,1.372553499999999,-1.6326925
CRI,71,2016,-0.0760137,-0.073344407941725,1.4210425000000002,-1.5838375
CRI,72,2017,-0.308492,-0.29895781623375,1.2651979999999996,-1.8623505
CRI,73,2018,0.007852625,0.01607712364575,1.5950504999999997,-1.5449965
CUB,64,2009,0.7405375,0.73796493425,1.0810134999999998,0.40808015
CUB,65,2010,-0.6459565,-0.610020985218,1.0635499999999996,-2.1594575000000003
CUB,66,2011,-0.04281185,-0.044110940611575,1.405162,-1.571638
CUB,67,2012,0.155812,0.14107459539275,1.6359434999999989,-1.372132
CUB,68,2013,0.108952,0.09556217903575,1.5384789999999997,-1.4271175
CUB,69,2014,-0.0767559,-0.086837290301,1.414874499999999,-1.6560695
CUB,70,2015,-0.122584,-0.129904471789,1.3630834999999992,-1.6130295
CUB,71,2016,-0.21841,-0.19867833671695,1.3103079999999998,-1.635519
CUB,72,2017,-0.1672885,-0.1539244696395,1.348457999999999,-1.641696
CUB,73,2018,-0.007967555,-0.00560752217375,1.6351119999999997,-1.644707
CYP,64,2009,-1.001085,-0.99678585825,-0.6546377500000008,-1.329067
CYP,65,2010,-0.04525255,-0.0653180290805,1.4039909999999998,-1.5276335
CYP,66,2011,-0.176801,-0.15456629538875,1.3482744999999987,-1.6331785
CYP,67,2012,0.3680085,0.35000553511,1.853924,-1.2247340000000002
CYP,68,2013,0.08636440000000001,0.1116065320735,1.5113344999999996,-1.3141495
CYP,69,2014,0.1447965,0.1534548264055,1.5997084999999998,-1.2668425
CYP,70,2015,0.244317,0.22720195546075,1.6583899999999996,-1.2324375
CYP,71,2016,0.04161355,0.030195018293,1.4495749999999992,-1.3852105
CYP,72,2017,-0.31913349999999996,-0.2977440550262,1.205946999999999,-1.6819829999999998
CYP,73,2018,-0.00545638499999999,-0.010432188991575,1.6152549999999997,-1.6777069999999998
CZE,64,2009,-1.064945,-1.0600755585,-0.6998040000000002,-1.3994245
CZE,65,2010,0.01871445,0.0113805801425,1.5916104999999996,-1.5962535
CZE,66,2011,-0.1058285,-0.0931495241405,1.477555499999999,-1.6433845
CZE,67,2012,0.01868755,-0.00414134927375,1.5237139999999996,-1.5564695000000002
CZE,68,2013,0.03956405,0.0505217812962,1.6053564999999994,-1.4697755
CZE,69,2014,0.02791495,0.0079485907125,1.523220999999999,-1.5178505000000002
CZE,70,2015,-0.142538,-0.142487091130725,1.4176574999999996,-1.666737
CZE,71,2016,-0.16478900000000002,-0.15296926742475,1.3827899999999986,-1.6903255
CZE,72,2017,-0.0773698,-0.0801547419425,1.4440834999999996,-1.590919
CZE,73,2018,-0.01269945,-8.005304622500013e-4,1.671976499999999,-1.6135214999999998
DEU,64,2009,-1.00086,-1.00087666125,-0.9839791,-1.0179545
DEU,65,2010,-0.8035715,-0.85652533463775,0.2763170999999995,-2.1080004999999997
DEU,66,2011,0.164707,0.135395936894,1.4590614999999998,-1.252037
DEU,67,2012,-0.3518675,-0.35122996311575,0.90093365,-1.6063355
DEU,68,2013,0.174317,0.158681758846475,1.371571,-1.1204880000000002
DEU,69,2014,-0.430338,-0.43829653852825,0.7545947499999991,-1.6497895
DEU,70,2015,0.04232429999999999,0.01527725424704999,1.2506970000000002,-1.243155
DEU,71,2016,-0.467107,-0.4521265316983,0.8875215499999991,-1.702586
DEU,72,2017,0.6459550000000001,0.632422283475,1.8736024999999992,-0.67112595
DEU,73,2018,0.004048185,9.7984424975e-4,1.7027389999999991,-1.6862724999999998
DJI,64,2009,1.624655,1.6565733515,2.1473089999999995,1.182855
DJI,65,2010,-0.0809972,-0.06504708848875,1.477222,-1.611192
DJI,66,2011,-0.003463895,3.889637292499997e-4,1.5338884999999989,-1.557772
DJI,67,2012,-0.0366149,-0.03655937573075,1.4797504999999993,-1.5374089999999998
DJI,68,2013,0.2201655,0.2078430703605,1.746328,-1.3412289999999998
DJI,69,2014,0.338283,0.34620083656355,1.9216499999999996,-1.194379
DJI,70,2015,0.2506335,0.26394681907375,1.844341,-1.362869
DJI,71,2016,0.262055,0.2542403174435,1.7741679999999995,-1.2674305
DJI,72,2017,-0.04377835,-0.04206690156425,1.537285,-1.6027589999999998
DJI,73,2018,-0.00889289,-0.00598590454625,1.6719294999999992,-1.6492785
DMA,64,2009,1.621095,1.64174572625,2.2023224999999997,1.1347005
DMA,65,2010,-0.02992045,-0.037980740918,1.4946179999999991,-1.583341
DMA,66,2011,-0.151925,-0.14177675396755,1.533525999999999,-1.703217
DMA,67,2012,0.02880959999999999,0.03038864561975,1.5402769999999988,-1.497157
DMA,68,2013,0.03299875,0.02316366047125,1.6447279999999995,-1.6338305
DMA,69,2014,-0.0194903,-0.00295504486249999,1.5454704999999995,-1.575043
DMA,70,2015,-0.01279115,-0.00549708315025,1.587380499999999,-1.586175
DMA,71,2016,-0.00401694,-0.0067645661015,1.5715899999999992,-1.599678
DMA,72,2017,-0.05365925,-0.02817780988054,1.5510374999999996,-1.5665535
DMA,73,2018,-0.0254331,-0.01031647303975,1.6503889999999972,-1.6529709999999995
DNK,64,2009,-1.110875,-1.1082819755,-0.7648019500000001,-1.451144
DNK,65,2010,0.0112206,0.0199256818785,1.4443555,-1.3675455
DNK,66,2011,0.29483000000000004,0.29131649001015,1.726774499999999,-1.152646
DNK,67,2012,0.3529135,0.33831347965225,1.7225874999999995,-1.0781475
DNK,68,2013,0.01330034999999999,0.0237530812575,1.4996065,-1.4177615
DNK,69,2014,0.1325375,0.14982496873775,1.5869384999999991,-1.203277
DNK,70,2015,0.7705785,0.7651705339642499,2.089777499999999,-0.62410225
DNK,71,2016,0.5998195,0.576877213188,1.9695695,-0.8719474
DNK,72,2017,-0.4713545,-0.44026097384825,1.0900409999999996,-1.8463905
DNK,73,2018,-5.371095e-4,0.011743131404625,1.6147554999999998,-1.5914035
DOM,64,2009,0.9771325,0.9997027585,1.3869305,0.6366825
DOM,65,2010,0.04834824999999999,0.055138688456,1.5953805,-1.465244
DOM,66,2011,0.4257735,0.41488441390375,1.961931999999998,-1.1273699999999998
DOM,67,2012,0.384832,0.382499693133825,1.8590385,-1.0669275
DOM,68,2013,0.172591,0.1799773007743125,1.746023,-1.3691789999999997
DOM,69,2014,0.3676635,0.3653992576875,1.8234714999999992,-1.125871
DOM,70,2015,-0.0626998,-0.05887728750325,1.4983084999999994,-1.583017
DOM,71,2016,-0.28849199999999997,-0.265320346023675,1.3009769999999996,-1.7892245
DOM,72,2017,-0.15009899999999998,-0.13672180157175,1.3656304999999986,-1.671516
DOM,73,2018,-0.02105685,-0.00914426098475,1.695143499999999,-1.679601
DZA,64,2009,0.762581,0.783719416,1.1695784999999994,0.4440576
DZA,65,2010,0.4651955,0.453512467456025,1.0717779999999997,-0.2233433
DZA,66,2011,-0.2432529999999999,-0.32372915499999994,2.5022189999999993,-3.2786744999999997
DZA,67,2012,-0.17817649999999996,-0.32416622025,2.5099765,-3.2705965
DZA,68,2013,0.01057815,0.0479313601674,0.6381068499999991,-0.46729075
DZA,69,2014,0.2666095,0.264134364046,0.8605015999999999,-0.3259194
DZA,70,2015,-0.1468825,-0.1624758777995,0.40775369999999983,-0.7593972499999999
DZA,71,2016,0.3906655,0.41199067323225,0.9490295,-0.04607359499999999
DZA,72,2017,-0.538906,-0.56545529232,-0.10716875000000003,-1.1268154999999995
DZA,73,2018,0.00579443,0.019715255317,1.656086,-1.6189275
ECU,64,2009,0.878839,0.88379611825,1.206071,0.5770638499999999
ECU,65,2010,0.04577285,0.05051887024625,0.78297445,-0.6394758499999998
ECU,66,2011,-0.6882855,-0.7088008987455,0.06451160499999964,-1.531027
ECU,67,2012,-0.03618955,-0.0464484034955,0.6372906499999994,-0.76988395
ECU,68,2013,-0.01357975,-0.01222457146099999,0.6963791999999992,-0.6950506
ECU,69,2014,0.0323939,0.023405984146,0.6632993499999997,-0.6382654999999999
ECU,70,2015,-0.1462075,-0.167508687235,0.40342664999999994,-0.8068676
ECU,71,2016,-1.95516,-1.981466389,-1.272711,-2.8132235000000003
ECU,72,2017,1.926405,1.956935008,2.8002424999999995,1.2587785
ECU,73,2018,0.010080425,0.00482484951275,1.697236499999997,-1.7103225
EGY,64,2009,0.921894,0.92623515125,1.278456,0.6038967500000001
EGY,65,2010,-0.465179,-0.474956706586,0.14990644999999914,-1.1264665
EGY,66,2011,-0.3663185,-0.38966502808775,0.21745839999999972,-1.0324215
EGY,67,2012,0.223487,0.2326698208105,0.8817250999999999,-0.37246265
EGY,68,2013,0.419691,0.439507415063,1.1389429999999998,-0.16644894999999998
EGY,69,2014,0.101945,0.109027712452775,0.8305131999999993,-0.6007201499999999
EGY,70,2015,0.0334347,0.04517943643125,0.7976579999999999,-0.65467605
EGY,71,2016,0.9352195,0.970836511025,1.88235,0.16827770000000003
EGY,72,2017,2.59164,2.61889723925,3.686650999999999,1.656363
EGY,73,2018,-0.0022656,0.01027068447547499,1.6992759999999996,-1.660405
ERI,64,2009,1.41095,1.4521081905,1.88331,1.0556395
ERI,65,2010,0.1876155,0.19580326009025,1.7600454999999986,-1.356057
ERI,66,2011,0.1356765,0.13307229043175,1.677840499999999,-1.4440700000000002
ERI,67,2012,0.146916,0.1468410566965,1.691275,-1.3826725
ERI,68,2013,0.0538579,0.0596838490435,1.6130584999999993,-1.4798295
ERI,69,2014,-0.3914919999999999,-0.34830945232525,1.2881924999999983,-1.895398
ERI,70,2015,-0.345965,-0.336885256347,1.2328015,-1.846416
ERI,71,2016,-0.188924,-0.2003830393538,1.2909109999999997,-1.725761
ERI,72,2017,-0.06671740000000001,-0.0696401416865,1.4541235,-1.6017835
ERI,73,2018,0.01221655,0.008661819038,1.6216334999999995,-1.6592365
ESP,64,2009,-0.933452,-0.93195916625,-0.5616578000000003,-1.291235
ESP,65,2010,-0.0896459,-0.1065229860385,1.3322049999999996,-1.543641
ESP,66,2011,-0.4933095,-0.46863114803225,1.0249409999999992,-1.946621
ESP,67,2012,-0.248264,-0.246337322729075,1.2030259999999997,-1.713052
ESP,68,2013,-0.242501,-0.2453458111325,1.2077389999999997,-1.69464
ESP,69,2014,-0.16028,-0.18328549670625,1.2854014999999994,-1.648895
ESP,70,2015,-0.252363,-0.25899097586865,1.2081754999999996,-1.701009
ESP,71,2016,-0.010569555,-0.0203182150915,1.4070915,-1.4230185000000002
ESP,72,2017,0.1837215,0.1704125385502,1.6583764999999997,-1.3684854999999998
ESP,73,2018,-0.00223784,-0.012792296344,1.6141379999999983,-1.6371284999999998
EST,64,2009,-0.9523595,-0.954165588325,-0.5446661000000002,-1.3675354999999998
EST,65,2010,-0.1311795,-0.134410198396875,1.371948499999997,-1.699047
EST,66,2011,-0.467069,-0.45828445064435003,1.0376324999999995,-1.899372
EST,67,2012,-0.348296,-0.354861335145425,1.0859554999999992,-1.816489
EST,68,2013,-0.30552100000000004,-0.303371692436,1.1280414999999993,-1.8030995
EST,69,2014,-0.1354685,-0.1309962129677,1.3118685,-1.582497
EST,70,2015,-0.3529835,-0.34984966844525,1.1540284999999992,-1.824489
EST,71,2016,-0.181313,-0.19860603968175,1.3067864999999983,-1.6564880000000002
EST,72,2017,0.0915754,0.0684420131575,1.530459,-1.4223985
EST,73,2018,0.0143533,0.0053385347776,1.6888894999999997,-1.653498
ETH,64,2009,1.655275,1.6800252765,2.1134725,1.2633675
ETH,65,2010,-0.07092580000000001,-0.065651714623925,1.4606154999999998,-1.56198
ETH,66,2011,0.0920322,0.0942974167786,1.618196,-1.4461719999999998
ETH,67,2012,0.2436765,0.24265783924075,1.7824799999999992,-1.276057
ETH,68,2013,0.16834900000000003,0.15129169121875,1.7071094999999996,-1.357265
ETH,69,2014,0.1248615,0.11692623132,1.7022509999999984,-1.4427309999999998
ETH,70,2015,0.0728675,0.07457744481075,1.6796275,-1.534102
ETH,71,2016,-0.004063015,0.006211156638,1.5578674999999995,-1.5307145
ETH,72,2017,-0.05813915,-0.059435146690865,1.5197194999999994,-1.626074
ETH,73,2018,-0.00163576,-0.00424718795449999,1.711384999999999,-1.6635
FIN,64,2009,-1.281335,-1.27693671075,-0.8834639000000006,-1.6540465
FIN,65,2010,-0.09262545,-0.10126817771975,1.4030224999999994,-1.5956645
FIN,66,2011,-0.221011,-0.222735769285,1.2984274999999994,-1.7591244999999998
FIN,67,2012,-0.267515,-0.26675845355665,1.2437874999999994,-1.7856825
FIN,68,2013,-0.04038945,-0.051492024545,1.4363644999999998,-1.5932414999999998
FIN,69,2014,-0.0666455,-0.071170572165,1.4024219999999998,-1.5927539999999998
FIN,70,2015,-0.155208,-0.1719400333054,1.3231019999999996,-1.667347
FIN,71,2016,0.02580824999999999,0.01972344572885,1.4750664999999992,-1.4509095
FIN,72,2017,0.1691545,0.16428764081975,1.6445094999999996,-1.356666
FIN,73,2018,-0.00566405,0.00195616080174999,1.6257839999999997,-1.6077995
FJI,64,2009,0.766443,0.78217306325,1.2384554999999993,0.37564285
FJI,65,2010,-0.00593745499999999,-0.014048166660475,0.6113869999999989,-0.6663669999999999
FJI,66,2011,-0.311774,-0.35091408343925,0.30157359999999994,-1.1584765
FJI,67,2012,0.18654149999999997,0.249231953,3.1239044999999996,-2.622954
FJI,68,2013,0.10340600000000004,0.12674471625,3.1225799999999997,-2.747203
FJI,69,2014,-0.0645378,-0.0169600144565,0.7913699999999997,-0.6775684
FJI,70,2015,0.1554685,0.1652338392448,0.8305825499999998,-0.45067184999999993
FJI,71,2016,-0.222963,-0.240490324945,0.33344725,-0.8905507
FJI,72,2017,-0.1356015,-0.151663031402675,0.4608700999999996,-0.79561295
FJI,73,2018,2.6856915e-4,-0.006591151458925,1.727938999999998,-1.713415
FRA,64,2009,-1.21304,-1.210545802,-0.8472771000000002,-1.5571565
FRA,65,2010,-0.105977,-0.093012213461925,1.4959409999999975,-1.690705
FRA,66,2011,-0.2964545,-0.27233130809395,1.2610875,-1.7892055
FRA,67,2012,0.3898055,0.35478246026325,1.884626999999999,-1.30437
FRA,68,2013,-0.124535,-0.11890833083325,1.5057344999999984,-1.712512
FRA,69,2014,-0.006561005,-0.01566963129875,1.4925784999999996,-1.594029
FRA,70,2015,0.0755396,0.056307471215925,1.5674614999999998,-1.43693
FRA,71,2016,-0.0130461,0.00190055245725,1.580702499999999,-1.572722
FRA,72,2017,-0.03862845,-0.030390972897,1.5014309999999995,-1.538711
FRA,73,2018,-0.02412025,-0.014877017355,1.6513315,-1.6790825
FSM,64,2009,1.06405,1.0709495675,1.4464995,0.7029933500000001
FSM,65,2010,-0.5838265,-0.54415534253975,1.0746209999999996,-2.063963
FSM,66,2011,0.0216965,0.0193712678475,1.4516239999999998,-1.439599
FSM,67,2012,-0.02076519999999999,-0.01512957951075,1.4369564999999995,-1.45808
FSM,68,2013,0.2027355,0.18258646110375,1.6616235,-1.3787075
FSM,69,2014,-0.1692415,-0.16881755384,1.392133999999997,-1.672955
FSM,70,2015,-0.1124435,-0.0995412657847,1.4678064999999982,-1.5952675
FSM,71,2016,0.333066,0.33974241401724997,1.8949875,-1.165112
FSM,72,2017,0.4801515,0.442281378547875,2.0280994999999997,-1.213121
FSM,73,2018,0.004664245,0.01184361080899999,1.7076644999999997,-1.6073455
GAB,64,2009,1.168355,1.183417076,1.5735789999999994,0.8297649500000001
GAB,65,2010,-0.3002815,-0.303714306226425,0.5808391999999999,-1.186383
GAB,66,2011,-0.4550085,-0.489498552327975,0.4522555,-1.5151865
GAB,67,2012,-1.5352549999999998,-1.57554680693,-0.7642497000000001,-2.5274095
GAB,68,2013,1.682775,1.714788345625,2.631649,0.9261342
GAB,69,2014,0.6447624999999999,0.661740758954375,1.699196499999999,-0.2720077499999999
GAB,70,2015,0.1256335,0.13918406217485,1.188794,-0.8790122499999999
GAB,71,2016,0.5074795000000001,0.5062973790025,1.4547125,-0.4299117999999999
GAB,72,2017,-0.7368745,-0.72353261011725,0.26176434999999976,-1.6679285
GAB,73,2018,0.0130258,0.0069111711805,1.6899719999999998,-1.6877
GBR,64,2009,-0.921559,-0.91981553925,-0.59550485,-1.233905
GBR,65,2010,0.14392,0.17157038178075,1.6969029999999987,-1.3437655
GBR,66,2011,0.2253135,0.20838026196925,1.7970139999999992,-1.437173
GBR,67,2012,0.002476785,0.007148450616,1.5200065,-1.4754195
GBR,68,2013,0.0178677,0.015121220442725,1.489065999999999,-1.489116
GBR,69,2014,0.1238395,0.109735948907,1.6633244999999994,-1.5128724999999998
GBR,70,2015,-0.07321205,-0.06544625066975,1.4603449999999998,-1.571392
GBR,71,2016,-0.04558895,-0.0526407923685,1.468451,-1.529034
GBR,72,2017,-0.1872565,-0.18638141095025,1.3339204999999974,-1.710325
GBR,73,2018,-0.02203765,-0.010740299931,1.5966219999999998,-1.6486345
GEO,64,2009,0.3919595,0.3941497173145,0.7879121499999999,0.01319051
GEO,65,2010,-0.4709664999999999,-0.459797814015125,0.9516458499999988,-1.8344655
GEO,66,2011,-0.4436945,-0.43730425287325,0.9048814999999992,-1.754914
GEO,67,2012,0.380571,0.338385006261325,1.6913309999999997,-1.212433
GEO,68,2013,-0.6328745,-0.63354303511775,0.6880205499999994,-1.9580705
GEO,69,2014,-0.6031415,-0.596221187547,0.7617519999999998,-1.922146
GEO,70,2015,0.217259,0.180022312405,1.5302199999999977,-1.290154
GEO,71,2016,-0.214513,-0.2238465604175,1.156627999999999,-1.650862
GEO,72,2017,-0.533922,-0.53047776669025,0.90961355,-1.9694265
GEO,73,2018,-0.01847015,-0.008658269727675,1.5638699999999988,-1.5731824999999997
GHA,64,2009,1.6953550000000002,1.703483245,2.0950805,1.3197885
GHA,65,2010,-0.400388,-0.393041209076,1.2911594999999996,-1.980268
GHA,66,2011,-0.301192,-0.30480307713675,1.2017344999999997,-1.8136275
GHA,67,2012,-0.153341,-0.155670924621775,1.3770184999999997,-1.689811
GHA,68,2013,-0.252272,-0.2482933288005,1.2828365,-1.836153
GHA,69,2014,-0.325036,-0.31505579680775,1.3129274999999998,-1.8360325
GHA,70,2015,-0.04481749999999999,-0.045123703662,1.478400499999999,-1.5678035
GHA,71,2016,-0.03319915,-0.0391815802815,1.470066,-1.559116
GHA,72,2017,-0.1594275,-0.1585467185449275,1.471478,-1.7303989999999998
GHA,73,2018,-0.008819975,-9.206244500000004e-4,1.6392929999999999,-1.632856
GIN,64,2009,1.848775,1.89228977,2.36128,1.4512715
GIN,65,2010,-0.12699,-0.1314526281873,1.3993319999999998,-1.6694095
GIN,66,2011,0.0246609,0.0196068773065,1.6043829999999997,-1.5667604999999998
GIN,67,2012,-0.0502777,-0.056494200244025,1.5644664999999986,-1.6666405
GIN,68,2013,-0.211289,-0.19549626140225,1.4111045,-1.7246215
GIN,69,2014,-0.118821,-0.13820210985105,1.388942499999999,-1.6685985
GIN,70,2015,-0.3656425,-0.35333832295725,1.2411715,-1.9773165
GIN,71,2016,-0.1076115,-0.099915491965225,1.4720169999999997,-1.5758815
GIN,72,2017,0.254218,0.2342204599965,1.7923784999999997,-1.3823955
GIN,73,2018,0.02286125,0.01726735985,1.7474409999999987,-1.7291055
GMB,64,2009,1.783625,1.81077943575,2.316709999999999,1.329136
GMB,65,2010,-0.09187535,-0.08938558524575001,1.4960049999999991,-1.6106865
GMB,66,2011,0.134547,0.140395799567,1.6885429999999977,-1.385769
GMB,67,2012,0.176023,0.1786813247025,1.673944999999999,-1.3649895
GMB,68,2013,0.14616,0.144822412312,1.6987704999999995,-1.4040555
GMB,69,2014,0.08951139999999999,0.09733930167125,1.677298,-1.4306605
GMB,70,2015,0.2253575,0.219185487105,1.780106499999998,-1.326151
GMB,71,2016,0.123333,0.13046911469825,1.642409499999999,-1.3925475
GMB,72,2017,0.02713635,0.015528938891,1.5186829999999998,-1.567108
GMB,73,2018,-0.01508395,-0.0051211473125,1.6608289999999988,-1.6508155
GNB,64,2009,1.90146,1.935990955,2.4335285,1.4718455
GNB,65,2010,-0.1087985,-0.103655386292875,1.4606544999999989,-1.5999635
GNB,66,2011,0.004119315,-0.00332488951142499,1.545003499999999,-1.4947035
GNB,67,2012,-0.00404173499999999,0.01681015716475,1.6480859999999995,-1.5721394999999998
GNB,68,2013,0.1152335,0.107793434455,1.6699865,-1.4585725
GNB,69,2014,0.3283315,0.317818307707,1.823654,-1.2246985
GNB,70,2015,-0.1666825,-0.1573207359825,1.4177164999999998,-1.693017
GNB,71,2016,-0.06832055000000001,-0.08445679683,1.439401,-1.6335585
GNB,72,2017,-0.225532,-0.2038202586375,1.3444804999999995,-1.6964505
GNB,73,2018,-0.01070975,-0.014826317282,1.6187984999999991,-1.6489005
GNQ,64,2009,1.867005,1.89505216625,2.3800109999999997,1.4246465
GNQ,65,2010,-0.12674000000000002,-0.12432390309725,1.455486499999998,-1.673597
GNQ,66,2011,-0.1903865,-0.179023531246,1.5033934999999994,-1.7993654999999995
GNQ,67,2012,-0.05137935,-0.068585380102225,1.5042164999999994,-1.6652735
GNQ,68,2013,0.02267559999999999,0.01062321213925,1.5648524999999998,-1.5615845
GNQ,69,2014,0.0882854,0.08088402258825,1.6612059999999984,-1.503864
GNQ,70,2015,-0.002562735,0.00444279240087499,1.5630474999999997,-1.5583969999999998
GNQ,71,2016,0.0104011,0.00533823071574999,1.525462,-1.528536
GNQ,72,2017,0.29038200000000003,0.2617943232805,1.8542909999999997,-1.3883605
GNQ,73,2018,-0.006631105,-0.0053411284623,1.675312,-1.6768595
GRC,64,2009,-0.928392,-0.93074452475,-0.6013346500000003,-1.2575625
GRC,65,2010,0.0864357,0.061844167416,1.5783129999999992,-1.4772005
GRC,66,2011,0.26009150000000003,0.2376369763545,1.6669375,-1.2508565
GRC,67,2012,-0.230006,-0.202861276976,1.3385005,-1.672034
GRC,68,2013,-0.01243645,-0.02505272438975,1.5000909999999996,-1.5237655
GRC,69,2014,0.2218105,0.22030761877225,1.693232999999999,-1.2334365
GRC,70,2015,0.33442,0.3206350850825,1.7857419999999993,-1.2125365
GRC,71,2016,-0.25574450000000004,-0.25515530937825,1.163301,-1.6728935
GRC,72,2017,-0.4548495,-0.43739816128,1.1531234999999986,-1.946252
GRC,73,2018,-0.01342655,0.0030716406935,1.668391999999999,-1.628821
GRD,64,2009,1.392005,1.4188116345,1.905874,0.9678997
GRD,65,2010,-0.0773451,-0.0610503569325,1.4979039999999988,-1.5639655
GRD,66,2011,0.1996155,0.21141396567025,1.7033515,-1.2945925
GRD,67,2012,0.363768,0.3491026629495,1.9278089999999992,-1.2739695
GRD,68,2013,0.20639,0.20876051855625,1.7810859999999995,-1.3489699999999998
GRD,69,2014,0.03026265,0.03377834614675,1.5925284999999996,-1.5253305
GRD,70,2015,0.154256,0.1477774996875,1.704854,-1.4521235
GRD,71,2016,0.0298714,0.03145572463274999,1.5939115,-1.5746469999999997
GRD,72,2017,-0.04144934999999999,-0.026431082247375,1.548218,-1.5962365
GRD,73,2018,0.02607924999999999,0.023470472347,1.6344109999999996,-1.590139
GTM,64,2009,0.6880355,0.6982274295,1.0377134999999995,0.39231915
GTM,65,2010,0.307682,0.328901880739,1.734982,-1.0720200000000002
GTM,66,2011,0.4428355,0.4481187587215,1.8906879999999997,-0.9826089
GTM,67,2012,0.3942115000000001,0.41398885045725,1.8157974999999984,-0.9949452
GTM,68,2013,0.409209,0.40486246362825,1.783449999999999,-0.98418525
GTM,69,2014,0.1284615,0.142536962739125,1.6525589999999999,-1.347634
GTM,70,2015,0.314875,0.3042476634419,1.7834534999999985,-1.13383
GTM,71,2016,-0.09256175,-0.09146803125825,1.380713,-1.5533105
GTM,72,2017,-0.26115900000000003,-0.2324967078845,1.3091704999999998,-1.711804
GTM,73,2018,0.003531365,6.937835200500007e-4,1.6539109999999968,-1.6658505
