"country","year","ideal_point"
"KWT",2000,3.26251229050997
"LAO",2000,1.67086475155974
"LBN",2000,2.08890287457411
"LBR",2000,1.06809810365545
"LBY",2000,2.30591616779693
"LCA",2000,1.2971364406433
"LIE",2000,-2.24366731262116
"LKA",2000,1.45141465111914
"LSO",2000,1.09523543039999
"LTU",2000,-2.9287613112963
"LUX",2000,-5.34000797719233
"LVA",2000,-2.01216770970665
"MAR",2000,3.07487905787992
"MCO",2000,-3.11745282849681
"MDA",2000,-2.24463114486574
"MDG",2000,1.07268002532537
"MDV",2000,1.50635801823057
"MEX",2000,-0.725067284110377
"MHL",2000,0.456998360650223
"MKD",2000,-2.55146791720792
"MLI",2000,1.87096898997157
"MLT",2000,0.0441331599385281
"MMR",2000,1.56053756662882
"MNE",2000,-0.705221465644127
"MNG",2000,0.749130995932892
"MOZ",2000,1.34428978274091
"MRT",2000,2.93043658000198
"MUS",2000,1.44203394252791
"MWI",2000,1.34144263441964
"MYS",2000,2.99429544301106
"NAM",2000,1.90368395521842
"NER",2000,1.45465631982217
"NGA",2000,1.17271779844282
"NIC",2000,0.662733991832905
"NLD",2000,-6.08503338063314
"NOR",2000,-4.53305770739409
"NPL",2000,1.25223904895655
"NRU",2000,0.438287459986658
"NZL",2000,-2.60147112779502
"OMN",2000,3.39719181761375
"PAK",2000,1.96433929946724
"PAN",2000,0.460854891657911
"PER",2000,0.505194945781683
"PHL",2000,0.709105827648573
"PLW",2000,-0.676649457784422
"PNG",2000,1.33498027160968
"POL",2000,-3.56226789011991
"PRK",2000,1.71861211939795
"PRT",2000,-5.66604535574951
"PRY",2000,0.222326371771639
"PSE",2000,0.104511015790452
"QAT",2000,3.4136932752362
"ROU",2000,-0.143734411946193
"RUS",2000,-1.25920447929873
"RWA",2000,1.57392889971874
"SAU",2000,3.72611118608205
"SDN",2000,3.50495640946202
"SEN",2000,1.74769153713785
"SGP",2000,1.24545927611738
"SLB",2000,0.383658943371422
"SLE",2000,1.63092229049624
"SLV",2000,0.317024525906791
"SMR",2000,-2.03428793574604
"SOM",2000,2.27287942668324
"SRB",2000,-0.705227607544573
"STP",2000,1.61743919798314
"SUR",2000,1.15284518425851
"SVK",2000,-2.41815814630086
"SVN",2000,-3.75160119900677
"SWE",2000,-5.92978665290751
"SWZ",2000,1.35779157030274
"SYC",2000,1.55823292970552
"SYR",2000,2.27858842771207
"TCD",2000,1.69665499858333
"TGO",2000,1.75948257396094
"THA",2000,0.499367423835171
"TJK",2000,0.385783664395946
"TKM",2000,1.39158568282949
"TLS",2000,-0.703071597688962
"TON",2000,0.493313157002212
"TTO",2000,1.21634958810624
"TUN",2000,3.17503668046002
"TUR",2000,-1.42119724333231
"TUV",2000,-0.712286184622097
"TZA",2000,1.53127471512917
"UGA",2000,1.37157948592974
"UKR",2000,-2.39386190415116
"URY",2000,0.22235654628128
"USA",2000,-2.39834718516799
"UZB",2000,-0.540395829791445
"VCT",2000,0.516637435946216
"VEN",2000,0.61906537091821
"VNM",2000,1.77031774106096
"VUT",2000,1.41957737071799
"WSM",2000,0.495234704962259
"YEM",2000,3.16168665631627
"ZAF",2000,1.1596709780077
"ZMB",2000,1.510415149293
"ZWE",2000,1.66014163022657
"AFG",2001,2.78471620086241
"AGO",2001,1.55551637323742
"ALB",2001,-1.06908736095567
"AND",2001,-2.06729967327175
"ARE",2001,3.65532060818007
"ARG",2001,0.12582209282643
"ARM",2001,-1.5601278506806
"ATG",2001,0.35853278596682
"AUS",2001,-3.45675271442132
"AUT",2001,-6.15522304238541
"AZE",2001,-1.05404007657864
"BDI",2001,1.42433807837245
"BEL",2001,-6.2212567358558
"BEN",2001,1.19198365771348
"BFA",2001,1.42042463345848
"BGD",2001,2.84768489915725
"BGR",2001,-3.22685015333175
"BHR",2001,3.58581550012165
"BHS",2001,1.30222134603539
"BIH",2001,0.207872784522339
"BLR",2001,-0.68320102162662
"BLZ",2001,1.10322511448993
"BOL",2001,0.716598992600365
"BRA",2001,0.131252302905163
"BRB",2001,1.17395838652118
"BRN",2001,3.13763595202607
"BTN",2001,1.47667151482417
"BWA",2001,1.41639206700967
"CAF",2001,1.60481259619758
"CAN",2001,-5.12605798888197
"CHE",2001,-1.0675906121256
"CHL",2001,0.424910618488751
"CHN",2001,0.671160811188574
"CIV",2001,1.33332352253682
"CMR",2001,1.38429646417845
"COD",2001,1.75731418958724
"COG",2001,1.60315555853548
"COL",2001,0.624640208428892
"COM",2001,3.43193893607456
"CPV",2001,1.13452576153367
"CRI",2001,0.189243602558335
"CUB",2001,2.79744987415562
"CYP",2001,0.276662994106705
"CZE",2001,-3.87343690275602
"DEU",2001,-4.16362036255275
"DJI",2001,3.45368567557604
"DMA",2001,0.448729226056286
"DNK",2001,-6.07807955863937
"DOM",2001,0.728329150574812
"DZA",2001,3.62559240505537
"ECU",2001,0.55806835547234
"EGY",2001,4.14516153162929
"ERI",2001,1.50369284462769
"ESP",2001,-6.08777081048416
"EST",2001,-2.36777184707651
"ETH",2001,1.42597455255777
"FIN",2001,-6.49595954620393
"FJI",2001,0.315547340691787
"FRA",2001,-5.93837067175193
"FSM",2001,0.364928726015196
"GAB",2001,1.4262202849819
"GBR",2001,-6.30286461987398
"GEO",2001,-1.8933429393803
"GHA",2001,1.31238899718087
"GIN",2001,2.13993574004778
"GMB",2001,1.62171920068048
"GNB",2001,1.48664267096425
"GNQ",2001,1.62458627130803
"GRC",2001,-5.90216301620525
"GRD",2001,1.32749695932021
"GTM",2001,0.508788628136852
"GUY",2001,1.53234105673332
"HND",2001,1.03420062781294
"HRV",2001,-2.93857536686215
"HTI",2001,0.389394039128016
"HUN",2001,-4.31079436909964
"IDN",2001,3.18481977078003
"IND",2001,1.15940562635533
"IRL",2001,-5.8307700952867
"IRN",2001,1.98873690557273
"IRQ",2001,2.07617740228932
"ISL",2001,-3.17604302223244
"ISR",2001,-1.30448319388241
"ITA",2001,-5.95778022421125
"JAM",2001,1.31481685288867
"JOR",2001,3.32310321058209
"JPN",2001,-3.41060804904765
"KAZ",2001,-1.08829954486594
"KEN",2001,1.43683549438618
"KGZ",2001,-0.97174322624019
"KHM",2001,1.22641883509831
"KIR",2001,0.464056890243076
"KNA",2001,0.632997307487599
"KOR",2001,-2.238814475898
"KWT",2001,3.43624663622004
"LAO",2001,1.98483877058812
"LBN",2001,2.11421423348827
"LBR",2001,1.29624760611814
"LBY",2001,2.31145197712284
"LCA",2001,1.31299638197744
"LIE",2001,-2.64739932668814
"LKA",2001,1.53502576624347
"LSO",2001,1.3260596121999
"LTU",2001,-3.47796559065207
"LUX",2001,-5.82610977649179
"LVA",2001,-2.54261447493988
"MAR",2001,3.24682751037431
"MCO",2001,-3.39917845226881
"MDA",2001,-2.50552516278902
"MDG",2001,1.16510330596922
"MDV",2001,1.50693511222924
"MEX",2001,-0.925493417546974
"MHL",2001,0.369680691584625
"MKD",2001,-2.72738244062103
"MLI",2001,2.21852131645146
"MLT",2001,0.31263529770532
"MMR",2001,1.71837937257762
"MNE",2001,-0.862372300308063
"MNG",2001,0.827350368794557
"MOZ",2001,1.33158508890557
"MRT",2001,3.36934568043809
"MUS",2001,1.44227599013004
"MWI",2001,1.3121029815393
"MYS",2001,3.31211293207214
"NAM",2001,2.16267983728101
"NER",2001,1.80663673392117
"NGA",2001,1.26351428165645
"NIC",2001,0.677371345321723
"NLD",2001,-6.64223705618634
"NOR",2001,-4.75137369237627
"NPL",2001,1.23255170988074
"NRU",2001,0.390577141696636
"NZL",2001,-2.88790565394891
"OMN",2001,3.59240601212614
"PAK",2001,2.34574407452618
"PAN",2001,0.550418569642967
"PER",2001,0.685099621361277
"PHL",2001,0.800491156394847
"PLW",2001,-0.606622076905489
"PNG",2001,1.30459718455792
"POL",2001,-4.2306948118695
"PRK",2001,1.77207870340458
"PRT",2001,-5.98896750700218
"PRY",2001,0.294327745252014
"PSE",2001,-0.105945672130572
"QAT",2001,3.65112304732966
"ROU",2001,0.0175883013235969
"RUS",2001,-1.45929082578281
"RWA",2001,1.54839885246081
"SAU",2001,3.93168642199653
"SDN",2001,3.8982277840515
"SEN",2001,1.99314093319006
"SGP",2001,1.29165478950593
"SLB",2001,0.398341950082828
"SLE",2001,1.51549201278151
"SLV",2001,0.306182785926916
"SMR",2001,-2.23129401097336
"SOM",2001,3.27063099112729
"SRB",2001,-0.862427220728742
"STP",2001,1.62454220908261
"SUR",2001,0.879711182483124
"SVK",2001,-3.07636801721082
"SVN",2001,-4.28872499018437
"SWE",2001,-6.37004558163779
"SWZ",2001,1.48712931449025
"SYC",2001,1.50183910210004
"SYR",2001,2.31041643469243
"TCD",2001,1.67411210788302
"TGO",2001,1.92307272794605
"THA",2001,0.706639113996865
"TJK",2001,0.384352413339962
"TKM",2001,1.35842205320124
"TLS",2001,-0.84312666396124
"TON",2001,0.431902691639333
"TTO",2001,1.22382437953927
"TUN",2001,3.30753897358784
"TUR",2001,-1.59203721882794
"TUV",2001,-0.884198362130176
"TZA",2001,1.58977559922879
"UGA",2001,1.36091350266608
"UKR",2001,-2.7016461396527
"URY",2001,0.284088838406807
"USA",2001,-2.3376393974695
"UZB",2001,-0.595595109477603
"VCT",2001,0.432528691347258
"VEN",2001,0.722414815007058
"VNM",2001,1.89641820222178
"VUT",2001,1.34537546787459
"WSM",2001,0.426080895432232
"YEM",2001,3.50463324767549
"ZAF",2001,1.54987444670981
"ZMB",2001,1.60902785569052
"ZWE",2001,1.97742336662253
"AFG",2002,2.59694680244764
"AGO",2002,1.51727353339688
"ALB",2002,-1.42978298648156
"AND",2002,-2.27081958818717
"ARE",2002,3.83894830430619
"ARG",2002,0.0885839545869341
"ARM",2002,-1.68275050548375
"ATG",2002,0.329708758352703
"AUS",2002,-3.50390173349599
"AUT",2002,-6.42231880937426
"AZE",2002,-1.10835109472024
"BDI",2002,1.51717030154412
"BEL",2002,-6.42511342672587
"BEN",2002,1.36233065943732
"BFA",2002,1.44950286181853
"BGD",2002,3.08713585646876
"BGR",2002,-3.93520532438221
"BHR",2002,3.8274741801136
"BHS",2002,1.42462708705083
"BIH",2002,0.129507568216212
"BLR",2002,-0.687781333733433
