iso3c,country_name,region,unit_weight,placebo_estimate,rmspe_pre,primary_goods_dose_pre_share,primary_goods_dose_post_share,primary_goods_dose_delta_share,primary_goods_n_years_defined_pre,primary_goods_n_years_defined_post,robustness_all_sector_dose_pre_share,robustness_all_sector_dose_post_share,robustness_all_sector_dose_delta_share,all_sector_min_china_rank_post_treatment,all_sector_china_exposure_flag,primary_goods_delta_share_in_high_dose_subgroup,primary_goods_post_share_in_high_dose_subgroup,robustness_all_sector_delta_share_in_high_dose_subgroup,robustness_all_sector_post_share_in_high_dose_subgroup,treated_unit_dose_rule
HRV,Croatia,Europe & Central Asia,0.0136843965846631,-0.00439115775819978,0.05541412813161009,0.0025670122648303122,0.007180568474727986,0.0046135562098976735,12,7,0.00140630270457444,0.00467809321702161,0.0032717905124471703,26,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
HTI,Haiti,Latin America & Caribbean,0.01577298833077357,-0.11249137461222795,0.23548888581241195,1.8760628810348022e-4,0.007700312001564918,0.007512705713461438,12,7,1.8758923309134836e-4,0.00770018116103452,0.007512591927943172,4,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
HUN,Hungary,Europe & Central Asia,0.01559671451052992,-0.01283417496665836,0.04778467586665123,0.00663560086036442,0.026460929460381366,0.019825328600016946,12,7,0.00596357976812661,0.02268029864467776,0.01671671887655115,11,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
IND,India,South Asia,0.02128951206745312,-0.0148059191523497,0.16589842644924926,0.05450183982194124,0.06685093890966232,0.012349099087721076,12,7,0.04919865776228696,0.0596715106615055,0.010472852899218538,3,No top-two China export-destination exposure,FALSE,TRUE,FALSE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
IRL,Ireland,Europe & Central Asia,0.00315344534304949,-0.07187201547317139,0.04271479772584586,0.007742913968186679,0.02737106634157838,0.019628152373391702,12,7,0.00762952250509968,0.02444408119226074,0.01681455868716106,9,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
ISL,Iceland,Europe & Central Asia,0.01621381649813211,-0.09058742170673606,0.05594033987071728,0.009544244160679012,0.01524335843008683,0.005699114269407817,12,7,0.00768789954211319,0.01157021567523013,0.0038823161331169405,14,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
ISR,Israel,Middle East & North Africa,0.00848851297098729,0.05453117554509054,0.06183433034219184,0.01897352212815014,0.04326375891351981,0.02429023678536967,12,7,0.01661173268816837,0.03703179393400892,0.02042006124584055,2,China top-two export destination post-2009,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
ITA,Italy,Europe & Central Asia,0.00770001768566063,0.00737748663068107,0.05769177519922248,0.01737727376378584,0.034167672872489264,0.016790399108703426,12,7,0.01505812443258186,0.03037891477826734,0.01532079034568548,7,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
JAM,Jamaica,Latin America & Caribbean,0.01256537396464382,0.07574699672005324,0.05535555694084682,0.04949672347783369,0.015004491801243556,-0.03449223167659013,12,7,0.04949327651764633,0.0146773630070174,-0.03481591351062893,8,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
JOR,Jordan,Middle East & North Africa,0.00982829072208143,0.01718921102258164,0.13821914545498776,0.021396546275106253,0.026610776858909866,0.005214230583803613,12,7,0.02118997651246425,0.02508642759454121,0.0038964510820769585,7,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
KEN,Kenya,Sub-Saharan Africa,0.01526801290527982,-0.0331619548599012,0.09352694164145628,0.00481055700906918,0.010401536326614067,0.0055909793175448865,12,7,0.00480953418854214,0.01036663303998122,0.00555709885143908,14,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
KWT,Kuwait,Middle East & North Africa,0,-0.00590906524191557,0.10754000728408562,0.026666036069103487,0.09522084749661208,0.06855481142750859,12,7,0.02665492932025763,0.09515476133560986,0.06849983201535223,2,China top-two export destination post-2009,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
LBN,Lebanon,Middle East & North Africa,0.01085376288316232,0.16345677211625587,0.1947083290089094,9.641871442074325e-4,0.003951558135602711,0.002987370991395279,12,7,9.617443926043528e-4,0.00393796879878612,0.002976224406181767,21,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
LBY,Libya,Middle East & North Africa,0.00211243884202534,-0.5689782029554298,0.16685766890732956,0.01579575463420293,0.0798456648955151,0.06404991026131218,12,7,0.01579228595702106,0.07978414749965865,0.06399186154263758,3,No top-two China export-destination exposure,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
LKA,Sri Lanka,South Asia,0.00397313693531286,0.04297553468319329,0.08044742546574811,0.0036738268202231128,0.018724385255507063,0.01505055843528395,12,7,0.00365165302970728,0.01855303962494879,0.014901386595241511,6,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
LTU,Lithuania,Europe & Central Asia,0.01373869762382822,0.04560591601593145,0.03735891508166904,0.0015425991668144225,0.004533673334671249,0.0029910741678568268,12,7,0.00143617281146579,0.00435885701686853,0.00292268420540274,25,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
LVA,Latvia,Europe & Central Asia,0.01143557285518912,0.00123342414261923,0.0396504018823579,0.0021202230050389424,0.006914842243418545,0.0047946192383796025,12,7,0.00214954814116781,0.00557656606715273,0.0034270179259849203,21,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
MAR,Morocco,Middle East & North Africa,0.0070670307703606,0.05495409693607223,0.07796086391820965,0.014857512764726525,0.021721936017351565,0.00686442325262504,12,7,0.0114700429675363,0.01773118612249973,0.006261143154963428,10,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
MDA,Moldova,Europe & Central Asia,0.00771352212212471,-0.00148278439899352,0.07546502708551053,0.003540035056452332,0.0062579662699209756,0.0027179312134686436,12,7,0.00353213378773484,0.005923085728599,0.0023909519408641606,20,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
MDG,Madagascar,Sub-Saharan Africa,0,-0.01734391214682474,0.09228102618187302,0.015479696675357415,0.06844986357059571,0.05297016689523829,12,7,0.01547942491727492,0.06844797676170046,0.05296855184442554,2,China top-two export destination post-2009,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
MDV,Maldives,South Asia,0.01207209334760753,0.11488198996618204,0.04502333715151838,0.0011570634587686186,0.001324552936792108,1.6748947802348933e-4,12,7,0.00114517806170283,0.00128954989684451,1.443718351416799e-4,24,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
MEX,Mexico,Latin America & Caribbean,2.840526514179598e-5,-0.01383754370530275,0.09858344365403077,0.006977906989987362,0.023205877827457238,0.016227970837469876,12,7,0.00656100300230941,0.02179054221535907,0.015229539213049662,3,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
MUS,Mauritius,Sub-Saharan Africa,0.01078566691974117,-0.07533854974718027,0.04771355892478166,0.005261551208887734,0.004280894804426089,-9.806564044616455e-4,12,7,0.00525955729320104,0.00423599623990621,-0.0010235610532948296,29,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
MWI,Malawi,Sub-Saharan Africa,0.01818529516872743,0.09222640246018922,0.15056435192602605,0.002552606284880164,0.033807092005585265,0.0312544857207051,12,7,0.0025526056018058,0.03380423861993453,0.03125163301812873,7,No top-two China export-destination exposure,TRUE,FALSE,TRUE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
NAM,Namibia,Sub-Saharan Africa,0.00922694206399854,0.12118378018786514,0.05375153559485015,0.02503055695716825,0.06655389094638546,0.04152333398921721,12,7,0.02502852896302975,0.06653561125459666,0.04150708229156691,2,China top-two export destination post-2009,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
NGA,Nigeria,Sub-Saharan Africa,0,-0.035846495547961,0.1620414303468946,0.007568489600672733,0.017076823313871108,0.009508333713198374,12,7,0.00722630854490077,0.01666706321190538,0.00944075466700461,13,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
NIC,Nicaragua,Latin America & Caribbean,0.01370734899383892,0.3498179867603623,0.1335558245034095,0.0010002936315815264,0.00815389919948811,0.007153605567906583,12,7,9.860917695440005e-4,0.00746392573244064,0.00647783396289664,7,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
NLD,Netherlands,Europe & Central Asia,0.00889384835038247,0.00795796506408543,0.06475915956064114,0.007948190562126393,0.016731191389115052,0.008783000826988659,12,7,0.00823367623253655,0.01525099661357908,0.00701732038104253,10,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
NOR,Norway,Europe & Central Asia,0.01510892119289977,-0.02003066935504974,0.06374523565030185,0.012538937026984326,0.030742704550134833,0.018203767523150505,12,7,0.00975658550618735,0.02669722854570472,0.01694064303951737,9,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
PAK,Pakistan,South Asia,0.01289214743420151,-0.04600188321810663,0.06543946688468887,0.051403827037538034,0.09010884642271234,0.03870501938517431,12,7,0.05135573791134124,0.08746189571606024,0.036106157804719,2,China top-two export destination post-2009,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
PAN,Panama,Latin America & Caribbean,0.00914379799231802,0.25794315141810414,0.06735295116890724,0.0023794017846673807,0.01170208894466324,0.009322687159995858,12,7,0.00203050083862184,0.00763054937091501,0.0056000485322931694,8,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
PNG,Papua New Guinea,East Asia & Pacific,0.01636465556370464,0.06593586638491007,0.20046494921942123,0.07223410919152337,0.11530075872714822,0.04306664953562485,12,7,0.07139186032999588,0.11175785477131514,0.04036599444131926,3,No top-two China export-destination exposure,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
POL,Poland,Europe & Central Asia,0.01363963228672412,0.01085126068902433,0.039837511295549743,0.00598472720266275,0.0130248280557122,0.007040100853049449,12,7,0.00498299285677904,0.01118230222697097,0.006199309370191929,21,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
PRT,Portugal,Europe & Central Asia,0.00805897368318629,-0.06896990928659968,0.04073436192583142,0.004937758301835629,0.020314547268424445,0.015376788966588815,12,7,0.00388300038312193,0.01599892476352535,0.012115924380403417,11,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
PRY,Paraguay,Latin America & Caribbean,0.02715375891975293,-0.01755792366757307,0.07232055733297521,0.006572122667631765,0.005562109678284218,-0.0010100129893475468,12,7,0.00657014555549261,0.00554799980436235,-0.00102214575113026,21,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
QAT,Qatar,Middle East & North Africa,0.00966748222940056,0.05621448722803818,0.1317820400868013,0.01927448627962154,0.050257442022154805,0.030982955742533264,12,7,0.01927240110620698,0.05023371262927186,0.030961311523064878,4,No top-two China export-destination exposure,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
ROU,Romania,Europe & Central Asia,0.01054801027177074,-0.05058285672675399,0.03330493372820114,0.010582907993897382,0.016756729942041224,0.006173821948143842,12,7,0.00951450821065849,0.01408024495732503,0.00456573674666654,15,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
RWA,Rwanda,Sub-Saharan Africa,0,0.11032136647362732,0.2175640845462571,0.049000363433881255,0.11504241109073104,0.06604204765684979,12,7,0.04898468014371496,0.11501584823354132,0.06603116808982636,2,China top-two export destination post-2009,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
SEN,Senegal,Sub-Saharan Africa,0.0088425788407996,0.1020669367998062,0.10132548821469473,0.004495266172394524,0.023056989493001258,0.018561723320606734,12,7,0.00448322255887424,0.0229696677191086,0.01848644516023436,7,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
SGP,Singapore,East Asia & Pacific,0.02948290496284423,-0.07485050456411724,0.07821577487641444,0.07575815930972288,0.11364745820490876,0.037889298895185886,12,7,0.07166244436184319,0.11156973269965752,0.03990728833781433,1,China top export destination post-2009,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
SLV,El Salvador,Latin America & Caribbean,0.0133134087761119,-0.07060789420147329,0.08163601462498916,6.846886679628978e-4,0.002319942315183179,0.001635253647220281,12,7,6.355428271734644e-4,0.0019972617453928,0.0013617189182193357,13,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
