spec_id,outcome,case,placebo_unit,ddd
displaced_partner,distance,BRA,HND,-0.07055198512737389
displaced_partner,distance,BRA,HRV,0.023947019738058017
displaced_partner,distance,BRA,HTI,-0.015157617317271084
displaced_partner,distance,BRA,HUN,0.16525403074672268
displaced_partner,distance,BRA,IND,0.12808015043406154
displaced_partner,distance,BRA,IRL,0.07564844847437309
displaced_partner,distance,BRA,ISL,0.022930534474688024
displaced_partner,distance,BRA,ISR,-0.041238416737239394
displaced_partner,distance,BRA,ITA,0.1393955534724131
displaced_partner,distance,BRA,JAM,0.1542326284704793
displaced_partner,distance,BRA,JOR,-0.07722814531345196
displaced_partner,distance,BRA,KEN,-0.04056564535215173
displaced_partner,distance,BRA,KNA,-0.1407187290697007
displaced_partner,distance,BRA,LBN,-0.22295607212267418
displaced_partner,distance,BRA,LBY,0.18857353528910945
displaced_partner,distance,BRA,LCA,0.10269036612514629
displaced_partner,distance,BRA,LKA,-0.16120319087185314
displaced_partner,distance,BRA,LSO,-0.10207041740704538
displaced_partner,distance,BRA,LTU,0.08288767822619289
displaced_partner,distance,BRA,LVA,0.13290853737292993
displaced_partner,distance,BRA,MAR,-0.02698521235637089
displaced_partner,distance,BRA,MDA,0.10144999315358603
displaced_partner,distance,BRA,MDG,0.03737499121860822
displaced_partner,distance,BRA,MDV,0.1025498369539137
displaced_partner,distance,BRA,MEX,0.059070953135077355
displaced_partner,distance,BRA,MHL,0.2139925410842515
displaced_partner,distance,BRA,MKD,0.16527764742520176
displaced_partner,distance,BRA,MUS,0.16316733908880499
displaced_partner,distance,BRA,MWI,-0.15587323455914018
displaced_partner,distance,BRA,NAM,-0.1110725942057366
displaced_partner,distance,BRA,NGA,-0.18973443670399126
displaced_partner,distance,BRA,NIC,-0.40728228387964355
displaced_partner,distance,BRA,NLD,0.13229241809275
displaced_partner,distance,BRA,NOR,0.012798048647662902
displaced_partner,distance,BRA,NPL,-0.09858783913398989
displaced_partner,distance,BRA,PAK,0.08246512704255056
displaced_partner,distance,BRA,POL,0.20087930762691397
displaced_partner,distance,BRA,PRT,-0.058452814895450976
displaced_partner,distance,BRA,PRY,-0.0898944412925206
displaced_partner,distance,BRA,ROU,0.08523858070836562
displaced_partner,distance,BRA,RWA,0.1168119631277677
displaced_partner,distance,BRA,SEN,-0.04068981078355201
displaced_partner,distance,BRA,SGP,-0.25383891902707006
displaced_partner,distance,BRA,SLV,-0.05740365764211223
displaced_partner,distance,BRA,SUR,-0.23054654485763718
displaced_partner,distance,BRA,SVK,0.09777091603298853
displaced_partner,distance,BRA,SVN,-0.02423520093425586
displaced_partner,distance,BRA,SWE,0.17779553872485876
displaced_partner,distance,BRA,SWZ,-0.1920686124904119
displaced_partner,distance,BRA,SYR,0.14295713947312036
displaced_partner,distance,BRA,TGO,0.1470995921757861
displaced_partner,distance,BRA,TTO,-0.009451546309743002
displaced_partner,distance,BRA,TUN,-0.04595040517972577
displaced_partner,distance,BRA,TUR,-0.1447877364272799
displaced_partner,distance,BRA,UGA,-0.18868883847541626
displaced_partner,distance,BRA,VCT,-0.20730796004086707
displaced_partner,distance,BRA,WSM,0.31633892413375037
displaced_partner,distance,ZAF,AFG,-0.430237745266252
displaced_partner,distance,ZAF,ALB,0.2219975463898824
displaced_partner,distance,ZAF,AND,-0.11284541307338714
displaced_partner,distance,ZAF,ARE,-0.1971670248354763
displaced_partner,distance,ZAF,ARG,0.06416038541970821
displaced_partner,distance,ZAF,ATG,0.045339694009931715
displaced_partner,distance,ZAF,AUT,0.016580277321850533
displaced_partner,distance,ZAF,AZE,0.24013172323489163
displaced_partner,distance,ZAF,BGD,-0.19511048264554623
displaced_partner,distance,ZAF,BGR,0.052096632391266294
displaced_partner,distance,ZAF,BHR,-0.10638353024815006
displaced_partner,distance,ZAF,BHS,0.08689865620643027
displaced_partner,distance,ZAF,BLR,-0.0361125019010945
displaced_partner,distance,ZAF,BLZ,-0.022944912189911477
displaced_partner,distance,ZAF,BOL,-0.1201355787050238
displaced_partner,distance,ZAF,BRB,0.19952936431718077
displaced_partner,distance,ZAF,BRN,-0.2799025951950336
displaced_partner,distance,ZAF,BTN,0.06112610589086384
displaced_partner,distance,ZAF,BWA,-0.04644635514332084
displaced_partner,distance,ZAF,CAN,0.21695021514560117
displaced_partner,distance,ZAF,CIV,-0.057355746377288117
displaced_partner,distance,ZAF,COL,0.4040223328307109
displaced_partner,distance,ZAF,COM,-0.07912418208522765
displaced_partner,distance,ZAF,CPV,0.17969329417219276
displaced_partner,distance,ZAF,CRI,0.18642652658715392
displaced_partner,distance,ZAF,CYP,0.03152134074552975
displaced_partner,distance,ZAF,CZE,-0.0210474744368599
displaced_partner,distance,ZAF,DEU,0.001953958850816287
displaced_partner,distance,ZAF,DJI,-0.011597406955710463
displaced_partner,distance,ZAF,DMA,0.006433925574340184
displaced_partner,distance,ZAF,DNK,0.05687795948315397
displaced_partner,distance,ZAF,DOM,0.041345517483813
displaced_partner,distance,ZAF,DZA,0.10309814844051098
displaced_partner,distance,ZAF,ECU,0.06592001366236334
displaced_partner,distance,ZAF,EGY,-0.04383200196251034
displaced_partner,distance,ZAF,ESP,-0.08626432884366436
displaced_partner,distance,ZAF,EST,-0.05074566148575345
displaced_partner,distance,ZAF,FIN,0.011589722293709907
displaced_partner,distance,ZAF,FJI,-0.3479103570209057
displaced_partner,distance,ZAF,FRA,-0.07484842869875952
displaced_partner,distance,ZAF,FSM,0.24538254639093937
displaced_partner,distance,ZAF,GEO,0.3022721522279449
displaced_partner,distance,ZAF,GRC,-0.3869381956987324
displaced_partner,distance,ZAF,GRD,0.399307317439148
displaced_partner,distance,ZAF,GTM,0.1877844031655457
displaced_partner,distance,ZAF,GUY,-0.12502479635199126
displaced_partner,distance,ZAF,HND,0.155040538794997
displaced_partner,distance,ZAF,HRV,-0.04257366234775599
displaced_partner,distance,ZAF,HTI,0.10245425116542932
displaced_partner,distance,ZAF,HUN,-0.018513383872575943
displaced_partner,distance,ZAF,IND,-0.01007362835141363
displaced_partner,distance,ZAF,IRL,0.06273614732048192
displaced_partner,distance,ZAF,ISL,0.051954270712578667
displaced_partner,distance,ZAF,ISR,0.06000298801989478
displaced_partner,distance,ZAF,ITA,0.0856327174460282
displaced_partner,distance,ZAF,JAM,0.08864031595288799
displaced_partner,distance,ZAF,JOR,-0.022083110545814202
displaced_partner,distance,ZAF,KEN,-0.10918089096380759
displaced_partner,distance,ZAF,KNA,-0.018979154697941696
displaced_partner,distance,ZAF,LBN,-0.33259981812112205
displaced_partner,distance,ZAF,LBY,0.16683167172159724
displaced_partner,distance,ZAF,LCA,-0.11289173516682331
displaced_partner,distance,ZAF,LKA,-0.1961148274770476
displaced_partner,distance,ZAF,LSO,-0.17749878243828318
displaced_partner,distance,ZAF,LTU,-0.02279377338977065
displaced_partner,distance,ZAF,LVA,0.07416345627259854
displaced_partner,distance,ZAF,MAR,-0.1639289224712121
displaced_partner,distance,ZAF,MDA,0.029567550285972258
displaced_partner,distance,ZAF,MDG,-0.10951479186670245
displaced_partner,distance,ZAF,MDV,0.18385034722481072
displaced_partner,distance,ZAF,MEX,0.19077531828466912
displaced_partner,distance,ZAF,MHL,0.7188578076927926
displaced_partner,distance,ZAF,MKD,0.017713439589858347
displaced_partner,distance,ZAF,MUS,0.05567136615327492
displaced_partner,distance,ZAF,MWI,-0.14595867705944876
displaced_partner,distance,ZAF,NAM,-0.09010327560442657
displaced_partner,distance,ZAF,NGA,-0.12931000496364892
displaced_partner,distance,ZAF,NIC,-0.15747912767227487
displaced_partner,distance,ZAF,NLD,-0.05431916019894791
displaced_partner,distance,ZAF,NOR,0.051338910754650476
displaced_partner,distance,ZAF,NPL,-0.04829752735529744
displaced_partner,distance,ZAF,PAK,-0.026429207939822424
displaced_partner,distance,ZAF,POL,0.08142918381522543
displaced_partner,distance,ZAF,PRT,0.017484797729726977
displaced_partner,distance,ZAF,PRY,0.1657428910917011
displaced_partner,distance,ZAF,ROU,0.05949189124526079
displaced_partner,distance,ZAF,RWA,0.10376344825643027
displaced_partner,distance,ZAF,SEN,0.03520850668451236
displaced_partner,distance,ZAF,SGP,-0.408297408987178
displaced_partner,distance,ZAF,SLV,0.08356084237291492
displaced_partner,distance,ZAF,SUR,-0.11173674291023848
displaced_partner,distance,ZAF,SVK,-0.049043627471083914
displaced_partner,distance,ZAF,SVN,0.008626279199792888
displaced_partner,distance,ZAF,SWE,0.04099952737747416
displaced_partner,distance,ZAF,SWZ,-0.48576313759215534
displaced_partner,distance,ZAF,SYR,0.006192134510867205
displaced_partner,distance,ZAF,TGO,0.13258764110863608
displaced_partner,distance,ZAF,TTO,0.14397534983395854
displaced_partner,distance,ZAF,TUN,0.07068247568869494
displaced_partner,distance,ZAF,TUR,0.06395878921724302
displaced_partner,distance,ZAF,UGA,-0.27380007135780454
displaced_partner,distance,ZAF,VCT,-0.04104610518377047
displaced_partner,distance,ZAF,WSM,0.19985223075692335
displaced_partner,distance,URY,AFG,0.23562947249035723
displaced_partner,distance,URY,ALB,0.08363858849181324
displaced_partner,distance,URY,AND,0.020487658690332415
displaced_partner,distance,URY,ARE,0.6268721223234821
displaced_partner,distance,URY,ARG,-0.26413281710384867
displaced_partner,distance,URY,ATG,-0.519311461860171
displaced_partner,distance,URY,AUT,-0.3287734100268552
displaced_partner,distance,URY,AZE,0.3712489879456671
displaced_partner,distance,URY,BGD,0.013558302859968558
displaced_partner,distance,URY,BGR,0.13213050303696505
displaced_partner,distance,URY,BHR,0.42042832585119044
displaced_partner,distance,URY,BHS,0.1081607176173432
displaced_partner,distance,URY,BLR,-0.23115612908735936
displaced_partner,distance,URY,BLZ,0.010303026981587351
displaced_partner,distance,URY,BOL,-1.7736767330691017
displaced_partner,distance,URY,BRB,0.03681736005103534
displaced_partner,distance,URY,BRN,0.07419985936677723
displaced_partner,distance,URY,BTN,-0.019801208109011134
displaced_partner,distance,URY,BWA,0.21555039445775478
displaced_partner,distance,URY,CAN,0.12338925184328614
displaced_partner,distance,URY,CIV,-0.032170020156253344
displaced_partner,distance,URY,COL,-0.08613677210847624
displaced_partner,distance,URY,COM,-0.0474441209098036
displaced_partner,distance,URY,CPV,-0.4025252446666222
displaced_partner,distance,URY,CRI,-0.2604659601307455
displaced_partner,distance,URY,CYP,-0.16380861061938456
displaced_partner,distance,URY,CZE,0.1854524580978068
displaced_partner,distance,URY,DEU,0.12487978834366839
displaced_partner,distance,URY,DJI,0.5336430115894956
displaced_partner,distance,URY,DMA,0.052484292035681224
displaced_partner,distance,URY,DNK,0.12487978834366466
displaced_partner,distance,URY,DOM,-0.2359615985674191
displaced_partner,distance,URY,DZA,-0.17039624748830037
displaced_partner,distance,URY,ECU,-1.5404725586919148
displaced_partner,distance,URY,EGY,0.14420900842974382
displaced_partner,distance,URY,ESP,0.14421125824595157
displaced_partner,distance,URY,EST,0.20736218804739903
displaced_partner,distance,URY,FIN,0.04239738863994343
displaced_partner,distance,URY,FJI,-0.4077135579005704
displaced_partner,distance,URY,FRA,0.13905473815128688
displaced_partner,distance,URY,FSM,-0.10821945485658738
displaced_partner,distance,URY,GEO,-0.02380534044500096
displaced_partner,distance,URY,GRC,0.18908405538836195
displaced_partner,distance,URY,GRD,-0.348719066038526
displaced_partner,distance,URY,GTM,-0.15607383047741114
displaced_partner,distance,URY,GUY,-0.1450435274688723
displaced_partner,distance,URY,HND,-0.2555067741296651
displaced_partner,distance,URY,HRV,0.13818193761910455
displaced_partner,distance,URY,HTI,0.1754024293577401
displaced_partner,distance,URY,HUN,0.1442112582459431
displaced_partner,distance,URY,IND,-0.5576483603597873
displaced_partner,distance,URY,IRL,-0.31841360922017
displaced_partner,distance,URY,ISL,0.16612098819553398
displaced_partner,distance,URY,ISR,0.1028031190063601
displaced_partner,distance,URY,ITA,0.14421125824594425
displaced_partner,distance,URY,JAM,0.13411855029938702
displaced_partner,distance,URY,JOR,0.5433363853765438
displaced_partner,distance,URY,KEN,-0.06729649592558272
displaced_partner,distance,URY,KNA,-0.11043949256321853
displaced_partner,distance,URY,LBN,-0.030796608908038165
displaced_partner,distance,URY,LBY,0.6254927668599563
displaced_partner,distance,URY,LCA,-0.23216683718267547
displaced_partner,distance,URY,LKA,0.1962852877338261
displaced_partner,distance,URY,LSO,-0.06146226774932115
displaced_partner,distance,URY,LTU,0.10297005839407743
displaced_partner,distance,URY,LVA,0.18545245809781138
displaced_partner,distance,URY,MAR,0.737176270467621
displaced_partner,distance,URY,MDA,0.05200051159971181
displaced_partner,distance,URY,MDG,0.4687786722671737
displaced_partner,distance,URY,MDV,-0.14556037634310756
displaced_partner,distance,URY,MEX,-0.26046596013073997
displaced_partner,distance,URY,MHL,-0.2940017917002463
displaced_partner,distance,URY,MKD,-0.1460542740778397
displaced_partner,distance,URY,MUS,0.263990387531422
displaced_partner,distance,URY,MWI,0.21924579315651788
displaced_partner,distance,URY,NAM,0.07695873842759998
displaced_partner,distance,URY,NGA,-0.09877333117367595
displaced_partner,distance,URY,NIC,-0.9286900530782866
displaced_partner,distance,URY,NLD,0.1248797883436767
displaced_partner,distance,URY,NOR,0.17552575102803777
displaced_partner,distance,URY,NPL,-0.498365380718275
displaced_partner,distance,URY,PAK,0.3692109874187512
displaced_partner,distance,URY,POL,0.10297005839408192
displaced_partner,distance,URY,PRT,0.25049577529203637
displaced_partner,distance,URY,PRY,-0.21444282178033566
displaced_partner,distance,URY,ROU,0.14421125824594602
displaced_partner,distance,URY,RWA,-0.7017796846768704
displaced_partner,distance,URY,SEN,0.3161296498792969
displaced_partner,distance,URY,SGP,0.029294467249698468
displaced_partner,distance,URY,SLV,-0.059322327996889704
displaced_partner,distance,URY,SUR,0.15132669072748145
displaced_partner,distance,URY,SVK,0.1248797883436774
displaced_partner,distance,URY,SVN,0.12487978834367672
displaced_partner,distance,URY,SWE,-0.24629101032311074
displaced_partner,distance,URY,SWZ,0.4398901150403372
displaced_partner,distance,URY,SYR,-0.2147337733621971
displaced_partner,distance,URY,TGO,-0.15365241568895813
displaced_partner,distance,URY,TTO,-0.1566778801281006
displaced_partner,distance,URY,TUN,0.6127628219484006
displaced_partner,distance,URY,TUR,0.9525874089298997
displaced_partner,distance,URY,UGA,0.49000303281201035
displaced_partner,distance,URY,VCT,-0.0657857532921923
displaced_partner,distance,URY,WSM,-0.12836477102290006
displaced_partner,distance,NZL,AFG,0.13027978479541816
displaced_partner,distance,NZL,ALB,-0.031224640029013453
displaced_partner,distance,NZL,AND,-0.017392500206048572
displaced_partner,distance,NZL,ARE,0.30758653688680326
displaced_partner,distance,NZL,ARG,-0.23347927040863345
displaced_partner,distance,NZL,ATG,-0.15427526313893383
displaced_partner,distance,NZL,AUT,0.010699563121212377
displaced_partner,distance,NZL,AZE,0.37813176593921227
displaced_partner,distance,NZL,BGD,0.15905230100732592
displaced_partner,distance,NZL,BGR,-0.09311972006201948
displaced_partner,distance,NZL,BHR,0.18218125395066234
displaced_partner,distance,NZL,BHS,-0.09533794687498019
displaced_partner,distance,NZL,BLR,0.2217076786852219
displaced_partner,distance,NZL,BLZ,0.0014227131952444627
displaced_partner,distance,NZL,BOL,-0.41421285837701544
displaced_partner,distance,NZL,BRB,0.07909727975723681
displaced_partner,distance,NZL,BRN,0.12791013429954404
displaced_partner,distance,NZL,BTN,-0.051217465643810856
displaced_partner,distance,NZL,BWA,0.026282496221779333
displaced_partner,distance,NZL,CAN,-0.10093123945755458
displaced_partner,distance,NZL,CIV,0.06369509692444693
displaced_partner,distance,NZL,COL,0.08706133616965142
displaced_partner,distance,NZL,COM,0.12293673011560675
displaced_partner,distance,NZL,CPV,-0.13727483348976663
displaced_partner,distance,NZL,CRI,-0.05551692478653371
displaced_partner,distance,NZL,CYP,-0.07314388822660085
displaced_partner,distance,NZL,CZE,-0.18544246900599815
displaced_partner,distance,NZL,DEU,-0.17177100086716687
displaced_partner,distance,NZL,DJI,0.17557621586746402
displaced_partner,distance,NZL,DMA,0.20640235511949273
displaced_partner,distance,NZL,DNK,-0.23658185144631177
displaced_partner,distance,NZL,DOM,-0.07181203807976885
displaced_partner,distance,NZL,DZA,0.11608749585239815
displaced_partner,distance,NZL,ECU,-0.34084663835951107
displaced_partner,distance,NZL,EGY,0.34542747503404136
displaced_partner,distance,NZL,ESP,0.02948822745039301
displaced_partner,distance,NZL,EST,-0.06585754289121169
displaced_partner,distance,NZL,FIN,-6.097123218062374e-5
displaced_partner,distance,NZL,FJI,-0.3662956061682105
displaced_partner,distance,NZL,FRA,-0.03414900216439482
displaced_partner,distance,NZL,FSM,0.05882991807706734
displaced_partner,distance,NZL,GEO,-0.09195818638388857
displaced_partner,distance,NZL,GRC,0.11839971676718616
displaced_partner,distance,NZL,GRD,-0.07556636366120956
displaced_partner,distance,NZL,GTM,0.19965466777807162
displaced_partner,distance,NZL,GUY,0.018625869213808287
displaced_partner,distance,NZL,HND,-0.11274700317593411
displaced_partner,distance,NZL,HRV,-0.06913034815377644
displaced_partner,distance,NZL,HTI,0.0831515476316065
displaced_partner,distance,NZL,HUN,-0.25699471006234426
displaced_partner,distance,NZL,IND,-0.17731088353957106
displaced_partner,distance,NZL,IRL,0.015403282157034648
displaced_partner,distance,NZL,ISL,-0.12367589093886285
displaced_partner,distance,NZL,ISR,-0.1665051717764145
displaced_partner,distance,NZL,ITA,-0.24665588638379307
displaced_partner,distance,NZL,JAM,0.03546174057217102
displaced_partner,distance,NZL,JOR,0.2117331618338541
displaced_partner,distance,NZL,KEN,0.08742570298624852
displaced_partner,distance,NZL,KNA,0.2931695686719261
displaced_partner,distance,NZL,LBN,0.10068878467076403
displaced_partner,distance,NZL,LBY,0.15470894281727393
displaced_partner,distance,NZL,LCA,-0.05901944025928307
displaced_partner,distance,NZL,LKA,0.09184235406401577
displaced_partner,distance,NZL,LSO,0.004532594839056467
displaced_partner,distance,NZL,LTU,-0.23658185144629162
displaced_partner,distance,NZL,LVA,-0.09117558926869584
displaced_partner,distance,NZL,MAR,0.23169016115762942
displaced_partner,distance,NZL,MDA,-0.06631811964722013
displaced_partner,distance,NZL,MDG,0.10103522533228258
displaced_partner,distance,NZL,MDV,-0.09557010849119507
displaced_partner,distance,NZL,MEX,-0.2164827309799309
displaced_partner,distance,NZL,MHL,0.8003212270678917
displaced_partner,distance,NZL,MKD,-0.12161073235316189
displaced_partner,distance,NZL,MUS,-0.043528770168029585
displaced_partner,distance,NZL,MWI,0.2960967406481591
displaced_partner,distance,NZL,NAM,0.04182900962831075
displaced_partner,distance,NZL,NGA,-0.013710640661228138
displaced_partner,distance,NZL,NIC,-0.13287425086952842
displaced_partner,distance,NZL,NLD,-0.28668868244429413
displaced_partner,distance,NZL,NOR,-0.002130782338936949
displaced_partner,distance,NZL,NPL,-0.07758221812243615
displaced_partner,distance,NZL,PAK,0.09705307594745112
displaced_partner,distance,NZL,POL,-0.2568173631012762
displaced_partner,distance,NZL,PRT,-0.04424773028999183
displaced_partner,distance,NZL,PRY,0.024389152716862195
displaced_partner,distance,NZL,ROU,-0.09449096307267349
displaced_partner,distance,NZL,RWA,-0.06247511879593137
displaced_partner,distance,NZL,SEN,0.038620414674462554
displaced_partner,distance,NZL,SGP,0.04343398245753434
displaced_partner,distance,NZL,SLV,-0.17689046283475227
displaced_partner,distance,NZL,SUR,0.20531586854042516
displaced_partner,distance,NZL,SVK,-0.1843418258348987
displaced_partner,distance,NZL,SVN,-0.008546458111544947
displaced_partner,distance,NZL,SWE,-0.0588092724813698
displaced_partner,distance,NZL,SWZ,0.20297393601764288
displaced_partner,distance,NZL,SYR,0.2575421107280082
displaced_partner,distance,NZL,TGO,-0.14184631806311532
displaced_partner,distance,NZL,TTO,0.00941743325796307
displaced_partner,distance,NZL,TUN,0.09469652389861669
displaced_partner,distance,NZL,TUR,0.24995342497419457
displaced_partner,distance,NZL,UGA,0.4115227696268047
displaced_partner,distance,NZL,VCT,0.07301234420079138
displaced_partner,distance,NZL,WSM,-0.5511445894987161
displaced_partner,agreement,KOR,AFG,-0.07503541171041621
displaced_partner,agreement,KOR,ALB,-0.0022610076446207632
displaced_partner,agreement,KOR,AND,-0.10394297590267651
displaced_partner,agreement,KOR,ARE,0.04992850938436688
displaced_partner,agreement,KOR,ARG,0.09034978522992514
displaced_partner,agreement,KOR,ATG,0.01626153744082514
displaced_partner,agreement,KOR,AUT,-0.07687653655300308
displaced_partner,agreement,KOR,AZE,0.2157176818311596
displaced_partner,agreement,KOR,BGD,0.10486094456977059
displaced_partner,agreement,KOR,BGR,-0.12485131746204091
displaced_partner,agreement,KOR,BHR,0.08360100472491466
displaced_partner,agreement,KOR,BHS,0.10834584830394627
displaced_partner,agreement,KOR,BLR,0.1660344883454885
displaced_partner,agreement,KOR,BLZ,0.11414110867857447
displaced_partner,agreement,KOR,BOL,0.005305076527707919
displaced_partner,agreement,KOR,BRB,0.2373448757401776
displaced_partner,agreement,KOR,BRN,0.15739387169179567
displaced_partner,agreement,KOR,BTN,0.1692249249776946
displaced_partner,agreement,KOR,BWA,0.0794319158941989
displaced_partner,agreement,KOR,CAN,-0.15531406999136013
displaced_partner,agreement,KOR,CIV,-0.11772231167119948
displaced_partner,agreement,KOR,COL,0.1495410833659367
displaced_partner,agreement,KOR,COM,-0.026215827228963876
displaced_partner,agreement,KOR,CPV,0.02435000744161689
displaced_partner,agreement,KOR,CRI,-0.030545359971854865
displaced_partner,agreement,KOR,CYP,-0.14640531219065145
displaced_partner,agreement,KOR,CZE,-0.07045709559689241
displaced_partner,agreement,KOR,DEU,-0.09087726523301616
displaced_partner,agreement,KOR,DJI,-0.053737767097566974
displaced_partner,agreement,KOR,DMA,0.04562646468291846
displaced_partner,agreement,KOR,DNK,-0.010422569240358436
displaced_partner,agreement,KOR,DOM,-0.21235622581936425
displaced_partner,agreement,KOR,DZA,0.126897363375932
displaced_partner,agreement,KOR,ECU,0.06424492867114594
displaced_partner,agreement,KOR,EGY,0.1069958871452946
displaced_partner,agreement,KOR,ESP,-0.04566755913845322
displaced_partner,agreement,KOR,EST,-0.1186861053404744
displaced_partner,agreement,KOR,FIN,-0.04817296881823884
displaced_partner,agreement,KOR,FJI,-0.08008270706720841
displaced_partner,agreement,KOR,FRA,-0.08640740810339623
displaced_partner,agreement,KOR,FSM,-0.17161296397025705
displaced_partner,agreement,KOR,GEO,0.011337803445166297
displaced_partner,agreement,KOR,GRC,-0.09628970425718335
displaced_partner,agreement,KOR,GRD,0.1955543171163083
displaced_partner,agreement,KOR,GTM,-0.07242251960195811
displaced_partner,agreement,KOR,GUY,0.144350668046719
displaced_partner,agreement,KOR,HND,-0.04613727922849497
displaced_partner,agreement,KOR,HRV,-0.2013065792802339
displaced_partner,agreement,KOR,HTI,0.0358609350193549
displaced_partner,agreement,KOR,HUN,-0.047110829239394476
displaced_partner,agreement,KOR,IND,-0.0021538366854402737
displaced_partner,agreement,KOR,IRL,-0.05200559467928537
displaced_partner,agreement,KOR,ISL,-0.044737875713073055
displaced_partner,agreement,KOR,ISR,0.15479899436573719
displaced_partner,agreement,KOR,ITA,-0.06406883024037023
displaced_partner,agreement,KOR,JAM,0.19673431526041166
displaced_partner,agreement,KOR,JOR,-0.05355566309260801
displaced_partner,agreement,KOR,KEN,-0.03858560869486706
displaced_partner,agreement,KOR,KNA,-0.5126507190035908
displaced_partner,agreement,KOR,LBN,0.04475900872663214
displaced_partner,agreement,KOR,LBY,0.15625793649250044
displaced_partner,agreement,KOR,LCA,-0.03347869569974881
displaced_partner,agreement,KOR,LKA,0.012955641047345146
displaced_partner,agreement,KOR,LSO,-0.04045812668842966
displaced_partner,agreement,KOR,LTU,-0.13736573747688757
displaced_partner,agreement,KOR,LVA,-0.10885154018631615
displaced_partner,agreement,KOR,MAR,0.06840308052100827
displaced_partner,agreement,KOR,MDA,-0.038209022472716826
displaced_partner,agreement,KOR,MDG,0.07534019258694824
displaced_partner,agreement,KOR,MDV,0.24723647917651112
displaced_partner,agreement,KOR,MEX,-0.033108141129132476
displaced_partner,agreement,KOR,MHL,-0.011831785865699204
displaced_partner,agreement,KOR,MKD,-0.18455438158240983
displaced_partner,agreement,KOR,MUS,0.21314072307942664
displaced_partner,agreement,KOR,MWI,-0.050425732401440354
displaced_partner,agreement,KOR,NAM,-0.1301656068307441
displaced_partner,agreement,KOR,NGA,-0.008627491824906056
displaced_partner,agreement,KOR,NIC,-0.14264819055888447
displaced_partner,agreement,KOR,NLD,-0.059868660676086864
displaced_partner,agreement,KOR,NOR,-0.04408276803997689
displaced_partner,agreement,KOR,NPL,-0.04697294412414782
displaced_partner,agreement,KOR,PAK,0.16141066731731316
displaced_partner,agreement,KOR,POL,-0.038618020672662616
displaced_partner,agreement,KOR,PRT,-0.07488045433820587
displaced_partner,agreement,KOR,PRY,-0.05102623804669043
displaced_partner,agreement,KOR,ROU,-0.1054366598647189
displaced_partner,agreement,KOR,RWA,-0.046321839536332315
displaced_partner,agreement,KOR,SEN,0.028037426976966418
displaced_partner,agreement,KOR,SGP,0.011193726312555396
displaced_partner,agreement,KOR,SLV,-0.05975599585135995
displaced_partner,agreement,KOR,SUR,0.04365470047288176
displaced_partner,agreement,KOR,SVK,-0.091825741211404
displaced_partner,agreement,KOR,SVN,-0.0764763778966399
displaced_partner,agreement,KOR,SWE,-0.062005552149238564
displaced_partner,agreement,KOR,SWZ,0.015573515412918609
displaced_partner,agreement,KOR,SYR,0.20616736289018361
displaced_partner,agreement,KOR,TGO,-0.00240955123137825
displaced_partner,agreement,KOR,TTO,0.12707721581889278
displaced_partner,agreement,KOR,TUN,0.07163460073765159
displaced_partner,agreement,KOR,TUR,-0.2783278869741073
displaced_partner,agreement,KOR,UGA,-0.013169498178386663
displaced_partner,agreement,KOR,VCT,0.11102993462156634
displaced_partner,agreement,KOR,WSM,0.10657481003992267
displaced_partner,agreement,AUS,AFG,-0.14105534356387422
displaced_partner,agreement,AUS,ALB,0.004323972689893693
displaced_partner,agreement,AUS,AND,0.07469767395647342
displaced_partner,agreement,AUS,ARE,0.09530383911903373
displaced_partner,agreement,AUS,ARG,-0.13816440902075408
displaced_partner,agreement,AUS,ATG,-0.0182837357458942
displaced_partner,agreement,AUS,AUT,0.00580709720680933
displaced_partner,agreement,AUS,AZE,-0.17202064960741595
displaced_partner,agreement,AUS,BGD,-0.030863172120053736
displaced_partner,agreement,AUS,BGR,-0.04562400567562404
displaced_partner,agreement,AUS,BHR,-0.09880161582821077
displaced_partner,agreement,AUS,BHS,0.16758983183476128
displaced_partner,agreement,AUS,BLR,-0.2006605676674992
displaced_partner,agreement,AUS,BLZ,0.01531546656652491
displaced_partner,agreement,AUS,BOL,-0.04916569473437314
displaced_partner,agreement,AUS,BRB,-0.009402770366721644
displaced_partner,agreement,AUS,BRN,0.07507940106579405
displaced_partner,agreement,AUS,BTN,0.09600718494686764
displaced_partner,agreement,AUS,BWA,-0.18067482748330344
displaced_partner,agreement,AUS,CAN,0.022893802579567482
displaced_partner,agreement,AUS,CIV,0.04419191569791173
displaced_partner,agreement,AUS,COL,-0.3916374685412778
displaced_partner,agreement,AUS,COM,0.013397077591555076
displaced_partner,agreement,AUS,CPV,-0.0714531683240687
displaced_partner,agreement,AUS,CRI,0.037245407664807065
displaced_partner,agreement,AUS,CYP,-0.09961718230559942
displaced_partner,agreement,AUS,CZE,-0.04652780595769408
displaced_partner,agreement,AUS,DEU,0.01693196682809555
displaced_partner,agreement,AUS,DJI,0.0513878025351716
displaced_partner,agreement,AUS,DMA,-0.10332511366863753
displaced_partner,agreement,AUS,DNK,-0.08202566135284717
displaced_partner,agreement,AUS,DOM,0.39841300372238936
displaced_partner,agreement,AUS,DZA,-0.0034868955232421448
displaced_partner,agreement,AUS,ECU,0.07202364116267164
displaced_partner,agreement,AUS,EGY,0.12128043671813137
