min_duration_years,audit_role,iso3c,country_name,first_year_in_panel,last_year_in_panel,trade_years_observed,ever_observed_china_top,first_observed_china_top_year,n_observed_china_top_periods,n_qualifying_periods,n_short_eligible_periods,n_pre_min_entry_periods,n_no_clean_prior_periods,longest_observed_china_top_period,first_qualifying_entry,sample,ever_treated,treated_years,untreated_years,first_treat
5,never_china_top_control,BHR,Bahrain,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,BHS,Bahamas,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,BIH,Bosnia & Herzegovina,1991,2023,29,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,29,
5,never_china_top_control,BLR,Belarus,1990,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,BLZ,Belize,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,BOL,Bolivia,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,BRB,Barbados,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,BRN,Brunei,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,BTN,Bhutan,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,BWA,Botswana,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,CAN,Canada,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,CHE,Switzerland,2002,2023,21,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,21,
5,never_china_top_control,CIV,Côte d’Ivoire,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,COL,Colombia,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,COM,Comoros,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,CPV,Cape Verde,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,CRI,Costa Rica,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,CYP,Cyprus,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,CZE,Czechia,1993,2023,30,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,30,
5,never_china_top_control,DEU,Germany,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,DJI,Djibouti,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,DMA,Dominica,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,DNK,Denmark,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,DOM,Dominican Republic,1990,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,DZA,Algeria,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,ECU,Ecuador,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,EGY,Egypt,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,ESP,Spain,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,EST,Estonia,1991,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,FIN,Finland,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,FJI,Fiji,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,FRA,France,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,FSM,Micronesia (Federated States of),1991,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,GBR,United Kingdom,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,GEO,Georgia,1993,2023,30,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,30,
5,never_china_top_control,GNB,Guinea-Bissau,1990,2023,30,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,30,
5,never_china_top_control,GRC,Greece,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,GRD,Grenada,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,GTM,Guatemala,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,GUY,Guyana,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,HND,Honduras,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,HRV,Croatia,1992,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,HTI,Haiti,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,HUN,Hungary,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,IND,India,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,IRL,Ireland,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,ISL,Iceland,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,ISR,Israel,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,ITA,Italy,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,JAM,Jamaica,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,JOR,Jordan,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,KEN,Kenya,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,KHM,Cambodia,1991,2023,30,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,30,
5,never_china_top_control,KIR,Kiribati,2000,2023,23,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,23,
5,never_china_top_control,KNA,St. Kitts & Nevis,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,LBN,Lebanon,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,LBY,Libya,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,LCA,St. Lucia,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,LKA,Sri Lanka,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,LSO,Lesotho,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,LTU,Lithuania,1991,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,LUX,Luxembourg,1990,2023,24,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,24,
5,never_china_top_control,LVA,Latvia,1991,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,MAR,Morocco,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,MCO,Monaco,1993,2023,10,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,10,
5,never_china_top_control,MDA,Moldova,1992,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,MDG,Madagascar,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,MDV,Maldives,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,MEX,Mexico,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,MHL,Marshall Islands,1991,2023,32,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,32,
5,never_china_top_control,MKD,North Macedonia,1993,2023,30,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,30,
5,never_china_top_control,MNE,Montenegro,2006,2023,17,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,17,
5,never_china_top_control,MUS,Mauritius,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,MWI,Malawi,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,NAM,Namibia,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,NER,Niger,1990,2023,30,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,30,
5,never_china_top_control,NGA,Nigeria,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,NIC,Nicaragua,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,NLD,Netherlands,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,NOR,Norway,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,NPL,Nepal,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,NRU,Nauru,2000,2023,23,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,23,
5,never_china_top_control,PAK,Pakistan,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,PLW,Palau,1995,2023,25,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,25,
5,never_china_top_control,POL,Poland,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,PRT,Portugal,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,PRY,Paraguay,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,ROU,Romania,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,RWA,Rwanda,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,SEN,Senegal,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,SGP,Singapore,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,SLV,El Salvador,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,SMR,San Marino,1991,2023,23,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,23,
5,never_china_top_control,SOM,Somalia,1990,2023,23,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,23,
5,never_china_top_control,STP,São Tomé & Príncipe,1991,2023,24,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,24,
5,never_china_top_control,SUR,Suriname,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,SVK,Slovakia,1993,2023,30,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,30,
5,never_china_top_control,SVN,Slovenia,1992,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,SWE,Sweden,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,SWZ,Eswatini,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,SYC,Seychelles,1990,2023,31,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,31,
5,never_china_top_control,SYR,Syria,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,TGO,Togo,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,TJK,Tajikistan,1992,2023,30,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,30,
5,never_china_top_control,TON,Tonga,1999,2023,24,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,24,
5,never_china_top_control,TTO,Trinidad & Tobago,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,TUN,Tunisia,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,TUR,Turkey,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,TUV,Tuvalu,2001,2023,22,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,22,
5,never_china_top_control,UGA,Uganda,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,USA,United States,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,VCT,St. Vincent & Grenadines,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,VUT,Vanuatu,1990,2023,32,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,32,
5,never_china_top_control,WSM,Samoa,1990,2023,33,FALSE,,0,0,0,0,0,0,,risk_set_restricted,FALSE,0,33,
5,never_china_top_control,AFG,Afghanistan,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ALB,Albania,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ARE,United Arab Emirates,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ARG,Argentina,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ATG,Antigua & Barbuda,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,AUT,Austria,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BGD,Bangladesh,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BGR,Bulgaria,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BHR,Bahrain,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BHS,Bahamas,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BLZ,Belize,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BOL,Bolivia,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BRB,Barbados,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BRN,Brunei,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BTN,Bhutan,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,BWA,Botswana,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,CAN,Canada,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,CIV,Côte d’Ivoire,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,COL,Colombia,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,COM,Comoros,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,CPV,Cape Verde,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,CRI,Costa Rica,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,CYP,Cyprus,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,DEU,Germany,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,DJI,Djibouti,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,DMA,Dominica,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,DNK,Denmark,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,DZA,Algeria,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ECU,Ecuador,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,EGY,Egypt,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ESP,Spain,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,FIN,Finland,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,FJI,Fiji,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,FRA,France,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,GBR,United Kingdom,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,GRC,Greece,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,GRD,Grenada,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,GTM,Guatemala,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,GUY,Guyana,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,HND,Honduras,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,HTI,Haiti,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,HUN,Hungary,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,IND,India,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,IRL,Ireland,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ISL,Iceland,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ISR,Israel,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ITA,Italy,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,JAM,Jamaica,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,JOR,Jordan,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,KEN,Kenya,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,KNA,St. Kitts & Nevis,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,LBN,Lebanon,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,LBY,Libya,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,LCA,St. Lucia,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,LKA,Sri Lanka,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,LSO,Lesotho,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,MAR,Morocco,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,MDG,Madagascar,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,MDV,Maldives,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,MEX,Mexico,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,MUS,Mauritius,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,MWI,Malawi,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,NAM,Namibia,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,NGA,Nigeria,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,NIC,Nicaragua,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,NLD,Netherlands,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,NOR,Norway,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,NPL,Nepal,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,PAK,Pakistan,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,POL,Poland,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,PRT,Portugal,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,PRY,Paraguay,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,ROU,Romania,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,RWA,Rwanda,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,SEN,Senegal,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,SGP,Singapore,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,SLV,El Salvador,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,SUR,Suriname,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,SWE,Sweden,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,SWZ,Eswatini,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,SYR,Syria,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,TGO,Togo,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,TTO,Trinidad & Tobago,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,TUN,Tunisia,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,TUR,Turkey,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,UGA,Uganda,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,USA,United States,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,VCT,St. Vincent & Grenadines,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,WSM,Samoa,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
5,never_china_top_control,CSK,,1990,1992,3,FALSE,,0,0,0,0,0,0,,,,,,
5,never_china_top_control,YUG,,1990,2023,2,FALSE,,0,0,0,0,0,0,,,,,,
5,treated_qualifying,AGO,Angola,1990,2023,33,TRUE,2007,1,1,0,0,0,16,2007,clean_single_spell,TRUE,16,17,2007
5,treated_qualifying,AUS,Australia,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,clean_single_spell,TRUE,14,19,2009
5,treated_qualifying,BRA,Brazil,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,clean_single_spell,TRUE,14,19,2009
5,treated_qualifying,CHL,Chile,1990,2023,33,TRUE,2007,1,1,0,0,0,16,2007,clean_single_spell,TRUE,16,17,2007
5,treated_qualifying,COD,Congo - Kinshasa,1990,2023,32,TRUE,2008,1,1,0,0,0,14,2008,clean_single_spell,TRUE,14,18,2008
5,treated_qualifying,ERI,Eritrea,1993,2023,30,TRUE,2014,1,1,0,0,0,9,2014,clean_single_spell,TRUE,9,21,2014
5,treated_qualifying,GAB,Gabon,1990,2023,33,TRUE,2017,1,1,0,0,0,6,2017,clean_single_spell,TRUE,6,27,2017
5,treated_qualifying,JPN,Japan,1990,2023,33,TRUE,2008,1,1,0,0,0,15,2008,clean_single_spell,TRUE,15,18,2008
