iso3c,year,hr,dist,n,ctrl,gap,cue,e
URY,1997,TRUE,0.6499999999999999,20,0.6273590648380565,0.022640935161943432,2013,-16
URY,1998,FALSE,0.27419354838709675,62,0.34203878482441435,-0.0678452364373176,2013,-15
URY,1998,TRUE,0.4666666666666666,15,0.5553096141331435,-0.08864294746647688,2013,-15
URY,1999,FALSE,0.30303030303030304,66,0.3803680832377631,-0.07733778020746007,2013,-14
URY,1999,TRUE,0.4499999999999999,20,0.5995909366983039,-0.14959093669830398,2013,-14
URY,2000,FALSE,0.28813559322033894,59,0.3201950338413263,-0.03205944062098737,2013,-13
URY,2000,TRUE,0.411764705882353,17,0.5252465834818776,-0.1134818775995246,2013,-13
URY,2001,FALSE,0.2295081967213115,61,0.30778846264012477,-0.07828026591881326,2013,-12
URY,2001,TRUE,0.38095238095238093,21,0.5142013412809799,-0.133248960328599,2013,-12
URY,2002,FALSE,0.4567901234567903,81,0.47511427221484254,-0.018324148758052217,2013,-11
URY,2002,TRUE,0.4285714285714286,21,0.49567211679993634,-0.06710068822850773,2013,-11
URY,2003,FALSE,0.22222222222222218,63,0.30206594875457315,-0.07984372653235097,2013,-10
URY,2003,TRUE,0.36000000000000004,25,0.5050867450309671,-0.14508674503096702,2013,-10
URY,2004,FALSE,0.24615384615384617,65,0.32087222642439633,-0.07471838027055017,2013,-9
URY,2004,TRUE,0.35,20,0.5325011246063878,-0.1825011246063878,2013,-9
URY,2005,FALSE,0.19999999999999993,75,0.29568144384680006,-0.09568144384680013,2013,-8
URY,2005,TRUE,0.5238095238095238,21,0.5443264767568173,-0.0205169529472935,2013,-8
URY,2006,FALSE,0.19999999999999998,80,0.3028486495398367,-0.10284864953983672,2013,-7
URY,2006,TRUE,0.46428571428571425,28,0.5781956096034888,-0.11390989531777457,2013,-7
URY,2007,FALSE,0.12121212121212126,66,0.2573832137593102,-0.13617109254718895,2013,-6
URY,2007,TRUE,0.46153846153846145,26,0.5804959481241908,-0.11895748658572936,2013,-6
URY,2008,FALSE,0.2794117647058824,68,0.34953220114933625,-0.07012043644345384,2013,-5
URY,2008,TRUE,0.4615384615384615,26,0.5548260330786821,-0.09328757154022055,2013,-5
URY,2009,FALSE,0.10169491525423731,59,0.25941285716975915,-0.15771794191552185,2013,-4
URY,2009,TRUE,0.4,25,0.5554167855681422,-0.1554167855681422,2013,-4
URY,2010,FALSE,0.08196721311475409,61,0.21474184877014998,-0.13277463565539588,2013,-3
URY,2010,TRUE,0.625,24,0.6596175208867265,-0.03461752088672654,2013,-3
URY,2011,FALSE,0.16901408450704225,71,0.34558760142295536,-0.1765735169159131,2013,-2
URY,2011,TRUE,0.375,24,0.6243208119528236,-0.24932081195282363,2013,-2
URY,2012,FALSE,0.23809523809523805,63,0.34339293290185596,-0.10529769480661791,2013,-1
URY,2012,TRUE,0.30434782608695654,23,0.5423577405443837,-0.23800991445742714,2013,-1
URY,2013,FALSE,0.11627906976744184,43,0.3105695101089998,-0.19429044034155796,2013,0
URY,2013,TRUE,0.28571428571428575,21,0.5619948222203861,-0.27628053650610035,2013,0
URY,2014,FALSE,0.11666666666666664,60,0.31249999776209914,-0.1958333310954325,2013,1
URY,2014,TRUE,0.44444444444444436,18,0.7004926477494351,-0.25604820330499073,2013,1
URY,2015,FALSE,0.2692307692307693,52,0.4085853903356554,-0.1393546211048861,2013,2
URY,2015,TRUE,0.4,20,0.6794730655679692,-0.27947306556796914,2013,2
URY,2016,FALSE,0.43877551020408173,98,0.49016557169115943,-0.0513900614870777,2013,3
URY,2016,TRUE,0.42105263157894735,19,0.7186409408158634,-0.29758830923691604,2013,3
URY,2017,FALSE,0.5280898876404495,89,0.5493215228769344,-0.021231635236484858,2013,4
URY,2017,TRUE,0.33333333333333337,30,0.5555539765095702,-0.2222206431762368,2013,4
URY,2018,FALSE,0.2535211267605634,71,0.40905097640715415,-0.15552984964659078,2013,5
URY,2018,TRUE,0.5238095238095238,21,0.720647389410105,-0.19683786560058114,2013,5
URY,2019,FALSE,0.24324324324324326,74,0.42209464127479757,-0.1788513980315543,2013,6
URY,2019,TRUE,0.5,14,0.7993445123252816,-0.2993445123252816,2013,6
ZAF,1993,FALSE,0,1,0.30338125388068615,-0.30338125388068615,2010,-17
ZAF,1994,FALSE,0.09999999999999996,50,0.2835417958968734,-0.18354179589687342,2010,-16
ZAF,1994,TRUE,0.5,14,0.6988770129546829,-0.19887701295468285,2010,-16
ZAF,1995,FALSE,0.125,64,0.3023974022454539,-0.17739740224545392,2010,-15
ZAF,1995,TRUE,0.7142857142857142,14,0.7952797741632693,-0.08099405987755515,2010,-15
ZAF,1996,FALSE,0.15517241379310345,58,0.29394032928940267,-0.13876791549629922,2010,-14
ZAF,1996,TRUE,0.5294117647058824,17,0.7317738711646274,-0.20236210645874508,2010,-14
ZAF,1997,FALSE,0.23333333333333328,60,0.30726109903180937,-0.07392776569847609,2010,-13
ZAF,1997,TRUE,0.42857142857142855,21,0.6273590648380565,-0.19878763626662793,2010,-13
ZAF,1998,FALSE,0.2419354838709677,62,0.34203878482441435,-0.10010330095344666,2010,-12
ZAF,1998,TRUE,0.33333333333333337,15,0.5553096141331435,-0.22197628079981013,2010,-12
ZAF,1999,FALSE,0.296875,64,0.3803680832377631,-0.08349308323776311,2010,-11
ZAF,1999,TRUE,0.5263157894736843,19,0.5995909366983039,-0.07327514722461959,2010,-11
ZAF,2000,FALSE,0.2542372881355932,59,0.3201950338413263,-0.0659577457057331,2010,-10
ZAF,2000,TRUE,0.411764705882353,17,0.5252465834818776,-0.1134818775995246,2010,-10
ZAF,2001,FALSE,0.22033898305084745,59,0.30778846264012477,-0.08744947958927732,2010,-9
ZAF,2001,TRUE,0.35,20,0.5142013412809799,-0.16420134128097996,2010,-9
ZAF,2002,FALSE,0.30864197530864185,81,0.47511427221484254,-0.1664722969062007,2010,-8
ZAF,2002,TRUE,0.047619047619047596,21,0.49567211679993634,-0.4480530691808887,2010,-8
ZAF,2003,FALSE,0.125,64,0.30206594875457315,-0.17706594875457315,2010,-7
ZAF,2003,TRUE,0.08333333333333333,24,0.5050867450309671,-0.42175341169763375,2010,-7
ZAF,2004,FALSE,0.12307692307692308,65,0.32087222642439633,-0.19779530334747325,2010,-6
ZAF,2004,TRUE,0.04999999999999999,20,0.5325011246063878,-0.4825011246063878,2010,-6
ZAF,2005,FALSE,0.17105263157894735,76,0.29568144384680006,-0.12462881226785272,2010,-5
ZAF,2005,TRUE,0.1818181818181818,22,0.5443264767568173,-0.36250829493863557,2010,-5
ZAF,2006,FALSE,0.1375,80,0.3028486495398367,-0.1653486495398367,2010,-4
ZAF,2006,TRUE,0.1785714285714286,28,0.5781956096034888,-0.3996241810320602,2010,-4
ZAF,2007,FALSE,0.10606060606060608,66,0.2573832137593102,-0.15132260769870415,2010,-3
ZAF,2007,TRUE,0.23076923076923073,26,0.5804959481241908,-0.3497267173549601,2010,-3
ZAF,2008,FALSE,0.13235294117647062,68,0.34953220114933625,-0.21717925997286563,2010,-2
ZAF,2008,TRUE,0.19230769230769232,26,0.5548260330786821,-0.36251834077098977,2010,-2
ZAF,2009,FALSE,0.11290322580645165,62,0.25941285716975915,-0.1465096313633075,2010,-1
ZAF,2009,TRUE,0.16,25,0.5554167855681422,-0.3954167855681422,2010,-1
ZAF,2010,FALSE,0.09677419354838711,62,0.21474184877014998,-0.11796765522176288,2010,0
ZAF,2010,TRUE,0.375,24,0.6596175208867265,-0.28461752088672654,2010,0
ZAF,2011,FALSE,0.2463768115942029,69,0.34558760142295536,-0.09921078982875245,2010,1
ZAF,2011,TRUE,0.21739130434782603,23,0.6243208119528236,-0.4069295076049976,2010,1
ZAF,2012,FALSE,0.22222222222222215,63,0.34339293290185596,-0.12117071067963381,2010,2
ZAF,2012,TRUE,0.27272727272727276,22,0.5423577405443837,-0.2696304678171109,2010,2
ZAF,2013,FALSE,0.19047619047619047,42,0.3105695101089998,-0.12009331963280934,2010,3
ZAF,2013,TRUE,0.10000000000000002,20,0.5619948222203861,-0.46199482222038607,2010,3
ZAF,2014,FALSE,0.13114754098360654,61,0.31249999776209914,-0.1813524567784926,2010,4
ZAF,2014,TRUE,0.3333333333333333,18,0.7004926477494351,-0.3671593144161018,2010,4
ZAF,2015,FALSE,0.2692307692307693,52,0.4085853903356554,-0.1393546211048861,2010,5
ZAF,2015,TRUE,0.2,20,0.6794730655679692,-0.47947306556796915,2010,5
ZAF,2016,FALSE,0.29787234042553185,94,0.49016557169115943,-0.19229323126562758,2010,6
ZAF,2016,TRUE,0.21052631578947367,19,0.7186409408158634,-0.5081146250263897,2010,6
ZAF,2017,FALSE,0.47126436781609193,87,0.5493215228769344,-0.07805715506084243,2010,7
ZAF,2017,TRUE,0.23333333333333328,30,0.5555539765095702,-0.3222206431762369,2010,7
ZAF,2018,FALSE,0.25352112676056343,71,0.40905097640715415,-0.15552984964659072,2010,8
ZAF,2018,TRUE,0.33333333333333337,21,0.720647389410105,-0.3873140560767716,2010,8
ZAF,2019,FALSE,0.25,72,0.42209464127479757,-0.17209464127479757,2010,9
ZAF,2019,TRUE,0.3571428571428571,14,0.7993445123252816,-0.4422016551824245,2010,9
