iso3c,country_name,year,trade_rank_row_present,trade_rank_observed,n_top_ties,top_partner,top_export_value,rank_CHN,rank_USA,china_top_status,previous_china_top_status,china_top_period_start,china_top_period_id,unga_row_present,outcome_observed,ideal_point_all,q50_percent_all,china_ideal,abs_distance_china,us_agree,china_agree,qualifying_period,china_top,country_role,first_qualifying_entry,first_treat,n_qualifying_periods,main_risk_set_eligible,main_estimation_candidate,untreated_observations,treated_observations,main_estimation_included,row_status
EST,Estonia,2011,TRUE,TRUE,1,SWE,2952.984348000001,16,4,0,0,FALSE,,TRUE,TRUE,1.036264,1.035845,-0.754455,1.7902999999999998,0.5294118,0.4852941,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2012,TRUE,TRUE,1,SWE,2144.4941860000004,21,8,0,0,FALSE,,TRUE,TRUE,1.025809,1.019845,-0.8510257,1.8708706999999998,0.3823529,0.4848485,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2013,TRUE,TRUE,1,SWE,2479.4623449999995,15,8,0,0,FALSE,,TRUE,TRUE,1.039906,1.036318,-0.5016398,1.5379578,0.4285714,0.4920635,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2014,TRUE,TRUE,1,SWE,2600.7813870000004,17,9,0,0,FALSE,,TRUE,TRUE,1.040483,1.03648,-0.8419434,1.8784234,0.4177215,0.4615385,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2015,TRUE,TRUE,1,SWE,2064.1144290000007,14,8,0,0,FALSE,,TRUE,TRUE,1.133841,1.126806,-0.2373872,1.3641931999999999,0.5205479,0.4861111,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2016,TRUE,TRUE,1,SWE,1982.3801389999999,15,4,0,0,FALSE,,TRUE,TRUE,1.141194,1.141,-0.4583549,1.5993549,0.5384615,0.4285714,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2017,TRUE,TRUE,1,FIN,1779.1052909999999,14,8,0,0,FALSE,,TRUE,TRUE,1.085899,1.084673,-0.3641752,1.4488482,0.4,0.5333333,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2018,TRUE,TRUE,1,FIN,2022.831355000001,14,5,0,0,FALSE,,TRUE,TRUE,1.147035,1.146469,-0.5071276,1.6535966,0.4210526,0.5376344,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2019,TRUE,TRUE,1,FIN,1906.712473999999,13,5,0,0,FALSE,,TRUE,TRUE,1.165947,1.167511,-0.3713594,1.5388704,0.4615385,0.4719101,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2020,TRUE,TRUE,1,FIN,1875.7630670000003,13,4,0,0,FALSE,,TRUE,TRUE,1.244252,1.238948,-0.5869334,1.8258814,0.4583333,0.5212766,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2021,TRUE,TRUE,1,FIN,2259.210794000001,14,2,0,0,FALSE,,TRUE,TRUE,1.205332,1.202944,-0.2669331,1.4698771,0.5394737,0.4675325,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
EST,Estonia,2022,TRUE,TRUE,1,FIN,2645.428174000001,14,5,0,0,FALSE,,TRUE,TRUE,1.331353,1.326505,-1.086565,2.4130700000000003,0.6363636,0.3908046,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,31,0,TRUE,included_estimation
ETF,ETF,1990,TRUE,TRUE,1,JPN,16.393652000000003,,,0,,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
ETF,ETF,1991,TRUE,TRUE,1,JPN,10.913418,,3,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
ETF,ETF,1992,TRUE,TRUE,1,JPN,8.195065,,4,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FIN,Finland,1990,TRUE,TRUE,1,SWE,3474.7320799999993,19,6,0,,FALSE,,TRUE,TRUE,1.019839,1.018842,-0.143984,1.162826,0.2142857,0.6385542,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,1991,TRUE,TRUE,1,DEU,3897.0460239999993,16,4,0,0,FALSE,,TRUE,TRUE,1.289441,1.287962,-0.2905311,1.5784931,0.3055556,0.5507246,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,1992,TRUE,TRUE,1,DEU,4112.051896999999,16,5,0,0,FALSE,,TRUE,TRUE,1.326507,1.325303,-0.7378384,2.0631414,0.3013699,0.4714286,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,1993,TRUE,TRUE,1,DEU,3358.2327909999985,16,4,0,0,FALSE,,TRUE,TRUE,1.382218,1.378002,-1.468695,2.846697,0.359375,0.4516129,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,1994,TRUE,TRUE,1,DEU,4242.195992000001,16,4,0,0,FALSE,,TRUE,TRUE,1.52212,1.524916,-1.684626,3.209542,0.4264706,0.530303,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,1995,TRUE,TRUE,1,DEU,4561.638418000001,15,4,0,0,FALSE,,TRUE,TRUE,1.247129,1.238218,-1.565179,2.8033970000000004,0.3950617,0.5512821,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,1996,TRUE,TRUE,1,DEU,4133.6551930000005,17,4,0,0,FALSE,,TRUE,TRUE,1.564128,1.564361,-1.316512,2.880873,0.5,0.5,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,1997,TRUE,TRUE,1,DEU,3929.3866019999996,15,4,0,0,FALSE,,TRUE,TRUE,1.520569,1.52145,-1.181073,2.7025230000000002,0.4722222,0.4788732,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,1998,TRUE,TRUE,1,DEU,4461.546689999999,9,4,0,0,FALSE,,TRUE,TRUE,1.242657,1.241072,-0.4062771,1.6473491,0.421875,0.516129,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,1999,TRUE,TRUE,1,DEU,4481.928276999999,6,4,0,0,FALSE,,TRUE,TRUE,1.136203,1.133082,-0.6530834,1.7861653999999998,0.4117647,0.4852941,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2000,TRUE,TRUE,1,DEU,4195.643918000002,6,4,0,0,FALSE,,TRUE,TRUE,1.197698,1.197198,-0.7212266,1.9184246,0.4029851,0.5373134,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2001,TRUE,TRUE,1,DEU,5481.655486999998,5,3,0,0,FALSE,,TRUE,TRUE,1.15898,1.154333,-0.5587573,1.7130903000000002,0.3913043,0.5,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2002,TRUE,TRUE,1,DEU,5586.085184999999,9,3,0,0,FALSE,,TRUE,TRUE,1.055592,1.054438,-0.5099596,1.5643976,0.32,0.5138889,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2003,TRUE,TRUE,1,DEU,5187.650730000002,9,4,0,0,FALSE,,TRUE,TRUE,1.106753,1.103193,-0.9323112,2.0355042,0.3684211,0.5066667,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2004,TRUE,TRUE,1,DEU,6419.332050999999,5,4,0,0,FALSE,,TRUE,TRUE,0.9974797,0.9955885,-0.817833,1.8134215,0.3472222,0.5492958,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2005,TRUE,TRUE,1,DEU,9291.095000000001,8,3,0,0,FALSE,,TRUE,TRUE,1.037949,1.032464,-0.7103264,1.7427904,0.3378378,0.5675676,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2006,TRUE,TRUE,1,DEU,9883.702822000003,8,4,0,0,FALSE,,TRUE,TRUE,0.9781672,0.9775926,-0.8486401,1.8262327,0.2826087,0.5666667,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2007,TRUE,TRUE,1,DEU,10009.670352000005,7,3,0,0,FALSE,,TRUE,TRUE,0.9480143,0.9471038,-0.613176,1.5602798,0.3037975,0.5769231,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2008,TRUE,TRUE,1,DEU,10931.308691999995,8,4,0,0,FALSE,,TRUE,TRUE,0.9021886,0.902016,-0.6454301,1.5474461000000002,0.3026316,0.5135135,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2009,TRUE,TRUE,1,DEU,6876.541710999999,6,3,0,0,FALSE,,TRUE,TRUE,0.9098453,0.9078794,-0.6217243,1.5296037,0.3970588,0.5,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2010,TRUE,TRUE,1,DEU,7404.722888999997,4,5,0,0,FALSE,,TRUE,TRUE,0.8647892,0.8666556,-0.8489467,1.7156023,0.358209,0.5522388,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2011,TRUE,TRUE,1,SWE,8825.341148999998,5,6,0,0,FALSE,,TRUE,TRUE,0.9437943,0.9428074,-0.754455,1.6972624,0.5,0.4852941,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2012,TRUE,TRUE,1,SWE,7910.842389000001,6,3,0,0,FALSE,,TRUE,TRUE,0.9078243,0.9039306,-0.8510257,1.7549563,0.3623188,0.5074627,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2013,TRUE,TRUE,1,SWE,8201.443574,6,4,0,0,FALSE,,TRUE,TRUE,1.045515,1.035901,-0.5016398,1.5375408,0.4375,0.484375,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2014,TRUE,TRUE,1,DEU,9196.586099000004,6,3,0,0,FALSE,,TRUE,TRUE,0.9791555,0.9782081,-0.8419434,1.8201515000000001,0.4050633,0.4615385,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2015,TRUE,TRUE,1,DEU,9306.565878000001,5,3,0,0,FALSE,,TRUE,TRUE,0.9013513,0.900889,-0.2373872,1.1382762,0.4383562,0.5,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2016,TRUE,TRUE,1,DEU,8339.650775999999,5,3,0,0,FALSE,,TRUE,TRUE,0.9239806,0.9245233,-0.4583549,1.3828782,0.474359,0.4675325,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2017,TRUE,TRUE,1,DEU,8751.023069000006,6,3,0,0,FALSE,,TRUE,TRUE,0.908567,0.9103016,-0.3641752,1.2744768,0.3370787,0.5280899,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2018,TRUE,TRUE,1,DEU,9562.660593999997,5,3,0,0,FALSE,,TRUE,TRUE,0.9163055,0.9153174,-0.5071276,1.422445,0.3578947,0.5268817,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2019,TRUE,TRUE,1,DEU,9505.966414,5,3,0,0,FALSE,,TRUE,TRUE,0.9143364,0.9125181,-0.3713594,1.2838775,0.3736264,0.4719101,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2020,TRUE,TRUE,1,DEU,8122.583302999999,5,3,0,0,FALSE,,TRUE,TRUE,0.9231072,0.9198622,-0.5869334,1.5067956,0.3958333,0.5212766,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2021,TRUE,TRUE,1,DEU,9342.371546000004,5,3,0,0,FALSE,,TRUE,TRUE,0.9339727,0.9370466,-0.2669331,1.2039796999999999,0.4605263,0.4805195,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FIN,Finland,2022,TRUE,TRUE,1,DEU,9887.892726999999,4,2,0,0,FALSE,,TRUE,TRUE,1.142345,1.140788,-1.086565,2.227353,0.6136364,0.4252874,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1990,TRUE,TRUE,1,NZL,72.56613300000001,,6,0,,FALSE,,TRUE,TRUE,0.02563284,0.0265679,-0.143984,0.1705519,0.1566265,0.8915663,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1991,TRUE,TRUE,1,AUS,68.354231,,2,0,0,FALSE,,TRUE,TRUE,0.1411488,0.141907,-0.2905311,0.4324381,0.173913,0.8208955,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1992,TRUE,TRUE,1,AUS,82.61365899999998,6,2,0,0,FALSE,,TRUE,TRUE,0.1084065,0.1120093,-0.7378384,0.8498477,0.245283,0.68,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1993,TRUE,TRUE,1,GBR,130.075963,15,3,0,0,FALSE,,TRUE,TRUE,0.2701817,0.2733514,-1.468695,1.7420464,0.2631579,0.6785714,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1994,TRUE,TRUE,1,GBR,123.440991,30,3,0,0,FALSE,,TRUE,TRUE,0.1775675,0.1818896,-1.684626,1.8665156,0.3484848,0.671875,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1995,TRUE,TRUE,1,AUS,139.86600899999996,9,3,0,0,FALSE,,TRUE,TRUE,0.08132472,0.08226103,-1.565179,1.64744003,0.2432432,0.7323944,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1996,TRUE,TRUE,1,AUS,210.61924299999993,20,3,0,0,FALSE,,TRUE,TRUE,0.1414804,0.1438437,-1.316512,1.4603556999999998,0.2535211,0.6478873,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1997,TRUE,TRUE,1,AUS,208.96160500000002,24,3,0,0,FALSE,,TRUE,TRUE,-0.4807716,-0.4709701,-1.181073,0.7101029000000001,0.2631579,0.7894737,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1998,TRUE,TRUE,1,AUS,211.07916599999996,11,2,0,0,FALSE,,TRUE,TRUE,-0.5061358,-0.5085369,-0.4062771,0.10225979999999996,0.24,0.755102,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,1999,TRUE,TRUE,1,AUS,230.81744499999994,22,2,0,0,FALSE,,TRUE,TRUE,-0.6671204,-0.6618013,-0.6530834,0.008717900000000056,0.1509434,0.7735849,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2000,TRUE,TRUE,1,AUS,177.75275799999991,30,2,0,0,FALSE,,TRUE,TRUE,-0.145613,-0.1417459,-0.7212266,0.5794807000000001,0.2461538,0.7846154,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2001,TRUE,TRUE,1,USA,177.12431700000005,26,1,0,0,FALSE,,TRUE,TRUE,-0.1668068,-0.1664499,-0.5587573,0.3923074,0.1774194,0.7868852,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2002,TRUE,TRUE,1,USA,165.93054500000002,21,1,0,0,FALSE,,TRUE,TRUE,0.1326061,0.1354446,-0.5099596,0.6454042,0.1594203,0.7272727,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2003,TRUE,TRUE,1,USA,179.30289699999997,13,1,0,0,FALSE,,TRUE,TRUE,-0.08556037,-0.08637082,-0.9323112,0.84594038,0.1805556,0.7887324,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2004,TRUE,TRUE,1,USA,218.829761,11,1,0,0,FALSE,,TRUE,TRUE,-0.03344702,-0.03174934,-0.817833,0.7860836600000001,0.1044776,0.761194,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2005,TRUE,TRUE,1,USA,180.4885950000001,25,1,0,0,FALSE,,TRUE,TRUE,-0.1425642,-0.1406657,-0.7103264,0.5696607,0.1029412,0.8088235,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2006,TRUE,TRUE,1,USA,164.79880200000008,27,1,0,0,FALSE,,TRUE,TRUE,0.1772648,0.1768172,-0.8486401,1.0254573,0.1590909,0.627907,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2007,TRUE,TRUE,1,USA,183.548959,18,1,0,0,FALSE,,TRUE,TRUE,-0.007130856,-0.009546912,-0.613176,0.603629088,0.115942,0.7794118,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2008,TRUE,TRUE,1,USA,194.44303299999999,32,1,0,0,FALSE,,TRUE,TRUE,0.2206422,0.2196923,-0.6454301,0.8651224,0.1296296,0.6481481,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2009,TRUE,TRUE,1,USA,159.90543300000007,32,1,0,0,FALSE,,TRUE,TRUE,0.2708402,0.2731374,-0.6217243,0.8948617,0.1774194,0.5645161,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2010,TRUE,TRUE,1,AUS,190.64010399999998,33,2,0,0,FALSE,,TRUE,TRUE,-0.01904967,-0.01259449,-0.8489467,0.83635221,0.1692308,0.765625,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2011,TRUE,TRUE,1,AUS,208.49396799999997,32,2,0,0,FALSE,,TRUE,TRUE,-0.1349312,-0.1335986,-0.754455,0.6208564,0.2272727,0.7727273,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2012,TRUE,TRUE,1,USA,243.07682,9,1,0,0,FALSE,,TRUE,TRUE,-0.07762656,-0.0761188,-0.8510257,0.7749069,0.173913,0.7164179,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2013,TRUE,TRUE,1,USA,227.79106300000007,4,1,0,0,FALSE,,TRUE,TRUE,-0.4956685,-0.4886913,-0.5016398,0.012948499999999974,0.1111111,0.8412698,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2014,TRUE,TRUE,1,USA,216.92068100000003,4,1,0,0,FALSE,,TRUE,TRUE,-0.3668894,-0.3608538,-0.8419434,0.4810896,0.1527778,0.7777778,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2015,TRUE,TRUE,1,USA,242.326047,8,1,0,0,FALSE,,TRUE,TRUE,-0.6226442,-0.6100432,-0.2373872,0.372656,0.1714286,0.7391304,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2016,TRUE,TRUE,1,USA,267.154989,11,1,0,0,FALSE,,TRUE,TRUE,-0.4529776,-0.4430428,-0.4583549,0.015312099999999995,0.2,0.6756757,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2017,TRUE,TRUE,1,USA,276.139281,13,1,0,0,FALSE,,TRUE,TRUE,-0.4232358,-0.4134165,-0.3641752,0.04924130000000004,0.1309524,0.7738095,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2018,TRUE,TRUE,1,USA,288.46359999999993,7,1,0,0,FALSE,,TRUE,TRUE,0.1013438,0.1031915,-0.5071276,0.6103191,0.14606739999999999,0.5747126,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2019,TRUE,TRUE,1,USA,293.9880679999999,13,1,0,0,FALSE,,TRUE,TRUE,-0.1414982,-0.1364643,-0.3713594,0.2348951,0.137931,0.744186,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2020,TRUE,TRUE,1,USA,285.2455689999999,4,1,0,0,FALSE,,TRUE,TRUE,-0.01789927,-0.01593905,-0.5869334,0.5709943500000001,0.1888889,0.7386364,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2021,TRUE,TRUE,1,USA,318.50499299999996,4,1,0,0,FALSE,,TRUE,TRUE,-0.2358366,-0.2309027,-0.2669331,0.03603039999999999,0.1891892,0.72,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FJI,Fiji,2022,TRUE,TRUE,1,USA,382.62115700000004,5,1,0,0,FALSE,,TRUE,TRUE,-0.1300598,-0.1297644,-1.086565,0.9568006,0.2857143,0.6973684,FALSE,0,never_observed_china_top_control,,0,0,TRUE,TRUE,33,0,TRUE,included_estimation
FLK,Falkland Islands,1990,TRUE,TRUE,1,JPN,1.2031349999999998,,,0,,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,1991,TRUE,TRUE,1,ESP,3.033064,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,1992,TRUE,TRUE,1,ESP,1.85344,,4,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,1993,TRUE,TRUE,1,GBR,3.3321929999999997,,7,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,1994,TRUE,TRUE,1,GBR,3.932116,,,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,1995,TRUE,TRUE,1,ESP,15.213616,,6,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,1996,TRUE,TRUE,1,ESP,39.942439,,6,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,1997,TRUE,TRUE,1,ESP,44.451104,,5,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,1998,TRUE,TRUE,1,ESP,79.722206,,11,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,1999,TRUE,TRUE,1,ESP,65.22381,,4,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,2000,TRUE,TRUE,1,ESP,75.081131,,2,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,2001,TRUE,TRUE,1,ESP,59.97851800000001,,2,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,2002,TRUE,TRUE,1,ESP,66.86134100000001,,2,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,2003,TRUE,TRUE,1,ESP,121.433303,,3,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,2004,TRUE,TRUE,1,ESP,101.761606,,2,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,2005,TRUE,TRUE,1,ESP,132.467769,,2,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,2006,TRUE,TRUE,1,ESP,110.45587599999999,,2,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
FLK,Falkland Islands,2007,TRUE,TRUE,1,ESP,138.780771,,3,0,0,FALSE,,FALSE,FALSE,,,,,,,FALSE,0,never_observed_china_top_control,,0,0,TRUE,FALSE,0,0,FALSE,risk_set_missing_outcome
