iso3c,year,old_treatment,old_outcome,new_treatment,new_outcome,master_treatment,master_china_top_status,master_country_role,master_row_status,row_change
ITA,2015,0,1.2050726,0,1.2050726,0,0,never_observed_china_top_control,included_estimation,unchanged
ITA,2016,0,1.4064222,0,1.4064222,0,0,never_observed_china_top_control,included_estimation,unchanged
ITA,2017,0,1.3696792,0,1.3696792,0,0,never_observed_china_top_control,included_estimation,unchanged
ITA,2018,0,1.5891736,0,1.5891736,0,0,never_observed_china_top_control,included_estimation,unchanged
ITA,2019,0,1.4333834,0,1.4333834,0,0,never_observed_china_top_control,included_estimation,unchanged
ITA,2020,0,1.5631817,0,1.5631817,0,0,never_observed_china_top_control,included_estimation,unchanged
ITA,2021,0,1.3681721,0,1.3681721,0,0,never_observed_china_top_control,included_estimation,unchanged
ITA,2022,0,2.330756,0,2.330756,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1990,0,0.0192764,0,0.0192764,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1991,0,0.285451736,0,0.285451736,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1992,0,0.62277420000000006,0,0.62277420000000006,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1993,0,1.44400255,0,1.44400255,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1994,0,1.5661662,0,1.5661662,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1995,0,1.4939374900000002,0,1.4939374900000002,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1996,0,1.1686409,0,1.1686409,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1997,0,0.9308148,0,0.9308148,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1998,0,0.1875316,0,0.1875316,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,1999,0,0.30969349999999995,0,0.30969349999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2000,0,0.3938519,0,0.39385190000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2001,0,0.11131240000000003,0,0.11131240000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2002,0,0.06739199999999995,0,0.06739199999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2003,0,0.4080972000000001,0,0.40809720000000005,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2004,0,0.28282930000000006,0,0.28282930000000006,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2005,0,0.094337,0,0.094337,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2006,0,0.3995826,0,0.3995826,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2007,0,0.08679230000000004,0,0.08679230000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2008,0,0.11202250000000002,0,0.11202250000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2009,0,0.1840801,0,0.18408010000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2010,0,0.2875620000000001,0,0.2875620000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2011,0,0.34538189999999996,0,0.34538189999999996,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2012,0,0.3136137,0,0.3136137,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2013,0,0.03393659999999998,0,0.03393659999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2014,0,0.25788940000000005,0,0.25788940000000005,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2015,0,0.2335107,0,0.2335107,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2016,0,0.08715100000000003,0,0.08715100000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2017,0,0.12952410000000003,0,0.12952410000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2018,0,0.01454650000000001,0,0.014546500000000018,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2019,0,0.1046527,0,0.10465269999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2020,0,0.14672320000000005,0,0.14672320000000005,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2021,0,0.0824587,0,0.0824587,0,0,never_observed_china_top_control,included_estimation,unchanged
JAM,2022,0,0.7318207999999999,0,0.7318207999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1990,0,0.6133992,0,0.6133992,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1991,0,0.8362259000000001,0,0.8362259000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1992,0,0.05726339999999996,0,0.057263399999999964,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1993,0,0.5536605000000001,0,0.5536605000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1994,0,0.681684,0,0.681684,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1995,0,0.7890216000000001,0,0.7890216000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1996,0,0.7019950999999999,0,0.7019950999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1997,0,0.5834816,0,0.5834816,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1998,0,0.5401449,0,0.5401449,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,1999,0,0.15493710000000005,0,0.15493710000000005,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2000,0,0.48471739999999985,0,0.48471739999999985,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2001,0,0.6498327,0,0.6498327,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2002,0,0.7393884,0,0.7393884,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2003,0,0.3452138,0,0.3452138,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2004,0,0.1365889,0,0.1365889,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2005,0,0.20090509999999995,0,0.20090509999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2006,0,0.3710589,0,0.3710589,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2007,0,0.08789669999999994,0,0.08789669999999994,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2008,0,0.06196420000000002,0,0.061964200000000025,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2009,0,0.05724879999999999,0,0.05724879999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2010,0,0.2020273,0,0.20202730000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2011,0,0.12718209999999996,0,0.12718209999999996,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2012,0,0.13790499999999994,0,0.13790499999999994,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2013,0,0.12620569999999998,0,0.12620569999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2014,0,0.1396946,0,0.1396946,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2015,0,0.3994478,0,0.3994478,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2016,0,0.43375469999999994,0,0.43375469999999994,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2017,0,0.3776653,0,0.37766530000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2018,0,0.12296379999999996,0,0.12296379999999996,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2019,0,0.3710306,0,0.3710306,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2020,0,0.04006310000000002,0,0.04006310000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2021,0,0.311595,0,0.311595,0,0,never_observed_china_top_control,included_estimation,unchanged
JOR,2022,0,0.5067602,0,0.5067602,0,0,never_observed_china_top_control,included_estimation,unchanged
JPN,1990,0,1.664575,0,1.6645750000000001,0,0,treated_qualifying,included_estimation,unchanged
JPN,1991,0,1.6177561,0,1.6177561,0,0,treated_qualifying,included_estimation,unchanged
JPN,1992,0,1.7911714,0,1.7911714,0,0,treated_qualifying,included_estimation,unchanged
JPN,1993,0,2.727338,0,2.727338,0,0,treated_qualifying,included_estimation,unchanged
JPN,1994,0,2.970033,0,2.970033,0,0,treated_qualifying,included_estimation,unchanged
JPN,1995,0,2.595173,0,2.595173,0,0,treated_qualifying,included_estimation,unchanged
JPN,1996,0,2.407395,0,2.407395,0,0,treated_qualifying,included_estimation,unchanged
JPN,1997,0,2.0631762,0,2.0631762,0,0,treated_qualifying,included_estimation,unchanged
JPN,1998,0,1.182519,0,1.182519,0,0,treated_qualifying,included_estimation,unchanged
JPN,1999,0,1.405873,0,1.405873,0,0,treated_qualifying,included_estimation,unchanged
JPN,2000,0,1.4806238,0,1.4806238,0,0,treated_qualifying,included_estimation,unchanged
JPN,2001,0,1.3551163000000002,0,1.3551163000000002,0,0,treated_qualifying,included_estimation,unchanged
JPN,2002,0,1.3047366,0,1.3047366,0,0,treated_qualifying,included_estimation,unchanged
JPN,2003,0,1.7064587,0,1.7064587,0,0,treated_qualifying,included_estimation,unchanged
JPN,2004,0,1.6136232,0,1.6136232000000001,0,0,treated_qualifying,included_estimation,unchanged
JPN,2005,0,1.4448908,0,1.4448908,0,0,treated_qualifying,included_estimation,unchanged
JPN,2006,0,1.7285418,0,1.7285418,0,0,treated_qualifying,included_estimation,unchanged
JPN,2007,0,1.226877,0,1.226877,0,0,treated_qualifying,included_estimation,unchanged
JPN,2008,1,1.1883918,1,1.1883918,1,1,treated_qualifying,included_estimation,unchanged
JPN,2009,1,1.2400427,1,1.2400427,1,1,treated_qualifying,included_estimation,unchanged
JPN,2010,1,1.5016951,1,1.5016951,1,1,treated_qualifying,included_estimation,unchanged
JPN,2011,1,1.435458,1,1.4354580000000001,1,1,treated_qualifying,included_estimation,unchanged
JPN,2012,1,1.4706381,1,1.4706381,1,1,treated_qualifying,included_estimation,unchanged
JPN,2013,1,1.2132412,1,1.2132412000000001,1,1,treated_qualifying,included_estimation,unchanged
JPN,2014,1,1.7501705,1,1.7501704999999999,1,1,treated_qualifying,included_estimation,unchanged
JPN,2015,1,0.9076351,1,0.9076351,1,1,treated_qualifying,included_estimation,unchanged
JPN,2016,1,1.1966043,1,1.1966043,1,1,treated_qualifying,included_estimation,unchanged
JPN,2017,1,1.0086136,1,1.0086135999999999,1,1,treated_qualifying,included_estimation,unchanged
JPN,2018,1,1.281617,1,1.281617,1,1,treated_qualifying,included_estimation,unchanged
JPN,2019,1,1.0665224,1,1.0665224,1,1,treated_qualifying,included_estimation,unchanged
JPN,2020,1,1.1887223,1,1.1887223,1,1,treated_qualifying,included_estimation,unchanged
JPN,2021,1,0.9959284,1,0.9959283999999999,1,1,treated_qualifying,included_estimation,unchanged
JPN,2022,1,1.9279194,1,1.9279194,1,1,treated_qualifying,included_estimation,unchanged
KAZ,1996,0,1.8963117,0,1.8963117,0,0,treated_qualifying,included_estimation,unchanged
KAZ,1997,0,1.6053376,0,1.6053376,0,0,treated_qualifying,included_estimation,unchanged
KAZ,1998,0,0.7620971999999999,0,0.7620971999999999,0,0,treated_qualifying,included_estimation,unchanged
KAZ,1999,0,1.1067404,0,1.1067404,0,0,treated_qualifying,included_estimation,unchanged
KAZ,2000,0,1.1265521,0,1.1265521,0,0,treated_qualifying,included_estimation,unchanged
KAZ,2001,0,0.7752928,0,0.7752928,0,0,treated_qualifying,included_estimation,unchanged
KAZ,2002,0,0.7114545999999999,0,0.7114545999999999,0,0,treated_qualifying,included_estimation,unchanged
KAZ,2003,0,1.088813,0,1.088813,0,0,treated_qualifying,included_estimation,unchanged
KAZ,2004,0,0.73491735,0,0.73491735,0,0,treated_qualifying,included_estimation,unchanged
KAZ,2005,0,0.5486804000000001,0,0.5486804000000001,0,0,treated_qualifying,included_estimation,unchanged
KAZ,2006,0,0.6139469,0,0.6139469,0,0,treated_qualifying,included_estimation,unchanged
KAZ,2007,1,0.46146830000000005,1,0.46146830000000005,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2008,1,0.4501903,1,0.45019030000000004,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2009,1,0.4198223,1,0.4198223,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2010,1,0.5576840000000001,1,0.5576840000000001,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2011,1,0.3681249,1,0.3681249,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2012,1,0.5271996,1,0.5271996,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2013,1,0.01395319999999999,1,0.013953199999999999,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2014,1,0.4496309,1,0.4496309,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2015,1,0.338724,1,0.338724,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2016,1,0.0527859,1,0.0527859,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2017,1,0.17631310000000006,1,0.17631310000000006,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2018,1,0.10224280000000002,1,0.10224280000000002,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2019,1,0.2515916,1,0.2515916,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2020,1,0.06325060000000005,1,0.06325060000000005,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2021,1,0.23858570000000007,1,0.23858570000000007,1,1,treated_qualifying,included_estimation,unchanged
KAZ,2022,1,0.309179,1,0.309179,1,1,treated_qualifying,included_estimation,unchanged
KEN,1990,0,0.1056337,0,0.1056337,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,1991,0,0.1895403,0,0.1895403,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,1992,0,0.4425634,0,0.4425634,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,1993,0,1.561289,0,1.5612890000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,1994,0,1.2806969,0,1.2806969,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,1995,0,1.2372685,0,1.2372685,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,1996,0,1.0362256,0,1.0362255999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,1997,0,0.5506341,0,0.5506341,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,1998,0,0.0789048,0,0.0789048,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,1999,0,0.10373290000000002,0,0.10373290000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2000,0,0.26860670000000003,0,0.26860670000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2001,0,0.05311160000000004,0,0.05311160000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2002,0,0.03659100000000004,0,0.03659100000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2003,0,0.2210548,0,0.2210548,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2004,0,0.6892425,0,0.6892425,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2005,0,0.23036110000000004,0,0.23036110000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2006,0,0.516312,0,0.516312,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2007,0,0.19352920000000007,0,0.19352920000000007,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2008,0,0.1054695,0,0.1054695,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2009,0,0.2030596,0,0.2030596,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2010,0,0.27780420000000006,0,0.27780420000000006,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2011,0,0.00392610000000004,0,0.0039261000000000434,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2012,0,0.238351,0,0.23835099999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2013,0,0.00305219999999994,0,0.0030521999999999494,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2014,0,0.339082,0,0.339082,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2015,0,0.3046337,0,0.3046337,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2016,0,0.34867919999999997,0,0.34867919999999997,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2017,0,0.3791473,0,0.3791473,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2018,0,0.2369152999999999,0,0.23691529999999994,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2019,0,0.077206,0,0.077206,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2020,0,0.01622839999999992,0,0.01622839999999992,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2021,0,0.04393210000000003,0,0.04393210000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
KEN,2022,0,0.6296381,0,0.6296381,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,1991,0,0.2422443,0,0.24224430000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,1992,0,0.19656090000000004,0,0.19656090000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,1993,0,0.8694326000000001,0,0.8694326000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,1994,0,1.6131122,0,1.6131122,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,1995,0,1.50560965,0,1.50560965,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,1996,0,1.1879187999999998,0,1.1879187999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,1999,0,0.2655546,0,0.2655546,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2000,0,0.07925169999999992,0,0.07925169999999992,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2001,0,0.220322,0,0.22032200000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2002,0,0.23442510000000005,0,0.23442510000000005,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2003,0,0.276436,0,0.276436,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2004,0,0.2569357,0,0.2569357,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2005,0,0.00849299999999997,0,0.008492999999999973,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2006,0,0.05419180000000001,0,0.05419180000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2007,0,1.0660000000006777e-4,0,1.0660000000006775e-4,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2008,0,0.05016220000000004,0,0.050162200000000046,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2009,0,0.02018909999999996,0,0.02018909999999996,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2010,0,0.10222890000000008,0,0.10222890000000007,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2011,0,0.08035380000000003,0,0.08035380000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2012,0,0.2185256,0,0.2185256,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2013,0,0.2844884000000001,0,0.2844884000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2014,0,0.09210320000000004,0,0.09210320000000005,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2015,0,0.7195332999999999,0,0.7195332999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2016,0,0.4179385,0,0.4179385,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2017,0,0.6392738,0,0.6392738,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2018,0,0.7983304,0,0.7983304,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2019,0,0.8187606000000001,0,0.8187606000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2020,0,0.5047786,0,0.5047786,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2021,0,0.9071439,0,0.9071439000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KHM,2022,0,0.5151071,0,0.5151071,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2000,0,0.7713219800000001,0,0.7713219800000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2001,0,0.9559213,0,0.9559213,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2002,0,0.31415649999999995,0,0.31415649999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2003,0,0.7402852,0,0.7402852,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2004,0,1.2001275,0,1.2001275,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2005,0,1.0835835,0,1.0835835,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2006,0,1.3325759,0,1.3325759000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2007,0,1.4235275,0,1.4235275,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2008,0,1.6243332,0,1.6243332000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2009,0,1.619499,0,1.619499,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2010,0,1.8806547,0,1.8806547,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2011,0,1.7788590000000002,0,1.7788590000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2012,0,1.8338176,0,1.8338176000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2013,0,0.8723409,0,0.8723409,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2014,0,0.6199138,0,0.6199138,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2015,0,0.2281346,0,0.2281346,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2016,0,0.17080050000000002,0,0.17080050000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2017,0,0.0726926,0,0.0726926,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2018,0,0.9880668,0,0.9880668,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2019,0,0.380361752,0,0.380361752,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2020,0,0.53180943,0,0.53180943,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2021,0,0.06004689999999998,0,0.060046899999999986,0,0,never_observed_china_top_control,included_estimation,unchanged
KIR,2022,0,1.02172031,0,1.02172031,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1990,0,0.27935679999999996,0,0.27935679999999996,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1991,0,0.27538817,0,0.27538817,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1992,0,0.6275318,0,0.6275318,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1993,0,1.3558052,0,1.3558052,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1994,0,1.5726684,0,1.5726684,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1995,0,1.3804517,0,1.3804517,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1996,0,1.1716989,0,1.1716989,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1997,0,0.6240208,0,0.6240208,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1998,0,0.08286939999999998,0,0.08286939999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,1999,0,0.00923430000000002,0,0.009234300000000029,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2000,0,0.03713660000000007,0,0.037136600000000075,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2001,0,0.01284949999999995,0,0.012849499999999958,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2002,0,0.10416740000000002,0,0.10416740000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2003,0,0.3948058,0,0.3948058,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2004,0,0.2047358,0,0.20473580000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2005,0,0.4166265,0,0.4166265,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2006,0,0.25619610000000004,0,0.25619610000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2007,0,0.09925050000000002,0,0.09925050000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2008,0,0.25978260000000003,0,0.25978260000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2009,0,0.15283570000000002,0,0.15283570000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2010,0,0.24777150000000003,0,0.24777150000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2011,0,0.10633519999999996,0,0.10633519999999996,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2012,0,0.3339037,0,0.3339037,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2013,0,0.06992569999999998,0,0.06992569999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2014,0,0.3581236,0,0.3581236,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2015,0,0.33532129999999993,0,0.33532129999999993,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2016,0,0.19602220000000004,0,0.19602220000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2017,0,0.16277930000000002,0,0.16277930000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2018,0,0.0177408,0,0.0177408,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2019,0,0.07062689999999999,0,0.07062689999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2020,0,0.21564300000000003,0,0.21564300000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2021,0,0.2757578,0,0.2757578,0,0,never_observed_china_top_control,included_estimation,unchanged
KNA,2022,0,0.6411697000000001,0,0.6411697000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
KOR,1991,0,0.7961674999999999,0,0.7961674999999999,0,0,treated_qualifying,included_estimation,unchanged
KOR,1992,0,1.2864535,0,1.2864535,0,0,treated_qualifying,included_estimation,unchanged
KOR,1993,0,2.0400001000000003,0,2.0400001000000003,0,0,treated_qualifying,included_estimation,unchanged
KOR,1994,0,2.2576237,0,2.2576237,0,0,treated_qualifying,included_estimation,unchanged
KOR,1995,0,2.0906607,0,2.0906607,0,0,treated_qualifying,included_estimation,unchanged
KOR,1996,0,1.9295552,0,1.9295551999999998,0,0,treated_qualifying,included_estimation,unchanged
KOR,1997,0,1.7713637,0,1.7713637,0,0,treated_qualifying,included_estimation,unchanged
KOR,1998,0,1.1385565,0,1.1385565,0,0,treated_qualifying,included_estimation,unchanged
KOR,1999,0,1.2449642,0,1.2449642,0,0,treated_qualifying,included_estimation,unchanged
KOR,2000,0,1.3587481,0,1.3587481000000001,0,0,treated_qualifying,included_estimation,unchanged
KOR,2001,0,1.2116253,0,1.2116253000000001,0,0,treated_qualifying,included_estimation,unchanged
KOR,2002,0,1.3119728,0,1.3119728,0,0,treated_qualifying,included_estimation,unchanged
KOR,2003,1,1.7117227000000002,1,1.7117227000000002,1,1,treated_qualifying,included_estimation,unchanged
KOR,2004,1,1.5742328,1,1.5742327999999999,1,1,treated_qualifying,included_estimation,unchanged
KOR,2005,1,1.2656615,1,1.2656615,1,1,treated_qualifying,included_estimation,unchanged
KOR,2006,1,1.5589912,1,1.5589912,1,1,treated_qualifying,included_estimation,unchanged
KOR,2007,1,1.1749297,1,1.1749297,1,1,treated_qualifying,included_estimation,unchanged
KOR,2008,1,1.2614305,1,1.2614305,1,1,treated_qualifying,included_estimation,unchanged
KOR,2009,1,1.2835871,1,1.2835871,1,1,treated_qualifying,included_estimation,unchanged
KOR,2010,1,1.4543226,1,1.4543226,1,1,treated_qualifying,included_estimation,unchanged
KOR,2011,1,1.4617906,1,1.4617906,1,1,treated_qualifying,included_estimation,unchanged
KOR,2012,1,1.5634673,1,1.5634673000000001,1,1,treated_qualifying,included_estimation,unchanged
