iso3c,country_name,country_id,id,year,abs_distance_china,china_top,china_top_status,qualifying_period,first_treat,country_role,untreated_observations,treated_observations
DNK,Denmark,42,42,2006,1.8687030999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2007,1.6266950000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2008,1.7008421,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2009,1.7180683,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2010,1.9239907,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2011,1.792288,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2012,1.826895,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2013,1.5048458,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2014,1.9155524000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2015,1.3228012,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2016,1.6334379,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2017,1.4978532,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2018,1.6395986,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2019,1.5082164,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2020,1.7928164,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2021,1.4503211,0,0,FALSE,0,never_observed_china_top_control,33,0
DNK,Denmark,42,42,2022,2.346638,0,0,FALSE,0,never_observed_china_top_control,33,0
DOM,Dominican Republic,43,43,1990,0.10809237,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,1991,0.29606104,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,1992,1.1422935,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,1993,1.8521960000000002,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,1996,1.24356859,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,1997,1.0759688,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,1998,0.06372339999999999,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,1999,0.3395975,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2000,0.42686810000000003,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2001,0.24073830000000002,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2002,0.16990519999999998,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2003,0.929485769,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2004,0.86487187,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2005,0.7392055200000001,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2006,0.92216703,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2007,0.10266180000000003,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2008,0.24171130000000002,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2009,0.09106670000000006,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2010,0.30817110000000003,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2011,0.24086620000000003,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2012,0.395828,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2013,0.1064811,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2014,0.25057640000000003,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2015,0.45778149999999995,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2016,0.01751229999999998,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2017,0.2557871,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2018,0.2166209,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2019,0.05827140000000003,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2020,0.24175510000000006,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2021,0.12546659999999998,0,0,FALSE,0,never_observed_china_top_control,31,0
DOM,Dominican Republic,43,43,2022,1.081921927,0,0,FALSE,0,never_observed_china_top_control,31,0
DZA,Algeria,44,44,1990,0.7380477,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,1991,0.8679739,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,1992,0.11411400000000005,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,1993,0.6970686,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,1994,0.750896,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,1995,0.6664677000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,1996,0.33601789999999987,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,1997,0.23360060000000005,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,1998,0.3994511,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,1999,0.24364700000000006,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2000,0.47987840000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2001,0.7097117000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2002,0.6397664000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2003,0.09109980000000006,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2004,0.2518659999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2005,0.14540979999999992,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2006,0.44368189999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2007,0.63613,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2008,0.6287499000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2009,0.5923747,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2010,0.2751023,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2011,0.515969,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2012,0.122529,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2013,0.47876110000000005,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2014,0.1402972,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2015,1.0594948000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2016,0.9316821,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2017,0.6209726,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2018,0.4875745,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2019,0.6016581,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2020,0.5059226,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2021,0.6245468000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
DZA,Algeria,44,44,2022,0.04044200000000009,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1990,0.3878631,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1991,0.12348039999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1992,0.42242620000000003,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1993,1.2354271000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1994,1.1978402,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1995,1.6689802,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1996,1.0425106999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1997,1.12175112,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1998,0.34132657,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,1999,0.30705,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2000,0.36849610000000005,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2001,0.22842640000000003,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2002,0.24798249999999994,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2003,0.5073875999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2004,0.45758770000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2005,0.5001004,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2006,0.6178399,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2007,0.24558780000000008,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2008,0.18099720000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2009,0.0745188,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2010,0.22407500000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2011,0.855255,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2012,0.34942529999999994,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2013,0.8310562000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2014,0.3830686,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2015,0.8817867999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2016,0.505984,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2017,0.5368926,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2018,0.07279729999999995,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2019,0.06351879999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2020,0.15275430000000007,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2021,0.06346519999999997,0,0,FALSE,0,never_observed_china_top_control,33,0
ECU,Ecuador,45,45,2022,0.9736516,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1990,0.36358749999999995,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1991,0.37244060000000007,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1992,0.13259580000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1993,0.8036315,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1994,0.7601969,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1995,0.8027626000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1996,0.43632899999999986,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1997,0.2549992000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1998,0.5460038,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,1999,0.3443292,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2000,0.5634193999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2001,0.6668786999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2002,0.7205664,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2003,0.2411388000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2004,0.534046,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2005,0.9756465999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2006,0.6672269000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2007,0.816088,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2008,0.8717629,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2009,0.7842507,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2010,0.6263883,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2011,0.2398882,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2012,0.5002932999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2013,0.7977922,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2014,0.6934736,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2015,1.1382328000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2016,0.8055380999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2017,0.6474568,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2018,0.7355954,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2019,0.6890326,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2020,0.44445559999999984,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2021,0.6292712,0,0,FALSE,0,never_observed_china_top_control,33,0
EGY,Egypt,46,46,2022,0.15966230000000003,0,0,FALSE,0,never_observed_china_top_control,33,0
ERI,Eritrea,47,47,1993,0.8876281,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,1994,1.4634692999999999,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,1995,1.3649711,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,1996,0.7482047999999999,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,1997,0.6894826000000001,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,1998,0.45725259999999995,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,1999,0.08276510000000004,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2000,0.26784240000000004,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2001,0.03297990000000006,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2002,0.12715810000000005,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2003,0.2619218,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2004,0.2746596,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2005,0.12365800000000005,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2006,0.2736988,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2007,0.0897017000000001,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2008,0.012616100000000019,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2009,0.09366129999999995,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2010,0.11837750000000002,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2011,0.2516615,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2012,0.12001030000000001,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2013,0.28164500000000003,0,0,FALSE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2014,0.16461290000000006,1,1,TRUE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2015,0.4585774,1,1,TRUE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2016,0.22977119999999995,1,1,TRUE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2017,0.407932,1,1,TRUE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2018,0.22028930000000002,1,1,TRUE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2019,0.34162709999999996,1,1,TRUE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2020,0.10927229999999999,1,1,TRUE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2021,0.7681889000000002,1,1,TRUE,2014,treated_qualifying,21,9
ERI,Eritrea,47,47,2022,0.13414349999999997,1,1,TRUE,2014,treated_qualifying,21,9
ESP,Spain,48,48,1990,1.235738,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,1991,1.2877542,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,1992,1.7232072,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,1993,2.545622,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,1994,2.905736,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,1995,2.641258,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,1996,2.729738,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,1997,2.619234,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,1998,1.6098501,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,1999,1.7788324000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2000,1.8079366000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2001,1.6704233,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2002,1.6635035999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2003,2.0654152,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2004,1.834065,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2005,1.6545208,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2006,1.8819471,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2007,1.5392927,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2008,1.5692031,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2009,1.5520369999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2010,1.6746628000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2011,1.7145239,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2012,1.7936223,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2013,1.4228474,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2014,1.7347047,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2015,1.3354652,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2016,1.6379089,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2017,1.4205582,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2018,1.4982791,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2019,1.4676564,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2020,1.5560737,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2021,1.2148296,0,0,FALSE,0,never_observed_china_top_control,33,0
ESP,Spain,48,48,2022,2.14525,0,0,FALSE,0,never_observed_china_top_control,33,0
EST,Estonia,49,49,1992,1.9419924,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,1993,2.5431850000000003,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,1994,2.889946,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,1995,2.730322,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,1996,2.661418,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,1997,2.539433,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,1998,1.6547801,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,1999,1.8863354,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2000,1.8678306,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2001,1.7223053,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2002,1.6181926,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2003,2.0801591999999998,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2004,1.8171664,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2005,1.7158884,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2006,1.8272655,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2007,1.6122706,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2008,1.6313035,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2009,1.6409742999999999,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2010,1.9434947,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2011,1.7902999999999998,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2012,1.8708706999999998,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2013,1.5379578,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2014,1.8784234,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2015,1.3641931999999999,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2016,1.5993549,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2017,1.4488482,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2018,1.6535966,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2019,1.5388704,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2020,1.8258814,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2021,1.4698771,0,0,FALSE,0,never_observed_china_top_control,31,0
EST,Estonia,49,49,2022,2.4130700000000003,0,0,FALSE,0,never_observed_china_top_control,31,0
FIN,Finland,50,50,1990,1.162826,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,1991,1.5784931,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,1992,2.0631414,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,1993,2.846697,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,1994,3.209542,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,1995,2.8033970000000004,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,1996,2.880873,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,1997,2.7025230000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,1998,1.6473491,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,1999,1.7861653999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2000,1.9184246,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2001,1.7130903000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2002,1.5643976,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2003,2.0355042,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2004,1.8134215,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2005,1.7427904,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2006,1.8262327,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2007,1.5602798,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2008,1.5474461000000002,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2009,1.5296037,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2010,1.7156023,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2011,1.6972624,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2012,1.7549563,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2013,1.5375408,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2014,1.8201515000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2015,1.1382762,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2016,1.3828782,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2017,1.2744768,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2018,1.422445,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2019,1.2838775,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2020,1.5067956,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2021,1.2039796999999999,0,0,FALSE,0,never_observed_china_top_control,33,0
FIN,Finland,50,50,2022,2.227353,0,0,FALSE,0,never_observed_china_top_control,33,0
FJI,Fiji,51,51,1990,0.1705519,0,0,FALSE,0,never_observed_china_top_control,33,0
FJI,Fiji,51,51,1991,0.4324381,0,0,FALSE,0,never_observed_china_top_control,33,0
FJI,Fiji,51,51,1992,0.8498477,0,0,FALSE,0,never_observed_china_top_control,33,0
FJI,Fiji,51,51,1993,1.7420464,0,0,FALSE,0,never_observed_china_top_control,33,0
FJI,Fiji,51,51,1994,1.8665156,0,0,FALSE,0,never_observed_china_top_control,33,0
FJI,Fiji,51,51,1995,1.64744003,0,0,FALSE,0,never_observed_china_top_control,33,0
FJI,Fiji,51,51,1996,1.4603556999999998,0,0,FALSE,0,never_observed_china_top_control,33,0
FJI,Fiji,51,51,1997,0.7101029000000001,0,0,FALSE,0,never_observed_china_top_control,33,0
FJI,Fiji,51,51,1998,0.10225979999999996,0,0,FALSE,0,never_observed_china_top_control,33,0
