metric,metric_label,iso3c,country_name,years_compared,top1_agreement_rate,top2_unordered_agreement_rate,china_top1_status_disagreements_n,china_in_top2_status_disagreements_n,china_in_top2_any_year
services_two_way_only,Serviços: exportações + importações,LBR,Liberia,8,0,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MMR,Myanmar (Burma),8,0,0,0,3,TRUE
services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,8,0,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SDN,Sudan,8,0,0,2,2,TRUE
services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,8,0,0,0,7,TRUE
services_two_way_only,Serviços: exportações + importações,TON,Tonga,8,0,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,VUT,Vanuatu,8,0,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,WSM,Samoa,8,0,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,8,0,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,8,0,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,KAZ,Kazakhstan,8,0,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,AGO,Angola,8,0,0.5,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,DJI,Djibouti,8,0,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,8,0,0.875,0,1,TRUE
services_two_way_only,Serviços: exportações + importações,LBN,Lebanon,8,0.125,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,8,0.125,0.125,0,1,TRUE
services_two_way_only,Serviços: exportações + importações,VNM,Vietnam,8,0.125,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,LBY,Libya,8,0.125,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,NPL,Nepal,8,0.125,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MLI,Mali,8,0.125,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GMB,Gambia,8,0.25,0.25,0,1,TRUE
services_two_way_only,Serviços: exportações + importações,TZA,Tanzania,8,0.25,0.25,0,1,TRUE
services_two_way_only,Serviços: exportações + importações,CHE,Switzerland,8,0.25,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MNE,Montenegro,7,0.2857142857142857,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,KIR,Kiribati,8,0.375,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MKD,North Macedonia,8,0.375,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MUS,Mauritius,8,0.375,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MOZ,Mozambique,8,0.375,0.75,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,NGA,Nigeria,8,0.375,0.75,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,COG,Congo - Brazzaville,8,0.5,0,0,2,TRUE
services_two_way_only,Serviços: exportações + importações,MWI,Malawi,8,0.5,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,OMN,Oman,8,0.5,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ZMB,Zambia,8,0.5,0.75,0,1,TRUE
services_two_way_only,Serviços: exportações + importações,BWA,Botswana,8,0.5,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,DNK,Denmark,8,0.5,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SUR,Suriname,8,0.5,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,QAT,Qatar,8,0.625,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,LVA,Latvia,8,0.625,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,8,0.625,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CAF,Central African Republic,8,0.625,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GAB,Gabon,8,0.625,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MDV,Maldives,8,0.625,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SWE,Sweden,8,0.625,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,COD,Congo - Kinshasa,8,0.625,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GNB,Guinea-Bissau,8,0.625,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ROU,Romania,8,0.625,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,8,0.625,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,AZE,Azerbaijan,8,0.625,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,UGA,Uganda,8,0.625,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CPV,Cape Verde,8,0.75,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,RUS,Russia,8,0.75,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,FRA,France,8,0.75,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,LAO,Laos,8,0.75,0.25,0,3,TRUE
services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,8,0.75,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MNG,Mongolia,8,0.75,0.5,2,0,TRUE
services_two_way_only,Serviços: exportações + importações,ATG,Antigua & Barbuda,8,0.75,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BDI,Burundi,8,0.75,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GEO,Georgia,8,0.75,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,YEM,Yemen,8,0.75,0.625,2,1,TRUE
services_two_way_only,Serviços: exportações + importações,ALB,Albania,8,0.75,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MDA,Moldova,8,0.75,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,8,0.75,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,URY,Uruguay,8,0.875,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,KHM,Cambodia,8,0.875,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ITA,Italy,8,0.875,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SYR,Syria,8,0.875,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GIN,Guinea,8,0.875,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,AFG,Afghanistan,8,0.875,0.5,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,DZA,Algeria,8,0.875,0.5,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GNQ,Equatorial Guinea,8,0.875,0.625,0,1,TRUE
services_two_way_only,Serviços: exportações + importações,TCD,Chad,8,0.875,0.625,1,3,TRUE
services_two_way_only,Serviços: exportações + importações,LSO,Lesotho,8,0.875,0.75,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,LTU,Lithuania,8,0.875,0.75,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,TGO,Togo,8,0.875,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ZWE,Zimbabwe,8,0.875,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CYP,Cyprus,8,0.875,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GHA,Ghana,8,0.875,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GRC,Greece,8,0.875,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ZAF,South Africa,8,0.875,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BGD,Bangladesh,8,1,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BHS,Bahamas,8,1,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BOL,Bolivia,8,1,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,COM,Comoros,8,1,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GTM,Guatemala,8,1,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,HND,Honduras,8,1,0,0,2,TRUE
services_two_way_only,Serviços: exportações + importações,HTI,Haiti,8,1,0,0,1,TRUE
services_two_way_only,Serviços: exportações + importações,LUX,Luxembourg,8,1,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,NIC,Nicaragua,8,1,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,8,1,0,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ARG,Argentina,8,1,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BFA,Burkina Faso,8,1,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BHR,Bahrain,8,1,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CHL,Chile,8,1,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ECU,Ecuador,8,1,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ESP,Spain,8,1,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,UKR,Ukraine,8,1,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,VCT,St. Vincent & Grenadines,8,1,0.125,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BTN,Bhutan,8,1,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CRI,Costa Rica,8,1,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,EST,Estonia,8,1,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ETH,Ethiopia,8,1,0.25,0,1,TRUE
services_two_way_only,Serviços: exportações + importações,GUY,Guyana,8,1,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,JOR,Jordan,8,1,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MAR,Morocco,8,1,0.25,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CMR,Cameroon,8,1,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,DMA,Dominica,8,1,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,KGZ,Kyrgyzstan,8,1,0.375,0,4,TRUE
services_two_way_only,Serviços: exportações + importações,KWT,Kuwait,8,1,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,NAM,Namibia,8,1,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,8,1,0.375,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ARE,United Arab Emirates,8,1,0.5,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,FIN,Finland,8,1,0.5,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,PER,Peru,8,1,0.5,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,8,1,0.5,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,TTO,Trinidad & Tobago,8,1,0.5,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,VEN,Venezuela,8,1,0.5,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BLR,Belarus,8,1,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,DEU,Germany,8,1,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,HUN,Hungary,8,1,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,KNA,St. Kitts & Nevis,8,1,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,LKA,Sri Lanka,8,1,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MRT,Mauritania,8,1,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,TUR,Turkey,8,1,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,UZB,Uzbekistan,8,1,0.625,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BEN,Benin,8,1,0.75,0,2,TRUE
services_two_way_only,Serviços: exportações + importações,BGR,Bulgaria,8,1,0.75,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,DOM,Dominican Republic,8,1,0.75,0,0,TRUE
services_two_way_only,Serviços: exportações + importações,JPN,Japan,8,1,0.75,0,2,TRUE
services_two_way_only,Serviços: exportações + importações,NLD,Netherlands,8,1,0.75,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,USA,United States,8,1,0.75,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,AUS,Australia,8,1,0.875,0,1,TRUE
services_two_way_only,Serviços: exportações + importações,BLZ,Belize,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BRA,Brazil,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CZE,Czechia,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GRD,Grenada,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,HRV,Croatia,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,JAM,Jamaica,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,KEN,Kenya,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,LCA,St. Lucia,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MLT,Malta,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,PHL,Philippines,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SEN,Senegal,8,1,0.875,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ARM,Armenia,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,AUT,Austria,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BEL,Belgium,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BIH,Bosnia & Herzegovina,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,BRB,Barbados,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CAN,Canada,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,CIV,Côte d'Ivoire,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,COL,Colombia,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,EGY,Egypt,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,FJI,Fiji,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,GBR,United Kingdom,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,IDN,Indonesia,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,IND,India,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,IRL,Ireland,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,IRQ,Iraq,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ISL,Iceland,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,ISR,Israel,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,KOR,South Korea,8,1,1,0,0,TRUE
services_two_way_only,Serviços: exportações + importações,MDG,Madagascar,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MEX,Mexico,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,MYS,Malaysia,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,NER,Niger,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,NOR,Norway,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,NZL,New Zealand,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,PAN,Panama,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,POL,Poland,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,PRT,Portugal,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SGP,Singapore,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,THA,Thailand,8,1,1,0,0,FALSE
services_two_way_only,Serviços: exportações + importações,TUN,Tunisia,8,1,1,0,0,FALSE
