source,metric,metric_label,iso3c,country_name,year,top1_partner_iso3,top1_partner_name,top1_value_musd,top2_partner_iso3,top2_partner_name,top2_value_musd,top1_top2_margin_musd,top1_top2_margin_share
BPM5,services_two_way_only,Serviços: exportações + importações,OMN,Oman,2008,USA,United States,826.2298,JPN,Japan,776.0987,50.13109999999995,0.06067452420621956
BPM5,services_two_way_only,Serviços: exportações + importações,OMN,Oman,2009,USA,United States,825.2016999999998,JPN,Japan,675.8104000000001,149.39129999999977,0.1810361030521384
BPM5,services_two_way_only,Serviços: exportações + importações,OMN,Oman,2010,USA,United States,824.9149,JPN,Japan,735.1016,89.81330000000003,0.10887583676813212
BPM5,services_two_way_only,Serviços: exportações + importações,OMN,Oman,2011,USA,United States,974.8165,ARE,United Arab Emirates,652.6659,322.15060000000005,0.3304730685211012
BPM5,services_two_way_only,Serviços: exportações + importações,OMN,Oman,2012,USA,United States,1110.5675999999999,ARE,United Arab Emirates,778.3842999999999,332.1832999999999,0.29911128327532693
BPM5,services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,2005,USA,United States,2146.3129,GBR,United Kingdom,1417.7325,728.5803999999998,0.3394567492931715
BPM5,services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,2006,USA,United States,2400.2371999999996,GBR,United Kingdom,1285.9456,1114.2915999999996,0.4642422840542592
BPM5,services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,2007,USA,United States,2421.4291,GBR,United Kingdom,1291.3905,1130.0385999999999,0.4666825057979191
BPM5,services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,2008,USA,United States,2716.3123,GBR,United Kingdom,1330.225,1386.0873000000001,0.5102827462070544
BPM5,services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,2009,USA,United States,2762.2595,GBR,United Kingdom,1094.1462,1668.1133000000002,0.6038944928961236
BPM5,services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,2010,USA,United States,3273.2765999999997,GBR,United Kingdom,1157.3626,2115.9139999999998,0.6464207760505177
BPM5,services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,2011,USA,United States,2595.3729000000003,ARE,United Arab Emirates,1293.4068,1301.9661000000003,0.5016489537977376
BPM5,services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,2012,USA,United States,3257.2537,GBR,United Kingdom,1169.0088,2088.2449,0.6411060028882614
BPM5,services_two_way_only,Serviços: exportações + importações,PAN,Panama,2005,USA,United States,2764.4169999999995,RUS,Russia,609.1939,2155.2230999999992,0.7796302439176144
BPM5,services_two_way_only,Serviços: exportações + importações,PAN,Panama,2006,USA,United States,2792.4824,RUS,Russia,708.4781,2084.0042999999996,0.7462909345462659
BPM5,services_two_way_only,Serviços: exportações + importações,PAN,Panama,2007,USA,United States,3391.9028,RUS,Russia,935.8652,2456.0375999999997,0.7240884379116052
BPM5,services_two_way_only,Serviços: exportações + importações,PAN,Panama,2008,USA,United States,3918.1187000000004,RUS,Russia,1325.2797999999998,2592.8389000000006,0.6617560871752048
BPM5,services_two_way_only,Serviços: exportações + importações,PAN,Panama,2009,USA,United States,4197.0939,RUS,Russia,1161.7567999999999,3035.3370999999997,0.7231997120674378
BPM5,services_two_way_only,Serviços: exportações + importações,PAN,Panama,2010,USA,United States,4791.3754,RUS,Russia,1152.8333000000002,3638.5420999999997,0.7593940771161449
BPM5,services_two_way_only,Serviços: exportações + importações,PAN,Panama,2011,USA,United States,5135.6471,RUS,Russia,1525.5346,3610.1125,0.7029518247077374
BPM5,services_two_way_only,Serviços: exportações + importações,PAN,Panama,2012,USA,United States,5958.5614000000005,RUS,Russia,1413.3872000000001,4545.1742,0.762797241629498
BPM5,services_two_way_only,Serviços: exportações + importações,PER,Peru,2005,USA,United States,2400.8154,ITA,Italy,424.20410000000004,1976.6113,0.8233083226640416
BPM5,services_two_way_only,Serviços: exportações + importações,PER,Peru,2006,USA,United States,2629.0670999999998,CHL,Chile,354.6923,2274.3747999999996,0.865088152371615
BPM5,services_two_way_only,Serviços: exportações + importações,PER,Peru,2007,USA,United States,3066.9542999999994,JPN,Japan,484.79650000000004,2582.1577999999995,0.8419290108104969
BPM5,services_two_way_only,Serviços: exportações + importações,PER,Peru,2008,USA,United States,3675.4926000000005,JPN,Japan,567.9104,3107.5822000000007,0.8454872688357474
BPM5,services_two_way_only,Serviços: exportações + importações,PER,Peru,2009,USA,United States,3472.1834000000003,ESP,Spain,554.9051,2917.2783000000004,0.8401855443465343
BPM5,services_two_way_only,Serviços: exportações + importações,PER,Peru,2010,USA,United States,4104.5009,ESP,Spain,731.0124,3373.4885,0.8218998075990189
BPM5,services_two_way_only,Serviços: exportações + importações,PER,Peru,2011,USA,United States,4425.4411,ESP,Spain,876.7896999999999,3548.6514,0.8018751848262087
BPM5,services_two_way_only,Serviços: exportações + importações,PER,Peru,2012,USA,United States,4773.63,ESP,Spain,1394.1767,3379.4533,0.7079420273460658
BPM5,services_two_way_only,Serviços: exportações + importações,PHL,Philippines,2005,USA,United States,3228.1043,JPN,Japan,2561.0379,667.0664000000002,0.20664338509756336
BPM5,services_two_way_only,Serviços: exportações + importações,PHL,Philippines,2006,USA,United States,3408.5869999999995,JPN,Japan,2245.5591999999997,1163.0277999999998,0.34120525601957646
BPM5,services_two_way_only,Serviços: exportações + importações,PHL,Philippines,2007,USA,United States,4299.75,JPN,Japan,2657.5196,1642.2304,0.3819362521076807
BPM5,services_two_way_only,Serviços: exportações + importações,PHL,Philippines,2008,USA,United States,4794.4847,JPN,Japan,2538.0573,2256.4274,0.47062980511753433
BPM5,services_two_way_only,Serviços: exportações + importações,PHL,Philippines,2009,USA,United States,4892.8694000000005,JPN,Japan,2383.3722,2509.4972000000007,0.5128886538438979
BPM5,services_two_way_only,Serviços: exportações + importações,PHL,Philippines,2010,USA,United States,5403.5566,JPN,Japan,2778.3222,2625.2344,0.4858345334996583
BPM5,services_two_way_only,Serviços: exportações + importações,PHL,Philippines,2011,USA,United States,5928.136200000001,KOR,South Korea,2862.8127,3065.323500000001,0.5170804780092604
BPM5,services_two_way_only,Serviços: exportações + importações,PHL,Philippines,2012,USA,United States,7026.1513,JPN,Japan,2743.4714,4282.679900000001,0.609534255261483
BPM5,services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,2005,AUS,Australia,405.883,USA,United States,185.5405,220.34249999999997,0.5428719606389033
BPM5,services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,2006,AUS,Australia,425.2161,USA,United States,185.6891,239.527,0.5633065163807297
BPM5,services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,2007,AUS,Australia,527.4690999999999,USA,United States,241.18349999999995,286.28559999999993,0.5427533100991129
BPM5,services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,2008,AUS,Australia,571.6044999999999,USA,United States,231.95759999999999,339.64689999999996,0.5941991359410221
BPM5,services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,2009,AUS,Australia,618.1980000000001,USA,United States,370.807,247.39100000000008,0.4001808482072088
BPM5,services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,2010,AUS,Australia,910.617,USA,United States,391.8223,518.7946999999999,0.5697177847547321
BPM5,services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,2011,AUS,Australia,1031.6418999999999,USA,United States,477.08140000000003,554.5604999999998,0.5375513538176376
BPM5,services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,2012,AUS,Australia,974.7439999999999,USA,United States,579.5366,395.2073999999999,0.4054473790041282
BPM5,services_two_way_only,Serviços: exportações + importações,POL,Poland,2005,DEU,Germany,9306.9728,GBR,United Kingdom,2476.2298,6830.7429999999995,0.7339382145825117
BPM5,services_two_way_only,Serviços: exportações + importações,POL,Poland,2006,DEU,Germany,10624.0839,GBR,United Kingdom,3376.0676000000003,7248.016299999999,0.6822250622474847
BPM5,services_two_way_only,Serviços: exportações + importações,POL,Poland,2007,DEU,Germany,13531.788799999998,GBR,United Kingdom,4249.4400000000005,9282.348799999998,0.6859661303611241
BPM5,services_two_way_only,Serviços: exportações + importações,POL,Poland,2008,DEU,Germany,15777.288599999998,GBR,United Kingdom,4624.8513,11152.437299999998,0.7068665334549309
BPM5,services_two_way_only,Serviços: exportações + importações,POL,Poland,2009,DEU,Germany,12866.0215,GBR,United Kingdom,4123.1902,8742.831300000002,0.6795287338824982
BPM5,services_two_way_only,Serviços: exportações + importações,POL,Poland,2010,DEU,Germany,13449.9928,GBR,United Kingdom,4103.8614,9346.1314,0.6948800299729528
BPM5,services_two_way_only,Serviços: exportações + importações,POL,Poland,2011,DEU,Germany,15228.163900000001,GBR,United Kingdom,4747.4755000000005,10480.688400000001,0.6882437350178507
BPM5,services_two_way_only,Serviços: exportações + importações,POL,Poland,2012,DEU,Germany,15305.8953,GBR,United Kingdom,4536.1406,10769.754700000001,0.7036344159495199
BPM5,services_two_way_only,Serviços: exportações + importações,PRT,Portugal,2005,ESP,Spain,5136.027,GBR,United Kingdom,3881.4928,1254.5342,0.2442616053225577
BPM5,services_two_way_only,Serviços: exportações + importações,PRT,Portugal,2006,ESP,Spain,6184.3858,GBR,United Kingdom,4254.8391,1929.5466999999999,0.3120029639806753
BPM5,services_two_way_only,Serviços: exportações + importações,PRT,Portugal,2007,ESP,Spain,7722.767399999999,GBR,United Kingdom,5376.2391,2346.528299999999,0.30384552304398027
BPM5,services_two_way_only,Serviços: exportações + importações,PRT,Portugal,2008,ESP,Spain,8513.4876,GBR,United Kingdom,5685.275900000001,2828.2117,0.3322036552916339
BPM5,services_two_way_only,Serviços: exportações + importações,PRT,Portugal,2009,ESP,Spain,7255.3448,GBR,United Kingdom,4483.8162,2771.5285999999996,0.38199819256005585
BPM5,services_two_way_only,Serviços: exportações + importações,PRT,Portugal,2010,ESP,Spain,7102.2569,GBR,United Kingdom,4537.6439,2564.6130000000003,0.36109831510037327
BPM5,services_two_way_only,Serviços: exportações + importações,PRT,Portugal,2011,ESP,Spain,8089.0198,GBR,United Kingdom,4929.5106,3159.5092000000004,0.39059234346292493
BPM5,services_two_way_only,Serviços: exportações + importações,PRT,Portugal,2012,ESP,Spain,6465.396199999999,GBR,United Kingdom,4661.2796,1804.1165999999994,0.2790419247624762
BPM5,services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,2005,BRA,Brazil,452.41369999999995,USA,United States,185.6475,266.7661999999999,0.5896510207361093
BPM5,services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,2006,BRA,Brazil,528.4902999999999,USA,United States,201.38860000000003,327.10169999999994,0.6189360523740928
BPM5,services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,2007,BRA,Brazil,668.0604,USA,United States,238.80669999999998,429.2537,0.6425372616008972
BPM5,services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,2008,BRA,Brazil,786.1324,USA,United States,279.2929,506.8395,0.6447253668720434
BPM5,services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,2009,BRA,Brazil,870.4071,USA,United States,254.16759999999996,616.2395,0.7079899738869317
BPM5,services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,2010,BRA,Brazil,769.8913000000001,USA,United States,302.75110000000006,467.14020000000005,0.6067612401906607
BPM5,services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,2011,BRA,Brazil,933.4007,USA,United States,348.4176,584.9831,0.6267223712174204
BPM5,services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,2012,BRA,Brazil,1349.2022,USA,United States,355.5529,993.6492999999999,0.736471746043699
BPM5,services_two_way_only,Serviços: exportações + importações,QAT,Qatar,2005,JPN,Japan,1003.9341999999999,USA,United States,920.7466999999998,83.18750000000011,0.08286150626206391
BPM5,services_two_way_only,Serviços: exportações + importações,QAT,Qatar,2006,JPN,Japan,1358.5982,USA,United States,1132.3413999999998,226.2568000000001,0.16653694962940488
BPM5,services_two_way_only,Serviços: exportações + importações,QAT,Qatar,2007,USA,United States,1517.9224999999997,JPN,Japan,1365.2682,152.6542999999997,0.1005679143698046
BPM5,services_two_way_only,Serviços: exportações + importações,QAT,Qatar,2008,JPN,Japan,1662.2919000000002,USA,United States,1459.4173,202.8746000000001,0.12204511133092814
BPM5,services_two_way_only,Serviços: exportações + importações,QAT,Qatar,2009,USA,United States,1488.5232999999998,JPN,Japan,1350.54,137.98329999999987,0.09269811228349592
BPM5,services_two_way_only,Serviços: exportações + importações,QAT,Qatar,2010,USA,United States,1765.4642,JPN,Japan,1585.9467,179.51749999999993,0.1016828888402268
BPM5,services_two_way_only,Serviços: exportações + importações,QAT,Qatar,2011,USA,United States,2202.1308999999997,JPN,Japan,1701.4154999999998,500.7153999999998,0.22737767314377175
BPM5,services_two_way_only,Serviços: exportações + importações,QAT,Qatar,2012,USA,United States,2478.3228,JPN,Japan,2145.5525,332.77030000000013,0.13427237969162054
BPM5,services_two_way_only,Serviços: exportações + importações,ROU,Romania,2005,ITA,Italy,1668.6985,DEU,Germany,1440.8711,227.8273999999999,0.13652999628153312
BPM5,services_two_way_only,Serviços: exportações + importações,ROU,Romania,2006,DEU,Germany,1869.1353999999997,ITA,Italy,1741.9731000000002,127.1622999999995,0.06803268505855677
BPM5,services_two_way_only,Serviços: exportações + importações,ROU,Romania,2007,DEU,Germany,2333.6169,ITA,Italy,2050.8564,282.76049999999987,0.1211683460125781
BPM5,services_two_way_only,Serviços: exportações + importações,ROU,Romania,2008,ITA,Italy,2694.6007,DEU,Germany,2660.8199999999997,33.78070000000025,0.012536440000182681
BPM5,services_two_way_only,Serviços: exportações + importações,ROU,Romania,2009,DEU,Germany,2276.1,ITA,Italy,1899.9173,376.18269999999984,0.165275119722332
BPM5,services_two_way_only,Serviços: exportações + importações,ROU,Romania,2010,DEU,Germany,2098.8732,FRA,France,1806.6127000000001,292.26049999999987,0.1392463822969391
BPM5,services_two_way_only,Serviços: exportações + importações,ROU,Romania,2011,DEU,Germany,2370.6666000000005,FRA,France,2343.1441999999997,27.522400000000744,0.011609561631315319
BPM5,services_two_way_only,Serviços: exportações + importações,ROU,Romania,2012,DEU,Germany,2579.2443000000003,FRA,France,2280.4538999999995,298.7904000000008,0.11584416412202626
BPM5,services_two_way_only,Serviços: exportações + importações,RUS,Russia,2005,USA,United States,5263.3403,DEU,Germany,5013.684,249.65629999999965,0.04743305311267821
BPM5,services_two_way_only,Serviços: exportações + importações,RUS,Russia,2006,USA,United States,6254.2775,DEU,Germany,5784.4475999999995,469.82990000000063,0.07512137093373306
BPM5,services_two_way_only,Serviços: exportações + importações,RUS,Russia,2007,USA,United States,7611.5876,DEU,Germany,7122.5308000000005,489.0567999999994,0.06425161552367858
BPM5,services_two_way_only,Serviços: exportações + importações,RUS,Russia,2008,USA,United States,9101.9846,DEU,Germany,8774.6138,327.3708000000006,0.035966969225590714
BPM5,services_two_way_only,Serviços: exportações + importações,RUS,Russia,2009,USA,United States,8403.148200000001,DEU,Germany,7744.291,658.8572000000013,0.07840599550535134
BPM5,services_two_way_only,Serviços: exportações + importações,RUS,Russia,2010,USA,United States,8987.2167,DEU,Germany,8056.121300000001,931.0954000000002,0.10360219755244135
BPM5,services_two_way_only,Serviços: exportações + importações,RUS,Russia,2011,USA,United States,10635.7421,DEU,Germany,8723.6076,1912.1345000000001,0.17978383473589493
BPM5,services_two_way_only,Serviços: exportações + importações,RUS,Russia,2012,USA,United States,11708.951099999998,DEU,Germany,9725.5898,1983.3612999999987,0.16938846896371434
BPM5,services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,2005,USA,United States,36.303700000000006,FRA,France,28.527299999999997,7.7764000000000095,0.21420406184493615
BPM5,services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,2006,USA,United States,38.0017,FRA,France,17.9475,20.054199999999998,0.5277184968040903
BPM5,services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,2007,USA,United States,49.16560000000001,FRA,France,32.084399999999995,17.081200000000017,0.34742177457409273
BPM5,services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,2008,USA,United States,61.6602,CHE,Switzerland,38.9986,22.6616,0.3675239457543115
BPM5,services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,2009,USA,United States,74.97279999999999,CHE,Switzerland,35.905,39.06779999999999,0.5210929830551879
BPM5,services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,2010,USA,United States,78.736,CHE,Switzerland,57.452,21.284000000000006,0.27032107295265195
BPM5,services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,2011,USA,United States,113.2462,CHE,Switzerland,71.7744,41.4718,0.36620919730639967
BPM5,services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,2012,USA,United States,80.108,BEL,Belgium,45.20479999999999,34.90320000000001,0.4357018025665353
BPM5,services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,2005,GBR,United Kingdom,4761.0004,USA,United States,4591.7331,169.26729999999952,0.03555288506171928
BPM5,services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,2006,GBR,United Kingdom,5631.140700000001,USA,United States,5497.7773,133.3634000000011,0.023683194419205522
BPM5,services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,2007,USA,United States,7598.6242999999995,GBR,United Kingdom,5467.212,2131.412299999999,0.2804997609896306
BPM5,services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,2008,USA,United States,7857.8814999999995,GBR,United Kingdom,4429.7783,3428.1031999999996,0.4362630309454272
BPM5,services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,2009,USA,United States,9343.156200000001,GBR,United Kingdom,4380.3372,4962.819000000001,0.5311715756180979
BPM5,services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,2010,USA,United States,8335.1247,GBR,United Kingdom,5218.2602000000015,3116.8644999999988,0.3739433556404979
BPM5,services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,2011,USA,United States,9075.6675,KOR,South Korea,5349.7424,3725.9250999999995,0.41054006220479095
BPM5,services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,2012,USA,United States,10753.4536,GBR,United Kingdom,7066.8302,3686.6234000000004,0.3428315718031275
BPM5,services_two_way_only,Serviços: exportações + importações,SDN,Sudan,2005,USA,United States,218.6834,GBR,United Kingdom,136.65949999999998,82.02390000000003,0.37508059596658927
BPM5,services_two_way_only,Serviços: exportações + importações,SDN,Sudan,2006,USA,United States,258.7326,GBR,United Kingdom,147.80170000000004,110.93089999999995,0.4287472858078184
BPM5,services_two_way_only,Serviços: exportações + importações,SDN,Sudan,2007,USA,United States,287.5245,SWE,Sweden,182.4694,105.05509999999998,0.3653779069261923
BPM5,services_two_way_only,Serviços: exportações + importações,SDN,Sudan,2008,USA,United States,320.7427,GBR,United Kingdom,170.6208,150.1219,0.4680446351545959
BPM5,services_two_way_only,Serviços: exportações + importações,SDN,Sudan,2009,USA,United States,312.8682,GBR,United Kingdom,147.5602,165.308,0.5283630615064107
BPM5,services_two_way_only,Serviços: exportações + importações,SDN,Sudan,2010,USA,United States,350.53049999999996,GBR,United Kingdom,165.456,185.07449999999997,0.5279840128034508
BPM5,services_two_way_only,Serviços: exportações + importações,SDN,Sudan,2011,USA,United States,346.6209,GBR,United Kingdom,163.95,182.67090000000002,0.5270048632381948
BPM5,services_two_way_only,Serviços: exportações + importações,SDN,Sudan,2012,USA,United States,347.0491,RUS,Russia,128.4994,218.5497,0.6297371178890825
BPM5,services_two_way_only,Serviços: exportações + importações,SEN,Senegal,2005,FRA,France,588.0848,USA,United States,197.43220000000002,390.65259999999995,0.6642793692338247
BPM5,services_two_way_only,Serviços: exportações + importações,SEN,Senegal,2006,FRA,France,474.9419,USA,United States,201.8145,273.12739999999997,0.5750753934323335
BPM5,services_two_way_only,Serviços: exportações + importações,SEN,Senegal,2007,FRA,France,847.1118999999999,USA,United States,245.3632,601.7486999999999,0.7103532602953635
BPM5,services_two_way_only,Serviços: exportações + importações,SEN,Senegal,2008,FRA,France,890.5341999999999,USA,United States,246.21300000000002,644.3211999999999,0.7235221286279627
BPM5,services_two_way_only,Serviços: exportações + importações,SEN,Senegal,2009,FRA,France,889.2951,USA,United States,244.68410000000003,644.611,0.7248561248116626
BPM5,services_two_way_only,Serviços: exportações + importações,SEN,Senegal,2010,FRA,France,946.097,USA,United States,236.8736,709.2234,0.7496307461074287
BPM5,services_two_way_only,Serviços: exportações + importações,SEN,Senegal,2011,FRA,France,1210.1325,USA,United States,276.6615,933.471,0.7713791671573155
BPM5,services_two_way_only,Serviços: exportações + importações,SEN,Senegal,2012,FRA,France,994.7240999999999,CHE,Switzerland,257.63530000000003,737.0887999999999,0.7409982325752437
BPM5,services_two_way_only,Serviços: exportações + importações,SGP,Singapore,2005,USA,United States,15154.307200000001,JPN,Japan,11143.188900000001,4011.1183,0.264685032912623
BPM5,services_two_way_only,Serviços: exportações + importações,SGP,Singapore,2006,USA,United States,17753.9931,JPN,Japan,13961.117100000001,3792.8759999999984,0.21363509485649165
BPM5,services_two_way_only,Serviços: exportações + importações,SGP,Singapore,2007,USA,United States,19126.1913,JPN,Japan,15769.7592,3356.432099999998,0.17548878641614332
BPM5,services_two_way_only,Serviços: exportações + importações,SGP,Singapore,2008,USA,United States,20405.5366,JPN,Japan,18845.1604,1560.3761999999988,0.07646827577178239
BPM5,services_two_way_only,Serviços: exportações + importações,SGP,Singapore,2009,USA,United States,18783.831599999998,JPN,Japan,14025.041700000002,4758.789899999996,0.2533450044345583
BPM5,services_two_way_only,Serviços: exportações + importações,SGP,Singapore,2010,USA,United States,23344.0307,JPN,Japan,17097.9567,6246.0740000000005,0.2675662176883618
BPM5,services_two_way_only,Serviços: exportações + importações,SGP,Singapore,2011,USA,United States,25050.7893,JPN,Japan,20228.845699999998,4821.943600000002,0.1924866934232688
BPM5,services_two_way_only,Serviços: exportações + importações,SGP,Singapore,2012,USA,United States,28784.8169,JPN,Japan,21665.089,7119.727900000002,0.24734317139255457
BPM5,services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,2005,AUS,Australia,117.86660000000002,CHN,China,47.530199999999994,70.33640000000003,0.5967458126390344
BPM5,services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,2006,AUS,Australia,123.7969,CHN,China,58.39619999999999,65.4007,0.5282902883674794
BPM5,services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,2007,AUS,Australia,176.5631,CHN,China,83.1033,93.45979999999999,0.5293280419294858
BPM5,services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,2008,AUS,Australia,176.9585,CHN,China,103.53729999999999,73.4212,0.41490631984335313
BPM5,services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,2009,AUS,Australia,161.2962,CHN,China,98.3783,62.9179,0.39007676560266147
BPM5,services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,2010,AUS,Australia,181.21880000000002,CHN,China,141.7695,39.44930000000002,0.21768878284151544
BPM5,services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,2011,AUS,Australia,193.80540000000002,CHN,China,166.0931,27.712300000000027,0.14299033979445375
BPM5,services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,2012,AUS,Australia,212.15890000000002,CHN,China,190.92079999999999,21.23810000000003,0.10010468568605903
BPM5,services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,2005,USA,United States,71.5421,POL,Poland,39.74,31.802100000000003,0.4445228753419315
BPM5,services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,2006,USA,United States,98.6435,GBR,United Kingdom,38.936,59.7075,0.6052857005276577
BPM5,services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,2007,USA,United States,114.59150000000001,GBR,United Kingdom,44.5864,70.00510000000001,0.6109100587739928
BPM5,services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,2008,USA,United States,121.8971,GBR,United Kingdom,90.90209999999999,30.995000000000005,0.25427184075749143
BPM5,services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,2009,GBR,United Kingdom,131.374,USA,United States,108.0772,23.29679999999999,0.1773318921552209
BPM5,services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,2010,USA,United States,112.83930000000001,GBR,United Kingdom,71.32739999999998,41.511900000000026,0.36788512512927696
BPM5,services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,2011,USA,United States,134.8657,FRA,France,114.94900000000001,19.91669999999999,0.14767802339660857
BPM5,services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,2012,USA,United States,143.4489,FRA,France,134.1465,9.302400000000006,0.06484817938652722
BPM5,services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,2005,USA,United States,722.6219,FRA,France,130.1615,592.4603999999999,0.8198760652009024
BPM5,services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,2006,USA,United States,768.0032000000001,FRA,France,107.45339999999999,660.5498000000001,0.8600873017195763
BPM5,services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,2007,USA,United States,838.3970999999999,DEU,Germany,54.571799999999996,783.8253,0.934909364548136
BPM5,services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,2008,USA,United States,873.2391,DEU,Germany,64.4081,808.831,0.9262423086643738
BPM5,services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,2009,USA,United States,802.6589,DEU,Germany,61.493399999999994,741.1655000000001,0.9233878799574764
BPM5,services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,2010,USA,United States,882.5658000000001,DEU,Germany,75.77340000000001,806.7924,0.9141441918551568
BPM5,services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,2011,USA,United States,961.8993,DEU,Germany,93.84140000000001,868.0579,0.9024415549527898
BPM5,services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,2012,USA,United States,979.1610999999998,DEU,Germany,120.2776,858.8834999999998,0.8771626037839942
BPM5,services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,2005,PRT,Portugal,11.100799999999998,DEU,Germany,9.5657,1.5350999999999981,0.1382873306428364
BPM5,services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,2006,PRT,Portugal,13.295299999999997,DEU,Germany,8.926000000000002,4.3692999999999955,0.32863493114107967
BPM5,services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,2007,PRT,Portugal,21.270499999999995,DEU,Germany,10.669599999999999,10.600899999999996,0.49838508732751924
BPM5,services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,2008,PRT,Portugal,20.1633,DEU,Germany,11.5635,8.5998,0.42650756572584847
BPM5,services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,2009,PRT,Portugal,15.7519,DEU,Germany,10.348700000000001,5.403199999999998,0.3430189373980281
BPM5,services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,2010,PRT,Portugal,16.4774,FRA,France,15.065500000000002,1.4118999999999975,0.08568706227924293
BPM5,services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,2011,PRT,Portugal,18.8885,FRA,France,15.9536,2.9349000000000007,0.1553802578288377
BPM5,services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,2012,PRT,Portugal,18.8355,USA,United States,6.0488,12.7867,0.6788617238724749
BPM5,services_two_way_only,Serviços: exportações + importações,SUR,Suriname,2005,NLD,Netherlands,160.0838,USA,United States,149.3107,10.7731,0.06729662839088027
BPM5,services_two_way_only,Serviços: exportações + importações,SUR,Suriname,2006,NLD,Netherlands,198.1934,USA,United States,148.2854,49.90799999999999,0.2518146416580975
BPM5,services_two_way_only,Serviços: exportações + importações,SUR,Suriname,2007,NLD,Netherlands,192.3412,USA,United States,164.23449999999997,28.106700000000018,0.14612937841710472
