metric,metric_label,iso3c,country_name,first_china_top1_year_overlap_BPM5,first_china_top1_year_overlap_BPM6,china_top1_any_overlap_BPM5,china_top1_any_overlap_BPM6,china_top1_status_same_overlap,first_year_same_if_observed
services_exports_only,Serviços: exportações,KNA,St. Kitts & Nevis,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,KOR,South Korea,2008,NA,TRUE,FALSE,FALSE,FALSE
services_exports_only,Serviços: exportações,KWT,Kuwait,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LAO,Laos,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LBN,Lebanon,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LBR,Liberia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LBY,Libya,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LCA,St. Lucia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LKA,Sri Lanka,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LSO,Lesotho,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LTU,Lithuania,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LUX,Luxembourg,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,LVA,Latvia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MAR,Morocco,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MDA,Moldova,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MDG,Madagascar,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MDV,Maldives,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MEX,Mexico,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MKD,North Macedonia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MLI,Mali,NA,2012,FALSE,TRUE,FALSE,FALSE
services_exports_only,Serviços: exportações,MLT,Malta,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MMR,Myanmar (Burma),2011,2011,TRUE,TRUE,TRUE,TRUE
services_exports_only,Serviços: exportações,MNE,Montenegro,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MNG,Mongolia,2005,2005,TRUE,TRUE,TRUE,TRUE
services_exports_only,Serviços: exportações,MOZ,Mozambique,2012,NA,TRUE,FALSE,FALSE,FALSE
services_exports_only,Serviços: exportações,MRT,Mauritania,2010,2011,TRUE,TRUE,TRUE,FALSE
services_exports_only,Serviços: exportações,MUS,Mauritius,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MWI,Malawi,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,MYS,Malaysia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,NAM,Namibia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,NER,Niger,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,NGA,Nigeria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,NIC,Nicaragua,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,NLD,Netherlands,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,NOR,Norway,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,NPL,Nepal,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,NZL,New Zealand,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,OMN,Oman,2010,NA,TRUE,FALSE,FALSE,FALSE
services_exports_only,Serviços: exportações,PAK,Pakistan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,PAN,Panama,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,PER,Peru,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,PHL,Philippines,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,PNG,Papua New Guinea,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,POL,Poland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,PRK,North Korea,NA,NA,NA,FALSE,FALSE,TRUE
services_exports_only,Serviços: exportações,PRT,Portugal,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,PRY,Paraguay,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,QAT,Qatar,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ROU,Romania,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,RUS,Russia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,RWA,Rwanda,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SAU,Saudi Arabia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SDN,Sudan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SEN,Senegal,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SGP,Singapore,2010,NA,TRUE,FALSE,FALSE,FALSE
services_exports_only,Serviços: exportações,SLB,Solomon Islands,2010,2005,TRUE,TRUE,TRUE,FALSE
services_exports_only,Serviços: exportações,SLE,Sierra Leone,NA,2012,FALSE,TRUE,FALSE,FALSE
services_exports_only,Serviços: exportações,SLV,El Salvador,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SOM,Somalia,NA,NA,NA,FALSE,FALSE,TRUE
services_exports_only,Serviços: exportações,STP,São Tomé & Príncipe,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SUR,Suriname,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SVK,Slovakia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SVN,Slovenia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SWE,Sweden,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SWZ,Eswatini,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SYC,Seychelles,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,SYR,Syria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,TCD,Chad,NA,2011,FALSE,TRUE,FALSE,FALSE
services_exports_only,Serviços: exportações,TGO,Togo,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,THA,Thailand,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,TJK,Tajikistan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,TKM,Turkmenistan,NA,2010,NA,TRUE,FALSE,FALSE
services_exports_only,Serviços: exportações,TLS,Timor-Leste,NA,NA,NA,FALSE,FALSE,TRUE
services_exports_only,Serviços: exportações,TON,Tonga,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,TTO,Trinidad & Tobago,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,TUN,Tunisia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,TUR,Turkey,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,TUV,Tuvalu,NA,NA,NA,FALSE,FALSE,TRUE
services_exports_only,Serviços: exportações,TZA,Tanzania,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,UGA,Uganda,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,UKR,Ukraine,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,URY,Uruguay,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,USA,United States,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,UZB,Uzbekistan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,VCT,St. Vincent & Grenadines,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,VEN,Venezuela,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,VNM,Vietnam,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,VUT,Vanuatu,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,WSM,Samoa,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,YEM,Yemen,2008,2010,TRUE,TRUE,TRUE,FALSE
services_exports_only,Serviços: exportações,ZAF,South Africa,NA,NA,FALSE,FALSE,TRUE,TRUE
services_exports_only,Serviços: exportações,ZMB,Zambia,2010,2012,TRUE,TRUE,TRUE,FALSE
services_exports_only,Serviços: exportações,ZWE,Zimbabwe,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,AFG,Afghanistan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,AGO,Angola,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ALB,Albania,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ARE,United Arab Emirates,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ARG,Argentina,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ARM,Armenia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ATG,Antigua & Barbuda,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,AUS,Australia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,AUT,Austria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,AZE,Azerbaijan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BDI,Burundi,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BEL,Belgium,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BEN,Benin,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BFA,Burkina Faso,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BGD,Bangladesh,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BGR,Bulgaria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BHR,Bahrain,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BHS,Bahamas,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BIH,Bosnia & Herzegovina,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BLR,Belarus,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BLZ,Belize,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BOL,Bolivia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BRA,Brazil,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BRB,Barbados,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BRN,Brunei,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BTN,Bhutan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,BWA,Botswana,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CAF,Central African Republic,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CAN,Canada,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CHE,Switzerland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CHL,Chile,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CIV,Côte d'Ivoire,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CMR,Cameroon,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,COD,Congo - Kinshasa,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,COG,Congo - Brazzaville,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,COL,Colombia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,COM,Comoros,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CPV,Cape Verde,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CRI,Costa Rica,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CUB,Cuba,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CYP,Cyprus,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,CZE,Czechia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,DEU,Germany,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,DJI,Djibouti,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,DMA,Dominica,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,DNK,Denmark,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,DOM,Dominican Republic,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,DZA,Algeria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ECU,Ecuador,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,EGY,Egypt,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ERI,Eritrea,NA,NA,NA,FALSE,FALSE,TRUE
services_two_way_only,Serviços: exportações + importações,ESP,Spain,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,EST,Estonia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ETH,Ethiopia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,FIN,Finland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,FJI,Fiji,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,FRA,France,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GAB,Gabon,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GBR,United Kingdom,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GEO,Georgia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GHA,Ghana,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GIN,Guinea,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GMB,Gambia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GNB,Guinea-Bissau,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GNQ,Equatorial Guinea,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GRC,Greece,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GRD,Grenada,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GTM,Guatemala,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,GUY,Guyana,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,HND,Honduras,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,HRV,Croatia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,HTI,Haiti,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,HUN,Hungary,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,IDN,Indonesia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,IND,India,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,IRL,Ireland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,IRN,Iran,2010,NA,TRUE,FALSE,FALSE,FALSE
services_two_way_only,Serviços: exportações + importações,IRQ,Iraq,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ISL,Iceland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ISR,Israel,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ITA,Italy,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,JAM,Jamaica,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,JOR,Jordan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,JPN,Japan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,KAZ,Kazakhstan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,KEN,Kenya,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,KGZ,Kyrgyzstan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,KHM,Cambodia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,KIR,Kiribati,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,KNA,St. Kitts & Nevis,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,KOR,South Korea,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,KWT,Kuwait,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LAO,Laos,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LBN,Lebanon,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LBR,Liberia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LBY,Libya,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LCA,St. Lucia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LKA,Sri Lanka,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LSO,Lesotho,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LTU,Lithuania,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LUX,Luxembourg,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,LVA,Latvia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MAR,Morocco,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MDA,Moldova,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MDG,Madagascar,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MDV,Maldives,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MEX,Mexico,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MKD,North Macedonia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MLI,Mali,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MLT,Malta,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MMR,Myanmar (Burma),NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MNE,Montenegro,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MNG,Mongolia,2005,2007,TRUE,TRUE,TRUE,FALSE
services_two_way_only,Serviços: exportações + importações,MOZ,Mozambique,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MRT,Mauritania,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MUS,Mauritius,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MWI,Malawi,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,MYS,Malaysia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,NAM,Namibia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,NER,Niger,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,NGA,Nigeria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,NIC,Nicaragua,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,NLD,Netherlands,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,NOR,Norway,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,NPL,Nepal,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,NZL,New Zealand,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,OMN,Oman,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,PAK,Pakistan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,PAN,Panama,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,PER,Peru,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,PHL,Philippines,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,PNG,Papua New Guinea,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,POL,Poland,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,PRK,North Korea,NA,NA,NA,FALSE,FALSE,TRUE
services_two_way_only,Serviços: exportações + importações,PRT,Portugal,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,PRY,Paraguay,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,QAT,Qatar,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ROU,Romania,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,RUS,Russia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,RWA,Rwanda,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SAU,Saudi Arabia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SDN,Sudan,NA,2011,FALSE,TRUE,FALSE,FALSE
services_two_way_only,Serviços: exportações + importações,SEN,Senegal,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SGP,Singapore,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SLB,Solomon Islands,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SLE,Sierra Leone,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SLV,El Salvador,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SOM,Somalia,NA,NA,NA,FALSE,FALSE,TRUE
services_two_way_only,Serviços: exportações + importações,STP,São Tomé & Príncipe,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SUR,Suriname,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SWE,Sweden,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,SYR,Syria,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,TCD,Chad,NA,2012,FALSE,TRUE,FALSE,FALSE
services_two_way_only,Serviços: exportações + importações,TGO,Togo,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,THA,Thailand,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,TKM,Turkmenistan,NA,NA,NA,FALSE,FALSE,TRUE
services_two_way_only,Serviços: exportações + importações,TLS,Timor-Leste,NA,NA,NA,FALSE,FALSE,TRUE
