source,metric,metric_label,iso3c,country_name,year,partner_rank,partner_iso3,partner_name,value_musd
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KAZ,Kazakhstan,2010,1,CHN,China,11611.874742
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KAZ,Kazakhstan,2010,2,DEU,Germany,5151.978184000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KAZ,Kazakhstan,2011,1,CHN,China,16014.919669000004
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KAZ,Kazakhstan,2011,2,RUS,Russia,8197.272671999997
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KAZ,Kazakhstan,2012,1,CHN,China,15468.384807999995
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KAZ,Kazakhstan,2012,2,RUS,Russia,10372.842927000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2005,1,USA,United States,813.1438959999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2005,2,GBR,United Kingdom,706.7643439999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2006,1,USA,United States,993.593303
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2006,2,GBR,United Kingdom,821.4202700000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2007,1,USA,United States,1047.7887790000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2007,2,GBR,United Kingdom,895.316832
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2008,1,USA,United States,1103.7199819999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2008,2,GBR,United Kingdom,981.2003199999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2009,1,USA,United States,1008.318906
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2009,2,GBR,United Kingdom,938.462996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2010,1,USA,United States,1111.145575
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2010,2,GBR,United Kingdom,928.5413579999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2011,1,USA,United States,1226.1067119999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2011,2,GBR,United Kingdom,960.6855819999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2012,1,USA,United States,1251.6491419999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KEN,Kenya,2012,2,GBR,United Kingdom,1093.7520530000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2005,1,RUS,Russia,216.353449
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2005,2,ARE,United Arab Emirates,179.34294200000005
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2006,1,RUS,Russia,277.1320979999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2006,2,CHE,Switzerland,221.68618199999997
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2007,1,RUS,Russia,412.156288
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2007,2,CHE,Switzerland,249.059749
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2008,1,RUS,Russia,624.704702
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2008,2,CHE,Switzerland,472.05149900000004
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2009,1,CHE,Switzerland,470.181226
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2009,2,RUS,Russia,466.7433850000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2010,1,RUS,Russia,534.673587
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2010,2,CHE,Switzerland,408.075461
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2011,1,CHE,Switzerland,905.6495709999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2011,2,RUS,Russia,487.745681
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2012,1,RUS,Russia,456.5690020000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KGZ,Kyrgyzstan,2012,2,KAZ,Kazakhstan,426.8559130000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2005,1,USA,United States,2088.3914269999996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2005,2,DEU,Germany,370.756665
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2006,1,USA,United States,2605.569132999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2006,2,DEU,Germany,427.210099
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2007,1,USA,United States,2900.1246069999993
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2007,2,DEU,Germany,396.482583
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2008,1,USA,United States,2866.1882689999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2008,2,DEU,Germany,478.61271800000003
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2009,1,USA,United States,2330.3478369999993
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2009,2,SGP,Singapore,547.9082699999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2010,1,USA,United States,2737.124756999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2010,2,GBR,United Kingdom,538.483581
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2011,1,USA,United States,3198.0151210000004
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2011,2,GBR,United Kingdom,825.5942940000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2012,1,USA,United States,3200.1264119999996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KHM,Cambodia,2012,2,DEU,Germany,984.3553069999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2005,1,USA,United States,51.443478
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2005,2,JPN,Japan,16.013695
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2006,1,USA,United States,72.85799199999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2006,2,JPN,Japan,20.633487000000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2007,1,USA,United States,83.65026399999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2007,2,JPN,Japan,20.233147
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2008,1,USA,United States,90.353711
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2008,2,THA,Thailand,23.387507999999997
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2009,1,USA,United States,90.37732
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2009,2,JPN,Japan,40.53452
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2010,1,USA,United States,88.284814
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2010,2,JPN,Japan,38.51368900000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2011,1,USA,United States,97.20079
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2011,2,JPN,Japan,54.41964
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2012,1,USA,United States,92.93171
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KIR,Kiribati,2012,2,THA,Thailand,66.913094
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2005,1,USA,United States,198.14946899999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2005,2,GBR,United Kingdom,13.970262000000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2006,1,USA,United States,242.970599
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2006,2,ROU,Romania,17.793126999999995
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2007,1,USA,United States,260.828373
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2007,2,TUR,Turkey,17.429268
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2008,1,USA,United States,288.145253
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2008,2,GBR,United Kingdom,16.634308
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2009,1,USA,United States,272.063145
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2009,2,TUR,Turkey,16.360390000000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2010,1,USA,United States,265.178636
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2010,2,TUR,Turkey,18.78639
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2011,1,USA,United States,300.038184
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2011,2,CAN,Canada,20.184182
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2012,1,USA,United States,295.09621799999996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KNA,St. Kitts & Nevis,2012,2,TUR,Turkey,20.646087
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2005,1,CHN,China,80937.45319100001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2005,2,USA,United States,54041.37819200002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2006,1,CHN,China,94590.77853499995
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2006,2,USA,United States,58873.338986
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2007,1,CHN,China,110268.03716400002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2007,2,USA,United States,59119.855769
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2008,1,CHN,China,121369.67351600005
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2008,2,USA,United States,59899.46398599999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2009,1,CHN,China,109461.22554799994
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2009,2,USA,United States,49765.65241199999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2010,1,CHN,China,147182.971605
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2010,2,USA,United States,64185.777496999995
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2011,1,CHN,China,171583.80586199992
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2011,2,USA,United States,69660.60373399996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2012,1,CHN,China,178787.87611200003
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KOR,South Korea,2012,2,USA,United States,73297.83964799998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2005,1,JPN,Japan,7764.772713999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2005,2,KOR,South Korea,6042.878718000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2006,1,JPN,Japan,9283.380050000005
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2006,2,KOR,South Korea,8233.408528
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2007,1,JPN,Japan,10122.210648
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2007,2,KOR,South Korea,8861.015916
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2008,1,JPN,Japan,15543.926404
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2008,2,KOR,South Korea,12250.996973999996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2009,1,JPN,Japan,9196.499207
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2009,2,KOR,South Korea,8104.145847000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2010,1,KOR,South Korea,10953.408455000004
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2010,2,JPN,Japan,10495.382982
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2011,1,KOR,South Korea,17059.696154999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2011,2,IND,India,14803.251001000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2012,1,KOR,South Korea,18415.332926000003
BPM6,goods_services_exports_combined,Bens + serviços: exportações,KWT,Kuwait,2012,2,IND,India,17862.945412999987
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2005,1,THA,Thailand,252.89217399999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2005,2,VNM,Vietnam,95.875448
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2006,1,THA,Thailand,537.6233879999997
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2006,2,VNM,Vietnam,166.16635200000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2007,1,THA,Thailand,522.284629
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2007,2,VNM,Vietnam,205.48636699999997
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2008,1,THA,Thailand,685.2224040000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2008,2,VNM,Vietnam,267.111494
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2009,1,THA,Thailand,522.3874800000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2009,2,CHN,China,420.9646240000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2010,1,THA,Thailand,836.2726420000004
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2010,2,CHN,China,671.398032
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2011,1,THA,Thailand,1218.6527330000006
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2011,2,CHN,China,907.7065930000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2012,1,THA,Thailand,1337.283251999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LAO,Laos,2012,2,CHN,China,886.7070860000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2005,1,CHE,Switzerland,563.008822
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2005,2,USA,United States,437.24457399999983
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2006,1,CHE,Switzerland,1005.9995299999997
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2006,2,USA,United States,498.9643030000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2007,1,CHE,Switzerland,724.1312959999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2007,2,USA,United States,562.041145
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2008,1,CHE,Switzerland,878.1950840000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2008,2,ARE,United Arab Emirates,642.124307
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2009,1,CHE,Switzerland,811.5285309999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2009,2,FRA,France,657.358043
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2010,1,FRA,France,916.3348649999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2010,2,CHE,Switzerland,686.72137
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2011,1,CHE,Switzerland,831.86907
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2011,2,ZAF,South Africa,794.3176640000003
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2012,1,CHE,Switzerland,1392.067614
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBN,Lebanon,2012,2,ZAF,South Africa,979.1434039999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2005,1,DEU,Germany,545.957711
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2005,2,TUR,Turkey,526.8281900000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2006,1,DEU,Germany,799.9680329999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2006,2,TUR,Turkey,511.31990499999995
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2007,1,TUR,Turkey,665.237794
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2007,2,DEU,Germany,353.17229100000003
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2008,1,TUR,Turkey,747.213986
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2008,2,DEU,Germany,329.173358
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2009,1,TUR,Turkey,718.681491
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2009,2,DEU,Germany,581.231439
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2010,1,TUR,Turkey,866.3736869999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2010,2,DEU,Germany,275.183558
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2011,1,TUR,Turkey,925.418958
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2011,2,DEU,Germany,319.429899
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2012,1,TUR,Turkey,975.355179
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBR,Liberia,2012,2,DEU,Germany,266.459636
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2005,1,ITA,Italy,11272.500638000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2005,2,DEU,Germany,4973.64713
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2006,1,ITA,Italy,13630.199934999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2006,2,DEU,Germany,6262.671666999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2007,1,ITA,Italy,16588.660778999987
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2007,2,DEU,Germany,5854.095977000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2008,1,ITA,Italy,21584.760625000006
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2008,2,DEU,Germany,8172.929999000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2009,1,ITA,Italy,14468.015382
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2009,2,DEU,Germany,3974.398400999998
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2010,1,ITA,Italy,16508.921724
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2010,2,FRA,France,6361.570571000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2011,1,ITA,Italy,5566.157565000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2011,2,FRA,France,2917.7461219999996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2012,1,ITA,Italy,16707.508704999997
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LBY,Libya,2012,2,DEU,Germany,7155.669343000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2005,1,USA,United States,199.05378600000003
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2005,2,GBR,United Kingdom,109.89204199999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2006,1,USA,United States,243.375193
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2006,2,GBR,United Kingdom,112.02837
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2007,1,USA,United States,286.77724400000005
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2007,2,GBR,United Kingdom,130.057047
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2008,1,USA,United States,313.162049
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2008,2,GBR,United Kingdom,125.38301999999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2009,1,USA,United States,357.99933400000003
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2009,2,GBR,United Kingdom,123.08821400000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2010,1,USA,United States,367.21050299999996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2010,2,GBR,United Kingdom,92.97149200000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2011,1,USA,United States,332.63709
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2011,2,GBR,United Kingdom,249.1548209999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2012,1,USA,United States,319.79761899999994
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LCA,St. Lucia,2012,2,GBR,United Kingdom,126.08491099999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2005,1,USA,United States,2401.6801299999993
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2005,2,GBR,United Kingdom,1337.619294
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2006,1,USA,United States,2499.9185750000006
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2006,2,GBR,United Kingdom,1495.9074750000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2007,1,USA,United States,2407.930674000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2007,2,GBR,United Kingdom,1670.2192819999993
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2008,1,USA,United States,2315.320133
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2008,2,GBR,United Kingdom,1860.0916860000004
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2009,1,USA,United States,1900.9983750000006
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2009,2,GBR,United Kingdom,1674.5647159999996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2010,1,USA,United States,2105.947017999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2010,2,GBR,United Kingdom,1625.3913569999997
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2011,1,USA,United States,2502.759287
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2011,2,GBR,United Kingdom,1683.8587239999993
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2012,1,USA,United States,2724.8694340000006
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LKA,Sri Lanka,2012,2,GBR,United Kingdom,1478.2010619999996
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2005,1,USA,United States,429.023013
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2005,2,ZAF,South Africa,111.48014100000002
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2006,1,USA,United States,440.935334
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2006,2,ZAF,South Africa,117.472408
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2007,1,USA,United States,467.471482
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2007,2,ZAF,South Africa,177.6626789999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2008,1,USA,United States,404.59588800000006
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2008,2,BEL,Belgium,245.797819
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2009,1,USA,United States,327.94153199999994
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2009,2,ZAF,South Africa,151.291032
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2010,1,USA,United States,325.0778
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2010,2,ZAF,South Africa,257.415195
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2011,1,USA,United States,409.100269
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2011,2,BEL,Belgium,334.046807
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2012,1,USA,United States,335.12810699999994
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LSO,Lesotho,2012,2,BEL,Belgium,280.810956
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LTU,Lithuania,2005,1,LVA,Latvia,1319.6410820000006
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LTU,Lithuania,2005,2,DEU,Germany,1255.8414850000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LTU,Lithuania,2006,1,LVA,Latvia,1705.3685459999995
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LTU,Lithuania,2006,2,DEU,Germany,1403.4740709999999
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LTU,Lithuania,2007,1,LVA,Latvia,2322.3214989999997
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LTU,Lithuania,2007,2,DEU,Germany,1822.5821270000001
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LTU,Lithuania,2008,1,LVA,Latvia,2823.1959259999985
BPM6,goods_services_exports_combined,Bens + serviços: exportações,LTU,Lithuania,2008,2,DEU,Germany,2216.952335
