fit_id,donor_iso3c,unit_weight,weight_rank,cumulative_weight,effective_donor_count
gab_cue_2017,UGA,0,102,0.9999999999999998,34.73767923832946
gab_cue_2017,USA,0,103,0.9999999999999998,34.73767923832946
gab_cue_2017,VCT,0,104,0.9999999999999998,34.73767923832946
gab_cue_2017,WSM,0,105,0.9999999999999998,34.73767923832946
qat_cue_2021,EGY,0.09391835626385844,1,0.09391835626385844,17.061693455804903
qat_cue_2021,LBY,0.08143077432039543,2,0.1753491305842539,17.061693455804903
qat_cue_2021,BHR,0.07486607998999034,3,0.25021521057424423,17.061693455804903
qat_cue_2021,SYR,0.07283079131083142,4,0.32304600188507565,17.061693455804903
qat_cue_2021,ARE,0.06989756068047705,5,0.3929435625655527,17.061693455804903
qat_cue_2021,FSM,0.06769826751937058,6,0.46064183008492326,17.061693455804903
qat_cue_2021,DZA,0.06428571592978932,7,0.5249275460147126,17.061693455804903
qat_cue_2021,TUN,0.06134374834910037,8,0.586271294363813,17.061693455804903
qat_cue_2021,LBN,0.0532853191621092,9,0.6395566135259222,17.061693455804903
qat_cue_2021,DJI,0.040866329381052224,10,0.6804229429069744,17.061693455804903
qat_cue_2021,COM,0.040424853070101616,11,0.7208477959770759,17.061693455804903
qat_cue_2021,MAR,0.04007239664861292,12,0.7609201926256889,17.061693455804903
qat_cue_2021,BGD,0.03995315431326599,13,0.8008733469389548,17.061693455804903
qat_cue_2021,MHL,0.037902402293846185,14,0.8387757492328011,17.061693455804903
qat_cue_2021,NAM,0.03750851296365863,15,0.8762842621964597,17.061693455804903
qat_cue_2021,LCA,0.03521851182368707,16,0.9115027740201468,17.061693455804903
qat_cue_2021,LKA,0.021222997543777666,17,0.9327257715639244,17.061693455804903
qat_cue_2021,BRN,0.01828010016626169,18,0.9510058717301861,17.061693455804903
qat_cue_2021,SUR,0.01676342140603431,19,0.9677692931362204,17.061693455804903
qat_cue_2021,JOR,0.01594479371635169,20,0.9837140868525721,17.061693455804903
qat_cue_2021,IND,0.009492908381767749,21,0.9932069952343399,17.061693455804903
qat_cue_2021,TGO,0.006793004765659848,22,0.9999999999999997,17.061693455804903
qat_cue_2021,AFG,0,23,0.9999999999999997,17.061693455804903
qat_cue_2021,ALB,0,24,0.9999999999999997,17.061693455804903
qat_cue_2021,AND,0,25,0.9999999999999997,17.061693455804903
qat_cue_2021,ARG,0,26,0.9999999999999997,17.061693455804903
qat_cue_2021,ATG,0,27,0.9999999999999997,17.061693455804903
qat_cue_2021,AUT,0,28,0.9999999999999997,17.061693455804903
qat_cue_2021,AZE,0,29,0.9999999999999997,17.061693455804903
qat_cue_2021,BGR,0,30,0.9999999999999997,17.061693455804903
qat_cue_2021,BHS,0,31,0.9999999999999997,17.061693455804903
qat_cue_2021,BLR,0,32,0.9999999999999997,17.061693455804903
qat_cue_2021,BLZ,0,33,0.9999999999999997,17.061693455804903
qat_cue_2021,BOL,0,34,0.9999999999999997,17.061693455804903
qat_cue_2021,BRB,0,35,0.9999999999999997,17.061693455804903
qat_cue_2021,BTN,0,36,0.9999999999999997,17.061693455804903
qat_cue_2021,BWA,0,37,0.9999999999999997,17.061693455804903
qat_cue_2021,CAN,0,38,0.9999999999999997,17.061693455804903
qat_cue_2021,CIV,0,39,0.9999999999999997,17.061693455804903
