fit_id,treated_iso3c,iso3c,country_name,complete_common_panel,ever_china_top,focal_country,sample_role,fit_role
chl_cue_2008,CHL,YUG,NA,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
chl_cue_2008,CHL,AFG,Afghanistan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ALB,Albania,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,AND,Andorra,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ARE,United Arab Emirates,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ARG,Argentina,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ATG,Antigua & Barbuda,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,AUT,Austria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,AZE,Azerbaijan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BGD,Bangladesh,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BGR,Bulgaria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BHR,Bahrain,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BHS,Bahamas,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BLR,Belarus,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BLZ,Belize,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BOL,Bolivia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BRB,Barbados,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BRN,Brunei,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BTN,Bhutan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,BWA,Botswana,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,CAN,Canada,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,CIV,Côte d’Ivoire,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,COL,Colombia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,COM,Comoros,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,CPV,Cape Verde,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,CRI,Costa Rica,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,CYP,Cyprus,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,CZE,Czechia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,DEU,Germany,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,DJI,Djibouti,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,DMA,Dominica,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,DNK,Denmark,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,DOM,Dominican Republic,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,DZA,Algeria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ECU,Ecuador,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,EGY,Egypt,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ESP,Spain,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,EST,Estonia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,FIN,Finland,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,FJI,Fiji,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,FRA,France,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,FSM,Micronesia (Federated States of),TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,GBR,United Kingdom,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,GEO,Georgia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,GRC,Greece,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,GRD,Grenada,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,GTM,Guatemala,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,GUY,Guyana,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,HND,Honduras,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,HRV,Croatia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,HTI,Haiti,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,HUN,Hungary,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,IND,India,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,IRL,Ireland,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ISL,Iceland,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ISR,Israel,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ITA,Italy,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,JAM,Jamaica,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,JOR,Jordan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,KEN,Kenya,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,KNA,St. Kitts & Nevis,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,LBN,Lebanon,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,LBY,Libya,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,LCA,St. Lucia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,LKA,Sri Lanka,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,LSO,Lesotho,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,LTU,Lithuania,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,LVA,Latvia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,MAR,Morocco,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,MDA,Moldova,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,MDG,Madagascar,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,MDV,Maldives,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,MEX,Mexico,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,MHL,Marshall Islands,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,MKD,North Macedonia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,MUS,Mauritius,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,MWI,Malawi,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,NAM,Namibia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,NGA,Nigeria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,NIC,Nicaragua,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,NLD,Netherlands,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,NOR,Norway,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,NPL,Nepal,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,PAK,Pakistan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,POL,Poland,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,PRT,Portugal,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,PRY,Paraguay,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,ROU,Romania,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,RWA,Rwanda,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,SEN,Senegal,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,SGP,Singapore,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,SLV,El Salvador,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,SUR,Suriname,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,SVK,Slovakia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,SVN,Slovenia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,SWE,Sweden,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,SWZ,Eswatini,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,SYR,Syria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,TGO,Togo,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,TTO,Trinidad & Tobago,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,TUN,Tunisia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,TUR,Turkey,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,UGA,Uganda,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,USA,United States,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,VCT,St. Vincent & Grenadines,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,WSM,Samoa,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
chl_cue_2008,CHL,CHL,Chile,TRUE,TRUE,TRUE,focal_treated_country,treated
gab_cue_2017,GAB,AGO,Angola,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,ARM,Armenia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,AUS,Australia,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
gab_cue_2017,GAB,BEN,Benin,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,BFA,Burkina Faso,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,BRA,Brazil,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
gab_cue_2017,GAB,CHL,Chile,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
gab_cue_2017,GAB,CMR,Cameroon,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,COG,Congo - Brazzaville,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,CUB,Cuba,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,ERI,Eritrea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,ETH,Ethiopia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,GHA,Ghana,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,GIN,Guinea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,GMB,Gambia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,GNQ,Equatorial Guinea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,IDN,Indonesia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,IRN,Iran,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,JPN,Japan,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,KAZ,Kazakhstan,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,KOR,South Korea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,KWT,Kuwait,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,LAO,Laos,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,MLI,Mali,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,MLT,Malta,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,MMR,Myanmar (Burma),TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,MNG,Mongolia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,MOZ,Mozambique,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,MYS,Malaysia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,NZL,New Zealand,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,OMN,Oman,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,PAN,Panama,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,PER,Peru,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,PHL,Philippines,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,PNG,Papua New Guinea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,PRK,North Korea,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,QAT,Qatar,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
gab_cue_2017,GAB,RUS,Russia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,SAU,Saudi Arabia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,SDN,Sudan,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,SLB,Solomon Islands,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,SLE,Sierra Leone,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,TCD,Chad,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,THA,Thailand,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,TKM,Turkmenistan,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,TZA,Tanzania,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,UKR,Ukraine,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,URY,Uruguay,TRUE,TRUE,TRUE,focal_treated_country,excluded_ever_china_top_in_window
gab_cue_2017,GAB,VNM,Vietnam,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,YEM,Yemen,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,ZAF,South Africa,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,ZMB,Zambia,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,ZWE,Zimbabwe,TRUE,TRUE,FALSE,excluded_ever_china_top,excluded_ever_china_top_in_window
gab_cue_2017,GAB,BDI,Burundi,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,BEL,Belgium,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,BIH,Bosnia & Herzegovina,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,CAF,Central African Republic,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,CHE,Switzerland,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,COD,Congo - Kinshasa,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,GNB,Guinea-Bissau,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,IRQ,Iraq,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,KGZ,Kyrgyzstan,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,KHM,Cambodia,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,KIR,Kiribati,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,LBR,Liberia,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,LUX,Luxembourg,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,MCO,Monaco,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,MNE,Montenegro,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,MRT,Mauritania,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,NER,Niger,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,NRU,Nauru,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,PLW,Palau,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,SMR,San Marino,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,SOM,Somalia,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,SSD,South Sudan,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,STP,São Tomé & Príncipe,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,SYC,Seychelles,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,TJK,Tajikistan,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,TLS,Timor-Leste,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,TON,Tonga,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,TUV,Tuvalu,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,UZB,Uzbekistan,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,VEN,Venezuela,FALSE,TRUE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,VUT,Vanuatu,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,YUG,NA,FALSE,FALSE,FALSE,excluded_incomplete_common_panel,excluded_incomplete_common_panel
gab_cue_2017,GAB,AFG,Afghanistan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,ALB,Albania,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,AND,Andorra,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,ARE,United Arab Emirates,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,ARG,Argentina,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,ATG,Antigua & Barbuda,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,AUT,Austria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,AZE,Azerbaijan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BGD,Bangladesh,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BGR,Bulgaria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BHR,Bahrain,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BHS,Bahamas,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BLR,Belarus,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BLZ,Belize,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BOL,Bolivia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BRB,Barbados,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BRN,Brunei,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BTN,Bhutan,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,BWA,Botswana,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,CAN,Canada,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,CIV,Côte d’Ivoire,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,COL,Colombia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,COM,Comoros,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,CPV,Cape Verde,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,CRI,Costa Rica,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,CYP,Cyprus,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,CZE,Czechia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,DEU,Germany,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,DJI,Djibouti,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,DMA,Dominica,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,DNK,Denmark,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,DOM,Dominican Republic,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,DZA,Algeria,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,ECU,Ecuador,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,EGY,Egypt,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,ESP,Spain,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,EST,Estonia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,FIN,Finland,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,FJI,Fiji,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,FRA,France,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,FSM,Micronesia (Federated States of),TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,GBR,United Kingdom,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,GEO,Georgia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,GRC,Greece,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,GRD,Grenada,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,GTM,Guatemala,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,GUY,Guyana,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,HND,Honduras,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,HRV,Croatia,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
gab_cue_2017,GAB,HTI,Haiti,TRUE,FALSE,FALSE,clean_never_china_top_control,included_donor
