model_id,iso3c,country_name,country_id,year,abs_distance_china,model_outcome,china_is_top,public_cue_year,focal_country,cue_group,eligible_as_control,treatment
clean_controls,AND,Andorra,3,2021,0.9313857999999999,0.9313857999999999,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AND,Andorra,3,2022,1.9467921000000001,1.9467921000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,1997,0.41896100000000003,0.41896100000000003,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,1998,0.34299949999999996,0.34299949999999996,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,1999,0.04311330000000002,0.04311330000000002,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2000,0.11587380000000003,0.11587380000000003,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2001,0.1511576,0.1511576,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2002,0.5962554,0.5962554,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2003,0.18800280000000003,0.18800280000000003,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2004,0.23845699999999992,0.23845699999999992,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2005,0.225159,0.225159,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2006,0.10782460000000005,0.10782460000000005,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2007,0.05092959999999991,0.05092959999999991,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2008,0.18925230000000004,0.18925230000000004,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2009,0.3604589,0.3604589,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2010,0.09658649999999991,0.09658649999999991,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2011,0.06652289999999994,0.06652289999999994,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2012,0.19804929999999998,0.19804929999999998,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2013,0.3773546,0.3773546,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2014,0.003975599999999968,0.003975599999999968,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2015,0.5528464,0.5528464,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2016,0.34669530000000004,0.34669530000000004,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2017,0.07584860000000004,0.07584860000000004,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2018,0.11535859999999998,0.11535859999999998,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2019,0.29469880000000004,0.29469880000000004,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2020,0.005745300000000064,0.005745300000000064,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2021,0.2978557,0.2978557,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARE,United Arab Emirates,4,2022,0.3421044,0.3421044,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,1997,1.7713736,1.7713736,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,1998,0.7773186000000001,0.7773186000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,1999,1.0551301,1.0551301,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2000,1.0540929,1.0540929,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2001,0.9048229,0.9048229,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2002,0.8767494,0.8767494,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2003,1.236554,1.236554,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2004,1.0073837,1.0073837,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2005,0.8870492000000001,0.8870492000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2006,0.9492302,0.9492302,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2007,0.66791789,0.66791789,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2008,0.72181585,0.72181585,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2009,0.57589676,0.57589676,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2010,0.8889605700000001,0.8889605700000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2011,0.69381446,0.69381446,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2012,0.75393945,0.75393945,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2013,0.35965339999999996,0.35965339999999996,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2014,0.6889566,0.6889566,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2015,0.06657849999999998,0.06657849999999998,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2016,0.32663580000000003,0.32663580000000003,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2017,0.258418,0.258418,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2018,0.48552601,0.48552601,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2019,0.28813208,0.28813208,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2020,0.5312787600000001,0.5312787600000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2021,0.19184108,0.19184108,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ARG,Argentina,5,2022,1.05959526,1.05959526,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,1997,0.8626211,0.8626211,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,1998,0.02201160000000002,0.02201160000000002,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,1999,0.17832329999999996,0.17832329999999996,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2000,0.10259550000000006,0.10259550000000006,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2001,0.15030409999999994,0.15030409999999994,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2002,0.07512789999999997,0.07512789999999997,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2003,0.39085990000000004,0.39085990000000004,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2004,0.3867147,0.3867147,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2005,0.1437716,0.1437716,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2006,0.29095289999999996,0.29095289999999996,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2007,0.01951320000000001,0.01951320000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2008,0.12875179999999997,0.12875179999999997,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2009,0.1342994,0.1342994,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2010,0.28510650000000004,0.28510650000000004,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2011,0.20244319999999993,0.20244319999999993,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2012,0.2968332,0.2968332,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2013,0.16222720000000002,0.16222720000000002,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2014,0.14706110000000006,0.14706110000000006,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2015,0.3191912,0.3191912,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2016,0.06741469999999994,0.06741469999999994,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2017,0.10441550000000005,0.10441550000000005,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2018,0.27871710000000005,0.27871710000000005,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2019,0.17512839999999996,0.17512839999999996,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2020,0.04943130000000007,0.04943130000000007,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2021,0.18028260000000002,0.18028260000000002,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,ATG,Antigua & Barbuda,6,2022,0.6415784,0.6415784,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUS,Australia,7,1997,2.143462,2.143462,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,1998,1.4418071000000001,1.4418071000000001,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,1999,1.5891584,1.5891584,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2000,1.6577371,1.6577371,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2001,1.6478793,1.6478793,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2002,1.7369596,1.7369596,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2003,2.2060312,2.2060312,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2004,2.289749,2.289749,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2005,2.1754334,2.1754334,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2006,2.4743911,2.4743911,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2007,2.032488,2.032488,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2008,2.0957540999999997,2.0957540999999997,FALSE,2009,TRUE,selected_public_cue,FALSE,0
clean_controls,AUS,Australia,7,2009,1.9030363000000001,1.9030363000000001,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2010,2.1690057,2.1690057,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2011,2.042198,2.042198,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2012,2.1721207,2.1721207,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2013,1.8587908,1.8587908,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2014,2.2598294,2.2598294,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2015,1.4551872,1.4551872,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2016,1.7279279,1.7279279,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2017,1.5878252,1.5878252,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2018,1.9675326,1.9675326,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2019,1.7966744000000001,1.7966744000000001,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2020,1.9713844000000003,1.9713844000000003,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2021,1.6829271,1.6829271,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUS,Australia,7,2022,2.470431,2.470431,TRUE,2009,TRUE,selected_public_cue,FALSE,1
clean_controls,AUT,Austria,8,1997,2.49304,2.49304,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,1998,1.5675521000000001,1.5675521000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,1999,1.6969143999999998,1.6969143999999998,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2000,1.7914166,1.7914166,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2001,1.6044342999999999,1.6044342999999999,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2002,1.4404555000000001,1.4404555000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2003,1.8838907,1.8838907,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2004,1.7645871,1.7645871,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2005,1.6991684,1.6991684,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2006,1.7091707999999999,1.7091707999999999,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2007,1.3710113000000002,1.3710113000000002,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2008,1.4494457,1.4494457,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2009,1.4869694,1.4869694,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2010,1.5959738,1.5959738,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2011,1.5574952,1.5574952,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2012,1.562272,1.562272,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2013,1.2615191000000001,1.2615191000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2014,1.6715819,1.6715819,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2015,0.8916026,0.8916026,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2016,1.1480815,1.1480815,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2017,1.0602187,1.0602187,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2018,1.2799971,1.2799971,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2019,1.1924386999999999,1.1924386999999999,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2020,1.3692208,1.3692208,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2021,1.0226131999999999,1.0226131999999999,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AUT,Austria,8,2022,2.110047,2.110047,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,1997,1.4153916,1.4153916,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,1998,0.487049,0.487049,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,1999,0.8889743,0.8889743,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2000,0.7701882900000001,0.7701882900000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2001,0.57028799,0.57028799,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2002,0.501331918,0.501331918,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2003,0.86151765,0.86151765,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2004,0.7366353400000001,0.7366353400000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2005,0.5189741,0.5189741,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2006,0.6743752000000001,0.6743752000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2007,0.4623938000000001,0.4623938000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2008,0.29017540000000003,0.29017540000000003,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2009,0.398731,0.398731,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2010,0.6367126000000001,0.6367126000000001,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2011,0.25150130000000004,0.25150130000000004,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2012,0.33429240000000005,0.33429240000000005,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2013,0.04096169999999999,0.04096169999999999,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2014,0.23211460000000006,0.23211460000000006,FALSE,NA,FALSE,other_countries,TRUE,0
clean_controls,AZE,Azerbaijan,9,2015,0.5766139,0.5766139,FALSE,NA,FALSE,other_countries,TRUE,0
