model_id,country_id,iso3c,country_name,focal_country,cue_group,observed_model_periods,masked_model_periods,eligible_control_periods,treated_periods,included_by_fect,ever_treated_in_model
full_switching,79,KAZ,Kazakhstan,FALSE,other_countries,10,16,10,0,TRUE,FALSE
full_switching,80,KEN,Kenya,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,81,KNA,St. Kitts & Nevis,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,82,KOR,South Korea,FALSE,other_countries,6,20,6,0,TRUE,FALSE
full_switching,83,KWT,Kuwait,FALSE,other_countries,21,5,21,0,TRUE,FALSE
full_switching,84,LAO,Laos,FALSE,other_countries,24,2,24,0,TRUE,FALSE
full_switching,85,LBN,Lebanon,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,86,LBY,Libya,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,87,LCA,St. Lucia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,88,LKA,Sri Lanka,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,89,LSO,Lesotho,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,90,LTU,Lithuania,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,91,LVA,Latvia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,92,MAR,Morocco,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,93,MDA,Moldova,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,94,MDG,Madagascar,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,95,MDV,Maldives,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,96,MEX,Mexico,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,97,MHL,Marshall Islands,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,98,MKD,North Macedonia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,99,MLI,Mali,FALSE,other_countries,24,2,24,0,TRUE,FALSE
full_switching,100,MLT,Malta,FALSE,other_countries,22,4,22,0,TRUE,FALSE
full_switching,101,MMR,Myanmar (Burma),FALSE,other_countries,17,9,17,0,TRUE,FALSE
full_switching,102,MNG,Mongolia,FALSE,other_countries,0,26,0,0,FALSE,FALSE
full_switching,103,MOZ,Mozambique,FALSE,other_countries,25,1,25,0,TRUE,FALSE
full_switching,104,MUS,Mauritius,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,105,MWI,Malawi,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,106,MYS,Malaysia,FALSE,other_countries,12,14,12,0,TRUE,FALSE
full_switching,107,NAM,Namibia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,108,NGA,Nigeria,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,109,NIC,Nicaragua,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,110,NLD,Netherlands,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,111,NOR,Norway,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,112,NPL,Nepal,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,113,NZL,New Zealand,FALSE,other_countries,16,10,16,0,TRUE,FALSE
full_switching,114,OMN,Oman,FALSE,other_countries,6,20,6,0,TRUE,FALSE
full_switching,115,PAK,Pakistan,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,116,PAN,Panama,FALSE,other_countries,24,2,24,0,TRUE,FALSE
full_switching,117,PER,Peru,FALSE,other_countries,13,13,13,0,TRUE,FALSE
full_switching,118,PHL,Philippines,FALSE,other_countries,8,18,8,0,TRUE,FALSE
full_switching,119,PNG,Papua New Guinea,FALSE,other_countries,24,2,24,0,TRUE,FALSE
full_switching,120,POL,Poland,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,121,PRK,North Korea,FALSE,other_countries,9,17,9,0,TRUE,FALSE
full_switching,122,PRT,Portugal,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,123,PRY,Paraguay,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,125,ROU,Romania,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,126,RUS,Russia,FALSE,other_countries,15,11,15,0,TRUE,FALSE
full_switching,127,RWA,Rwanda,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,128,SAU,Saudi Arabia,FALSE,other_countries,16,10,16,0,TRUE,FALSE
full_switching,129,SDN,Sudan,FALSE,other_countries,15,11,15,0,TRUE,FALSE
full_switching,130,SEN,Senegal,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,131,SGP,Singapore,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,132,SLB,Solomon Islands,FALSE,other_countries,6,20,6,0,TRUE,FALSE
full_switching,133,SLE,Sierra Leone,FALSE,other_countries,15,11,15,0,TRUE,FALSE
full_switching,134,SLV,El Salvador,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,135,SUR,Suriname,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,136,SVK,Slovakia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,137,SVN,Slovenia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,138,SWE,Sweden,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,139,SWZ,Eswatini,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,140,SYR,Syria,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,141,TCD,Chad,FALSE,other_countries,24,2,24,0,TRUE,FALSE
full_switching,142,TGO,Togo,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,143,THA,Thailand,FALSE,other_countries,12,14,12,0,TRUE,FALSE
full_switching,144,TKM,Turkmenistan,FALSE,other_countries,13,13,13,0,TRUE,FALSE
full_switching,145,TTO,Trinidad & Tobago,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,146,TUN,Tunisia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,147,TUR,Turkey,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,148,TZA,Tanzania,FALSE,other_countries,25,1,25,0,TRUE,FALSE
full_switching,149,UGA,Uganda,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,150,UKR,Ukraine,FALSE,other_countries,24,2,24,0,TRUE,FALSE
full_switching,152,USA,United States,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,153,VCT,St. Vincent & Grenadines,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,154,VNM,Vietnam,FALSE,other_countries,25,1,25,0,TRUE,FALSE
full_switching,155,WSM,Samoa,FALSE,other_countries,26,0,26,0,TRUE,FALSE
full_switching,156,YEM,Yemen,FALSE,other_countries,7,19,7,0,TRUE,FALSE
full_switching,157,ZAF,South Africa,FALSE,other_countries,12,14,12,0,TRUE,FALSE
full_switching,158,ZMB,Zambia,FALSE,other_countries,20,6,20,0,TRUE,FALSE
full_switching,159,ZWE,Zimbabwe,FALSE,other_countries,18,8,18,0,TRUE,FALSE
clean_controls_without_gab_qat,7,AUS,Australia,TRUE,selected_public_cue,26,0,0,14,TRUE,TRUE
clean_controls_without_gab_qat,17,BRA,Brazil,TRUE,selected_public_cue,26,0,0,14,TRUE,TRUE
clean_controls_without_gab_qat,23,CHL,Chile,TRUE,selected_public_cue,26,0,0,15,TRUE,TRUE
clean_controls_without_gab_qat,106,URY,Uruguay,TRUE,selected_public_cue,26,0,0,10,TRUE,TRUE
clean_controls_without_gab_qat,1,AFG,Afghanistan,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,2,ALB,Albania,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,3,AND,Andorra,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,4,ARE,United Arab Emirates,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,5,ARG,Argentina,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,6,ATG,Antigua & Barbuda,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,8,AUT,Austria,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,9,AZE,Azerbaijan,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,10,BGD,Bangladesh,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,11,BGR,Bulgaria,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,12,BHR,Bahrain,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,13,BHS,Bahamas,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,14,BLR,Belarus,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,15,BLZ,Belize,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,16,BOL,Bolivia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,18,BRB,Barbados,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,19,BRN,Brunei,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,20,BTN,Bhutan,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,21,BWA,Botswana,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,22,CAN,Canada,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,24,CIV,Côte d’Ivoire,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,25,COL,Colombia,FALSE,other_countries,26,0,26,0,TRUE,FALSE
clean_controls_without_gab_qat,26,COM,Comoros,FALSE,other_countries,26,0,26,0,TRUE,FALSE
